eta,p,simulation,model
0.494,9.182013002005799e-24,Random walk,EpiFilter
0.495,8.190718208659793e-24,Random walk,EpiFilter
0.496,7.307995176370236e-24,Random walk,EpiFilter
0.497,6.5217855572132515e-24,Random walk,EpiFilter
0.498,5.8213884672798625e-24,Random walk,EpiFilter
0.499,5.197305656363641e-24,Random walk,EpiFilter
0.5,4.641104562802491e-24,Random walk,EpiFilter
0.501,4.145297161966529e-24,Random walk,EpiFilter
0.502,3.7032327643584174e-24,Random walk,EpiFilter
0.503,3.3090031371686565e-24,Random walk,EpiFilter
0.504,2.9573585150272294e-24,Random walk,EpiFilter
0.505,2.643633234568399e-24,Random walk,EpiFilter
0.506,2.3636798763065096e-24,Random walk,EpiFilter
0.507,2.113810928378286e-24,Random walk,EpiFilter
0.508,1.8907471022559156e-24,Random walk,EpiFilter
0.509,1.691571532374507e-24,Random walk,EpiFilter
0.5099999999999999,1.5136891813723073e-24,Random walk,EpiFilter
0.511,1.3547908517826022e-24,Random walk,EpiFilter
0.512,1.2128212748535379e-24,Random walk,EpiFilter
0.513,1.0859508087109236e-24,Random walk,EpiFilter
0.514,9.72550332438783e-25,Random walk,EpiFilter
0.5149999999999999,8.711689705736955e-25,Random walk,EpiFilter
0.516,7.805143248390528e-25,Random walk,EpiFilter
0.517,6.994349272913041e-25,Random walk,EpiFilter
0.518,6.269046620566102e-25,Random walk,EpiFilter
0.519,5.62008931946348e-25,Random walk,EpiFilter
0.5199999999999999,5.039323720034404e-25,Random walk,EpiFilter
0.521,4.519479347499791e-25,Random walk,EpiFilter
0.522,4.0540719201634973e-25,Random walk,EpiFilter
0.523,3.637317159869723e-25,Random walk,EpiFilter
0.524,3.26405417809322e-25,Random walk,EpiFilter
0.5249999999999999,2.9296773599297447e-25,Random walk,EpiFilter
0.526,2.6300757911346398e-25,Random walk,EpiFilter
0.527,2.361579381976638e-25,Random walk,EpiFilter
0.528,2.120910937824694e-25,Random walk,EpiFilter
0.5289999999999999,1.9051435114748515e-25,Random walk,EpiFilter
0.5299999999999999,1.7116624475232045e-25,Random walk,EpiFilter
0.531,1.5381315957734715e-25,Random walk,EpiFilter
0.532,1.3824632297128422e-25,Random walk,EpiFilter
0.533,1.2427912583864904e-25,Random walk,EpiFilter
0.5339999999999999,1.1174473663269378e-25,Random walk,EpiFilter
0.535,1.0049397572454896e-25,Random walk,EpiFilter
0.536,9.039342135684715e-26,Random walk,EpiFilter
0.537,8.132372161596483e-26,Random walk,EpiFilter
0.538,7.317808971425657e-26,Random walk,EpiFilter
0.5389999999999999,6.586096241081231e-26,Random walk,EpiFilter
0.54,5.92868036464233e-26,Random walk,EpiFilter
0.541,5.337903746451964e-26,Random walk,EpiFilter
0.542,4.806909605885771e-26,Random walk,EpiFilter
0.543,4.3295570360078124e-26,Random walk,EpiFilter
0.5439999999999999,3.900345196757428e-26,Random walk,EpiFilter
0.545,3.5143456471112855e-26,Random walk,EpiFilter
0.546,3.167141930559798e-26,Random walk,EpiFilter
0.547,2.8547756259071893e-26,Random walk,EpiFilter
0.5479999999999999,2.5736981621362273e-26,Random walk,EpiFilter
0.5489999999999999,2.3207277731187495e-26,Random walk,EpiFilter
0.55,2.0930110364788315e-26,Random walk,EpiFilter
0.551,1.887988501753948e-26,Random walk,EpiFilter
0.552,1.7033639671567222e-26,Random walk,EpiFilter
0.5529999999999999,1.537077012336573e-26,Random walk,EpiFilter
0.5539999999999999,1.387278437369491e-26,Random walk,EpiFilter
0.555,1.2523082962587839e-26,Random walk,EpiFilter
0.556,1.1306762471247225e-26,Random walk,EpiFilter
0.557,1.0210439713917522e-26,Random walk,EpiFilter
0.5579999999999999,9.222094411366834e-27,Random walk,EpiFilter
0.5589999999999999,8.330928376300375e-27,Random walk,EpiFilter
0.56,7.527239453852828e-27,Random walk,EpiFilter
0.561,6.802308649767719e-27,Random walk,EpiFilter
0.562,6.14829904749443e-27,Random walk,EpiFilter
0.563,5.558165265948834e-27,Random walk,EpiFilter
0.564,5.025572343497123e-27,Random walk,EpiFilter
0.5650000000000001,4.544823053187093e-27,Random walk,EpiFilter
0.5660000000000001,4.1107927607587814e-27,Random walk,EpiFilter
0.567,3.718871031748041e-27,Random walk,EpiFilter
0.568,3.364909278721388e-27,Random walk,EpiFilter
0.569,3.045173815139812e-27,Random walk,EpiFilter
0.5700000000000001,2.756303749686281e-27,Random walk,EpiFilter
0.5710000000000001,2.4952732150042423e-27,Random walk,EpiFilter
0.572,2.2593574784101962e-27,Random walk,EpiFilter
0.573,2.0461025300110782e-27,Random walk,EpiFilter
0.574,1.8532977864040425e-27,Random walk,EpiFilter
0.5750000000000001,1.678951586300635e-27,Random walk,EpiFilter
0.5760000000000001,1.5212691884812241e-27,Random walk,EpiFilter
0.577,1.378633012966348e-27,Random walk,EpiFilter
0.578,1.2495848934621966e-27,Random walk,EpiFilter
0.579,1.132810133466171e-27,Random walk,EpiFilter
0.5800000000000001,1.027123180138965e-27,Random walk,EpiFilter
0.581,9.314547494736566e-28,Random walk,EpiFilter
0.582,8.448402536538462e-28,Random walk,EpiFilter
0.583,7.664093970354118e-28,Random walk,EpiFilter
0.584,6.953768210583219e-28,Random walk,EpiFilter
0.5850000000000001,6.3103369084243105e-28,Random walk,EpiFilter
0.586,5.727401273264781e-28,Random walk,EpiFilter
0.587,5.199183987592907e-28,Random walk,EpiFilter
0.588,4.720467942745125e-28,Random walk,EpiFilter
0.589,4.286541102333136e-28,Random walk,EpiFilter
0.5900000000000001,3.8931468717698227e-28,Random walk,EpiFilter
0.591,3.5364394161532504e-28,Random walk,EpiFilter
0.592,3.212943426082863e-28,Random walk,EpiFilter
0.593,2.919517882301195e-28,Random walk,EpiFilter
0.594,2.6533234160268246e-28,Random walk,EpiFilter
0.5950000000000001,2.411792903041986e-28,Random walk,EpiFilter
0.596,2.1926049665730575e-28,Random walk,EpiFilter
0.597,1.9936600970699086e-28,Random walk,EpiFilter
0.598,1.8130591267489302e-28,Random walk,EpiFilter
0.5990000000000001,1.6490838233198394e-28,Random walk,EpiFilter
0.6,1.5001793913002008e-28,Random walk,EpiFilter
0.601,1.3649386906627456e-28,Random walk,EpiFilter
0.602,1.2420880018685992e-28,Random walk,EpiFilter
0.603,1.1304741835585684e-28,Random walk,EpiFilter
0.6040000000000001,1.0290530846844108e-28,Random walk,EpiFilter
0.605,9.368790867756199e-29,Random walk,EpiFilter
0.606,8.530956645235787e-29,Random walk,EpiFilter
0.607,7.769268640877589e-29,Random walk,EpiFilter
0.608,7.076696086074074e-29,Random walk,EpiFilter
0.6090000000000001,6.446867494554048e-29,Random walk,EpiFilter
0.61,5.874007899066214e-29,Random walk,EpiFilter
0.611,5.352882152069728e-29,Random walk,EpiFilter
0.612,4.878743696016436e-29,Random walk,EpiFilter
0.613,4.447288267917029e-29,Random walk,EpiFilter
0.6140000000000001,4.054612055989129e-29,Random walk,EpiFilter
0.615,3.697173874023171e-29,Random walk,EpiFilter
0.616,3.3717609620401777e-29,Random walk,EpiFilter
0.617,3.075458060533898e-29,Random walk,EpiFilter
0.618,2.805619440348068e-29,Random walk,EpiFilter
0.619,2.559843601600376e-29,Random walk,EpiFilter
0.62,2.335950383215439e-29,Random walk,EpiFilter
0.621,2.131960250032656e-29,Random walk,EpiFilter
0.622,1.9460755472999698e-29,Random walk,EpiFilter
0.623,1.7766635329446926e-29,Random walk,EpiFilter
0.624,1.622241016538385e-29,Random walk,EpiFilter
0.625,1.4814604505889078e-29,Random walk,EpiFilter
0.626,1.3530973348294115e-29,Random walk,EpiFilter
0.627,1.2360388077283943e-29,Random walk,EpiFilter
0.628,1.1292733116723071e-29,Random walk,EpiFilter
0.629,1.0318812292919039e-29,Random walk,EpiFilter
0.63,9.430263983267918e-30,Random walk,EpiFilter
0.631,8.619484213852076e-30,Random walk,EpiFilter
0.632,7.879556950344e-30,Random walk,EpiFilter
0.633,7.204190899466895e-30,Random walk,EpiFilter
0.634,6.58766220391022e-30,Random walk,EpiFilter
0.635,6.02476247303973e-30,Random walk,EpiFilter
0.636,5.510751645220038e-30,Random walk,EpiFilter
0.637,5.0413152258946156e-30,Random walk,EpiFilter
0.6379999999999999,4.612525489218893e-30,Random walk,EpiFilter
0.639,4.220806270438301e-30,Random walk,EpiFilter
0.64,3.862901011743345e-30,Random walk,EpiFilter
0.641,3.53584375651281e-30,Random walk,EpiFilter
0.642,3.236932815867351e-30,Random walk,EpiFilter
0.6429999999999999,2.9637068576538082e-30,Random walk,EpiFilter
0.644,2.7139231917433173e-30,Random walk,EpiFilter
0.645,2.4855380468794798e-30,Random walk,EpiFilter
0.646,2.2766886537197544e-30,Random walk,EpiFilter
0.647,2.0856769661991198e-30,Random walk,EpiFilter
0.6479999999999999,1.9109548691892027e-30,Random walk,EpiFilter
0.649,1.7511107347134414e-30,Random walk,EpiFilter
0.65,1.604857201956654e-30,Random walk,EpiFilter
0.651,1.4710200680012376e-30,Random walk,EpiFilter
0.6519999999999999,1.3485281868310146e-30,Random walk,EpiFilter
0.6529999999999999,1.2364042837200335e-30,Random walk,EpiFilter
0.654,1.133756600823085e-30,Random walk,EpiFilter
0.655,1.0397712976253098e-30,Random walk,EpiFilter
0.656,9.53705537027153e-31,Random walk,EpiFilter
0.6569999999999999,8.748811942824404e-31,Random walk,EpiFilter
0.658,8.02679131843097e-31,Random walk,EpiFilter
0.659,7.365339884395967e-31,Random walk,EpiFilter
0.66,6.759294355205314e-31,Random walk,EpiFilter
0.661,6.203938585050485e-31,Random walk,EpiFilter
0.6619999999999999,5.694964242379295e-31,Random walk,EpiFilter
0.663,5.228434995879516e-31,Random walk,EpiFilter
0.664,4.80075389373801e-31,Random walk,EpiFilter
0.665,4.408633647116427e-31,Random walk,EpiFilter
0.666,4.049069555437774e-31,Random walk,EpiFilter
0.6669999999999999,3.7193148351129794e-31,Random walk,EpiFilter
0.668,3.4168581351284077e-31,Random walk,EpiFilter
0.669,3.139403042758755e-31,Random walk,EpiFilter
0.67,2.8848494006070204e-31,Random walk,EpiFilter
0.6709999999999999,2.6512762724803295e-31,Random walk,EpiFilter
0.6719999999999999,2.436926410397538e-31,Random walk,EpiFilter
0.673,2.2401920884595967e-31,Random walk,EpiFilter
0.674,2.0596021814900816e-31,Random walk,EpiFilter
0.675,1.8938103774249878e-31,Random walk,EpiFilter
0.6759999999999999,1.7415844224780316e-31,Random walk,EpiFilter
0.6769999999999999,1.6017963072362588e-31,Random walk,EpiFilter
0.678,1.4734133101222134e-31,Random walk,EpiFilter
0.679,1.355489822195867e-31,Random walk,EpiFilter
0.68,1.2471598841086507e-31,Random walk,EpiFilter
0.6809999999999999,1.1476303722369752e-31,Random walk,EpiFilter
0.6819999999999999,1.0561747766797872e-31,Random walk,EpiFilter
0.683,9.721275189276383e-32,Random walk,EpiFilter
0.684,8.948787616971955e-32,Random walk,EpiFilter
0.685,8.238696676567547e-32,Random walk,EpiFilter
0.6859999999999999,7.58588067629581e-32,Random walk,EpiFilter
0.6869999999999999,6.98564502386677e-32,Random walk,EpiFilter
0.6880000000000001,6.43368605313547e-32,Random walk,EpiFilter
0.6890000000000001,5.92605796159479e-32,Random walk,EpiFilter
0.69,5.459142587096433e-32,Random walk,EpiFilter
0.691,5.029621776309228e-32,Random walk,EpiFilter
0.692,4.6344521193342597e-32,Random walk,EpiFilter
0.6930000000000001,4.270841844746834e-32,Random walk,EpiFilter
0.6940000000000001,3.936229687600155e-32,Random walk,EpiFilter
0.695,3.6282655593195586e-32,Random walk,EpiFilter
0.696,3.34479286355124e-32,Random walk,EpiFilter
0.697,3.083832315688951e-32,Random walk,EpiFilter
0.6980000000000001,2.843567136288075e-32,Random walk,EpiFilter
0.6990000000000001,2.6223294999350925e-32,Random walk,EpiFilter
0.7,2.4185881315395884e-32,Random walk,EpiFilter
0.701,2.230936951392182e-32,Random walk,EpiFilter
0.702,2.0580846790008423e-32,Random walk,EpiFilter
0.7030000000000001,1.8988453134969308e-32,Random walk,EpiFilter
0.7040000000000001,1.752129415606115e-32,Random walk,EpiFilter
0.705,1.6169361226555117e-32,Random walk,EpiFilter
0.706,1.4923458340576342e-32,Random walk,EpiFilter
0.707,1.377513510116895e-32,Random walk,EpiFilter
0.7080000000000001,1.271662531949531e-32,Random walk,EpiFilter
0.709,1.174079074833222e-32,Random walk,EpiFilter
0.71,1.0841069513914715e-32,Random walk,EpiFilter
0.711,1.0011428847937994e-32,Random walk,EpiFilter
0.712,9.246321755698467e-33,Random walk,EpiFilter
0.7130000000000001,8.540647287611776e-33,Random walk,EpiFilter
0.714,7.88971410995131e-33,Random walk,EpiFilter
0.715,7.2892070966618e-33,Random walk,EpiFilter
0.716,6.735156687908787e-33,Random walk,EpiFilter
0.717,6.2239107827831e-33,Random walk,EpiFilter
0.7180000000000001,5.752108953378266e-33,Random walk,EpiFilter
0.719,5.3166587856387095e-33,Random walk,EpiFilter
0.72,4.9147141688831196e-33,Random walk,EpiFilter
0.721,4.5436553711004466e-33,Random walk,EpiFilter
0.7220000000000001,4.201070750875272e-33,Random walk,EpiFilter
0.7230000000000001,3.884739969487846e-33,Random walk,EpiFilter
0.724,3.592618578267314e-33,Random walk,EpiFilter
0.725,3.322823866813819e-33,Random walk,EpiFilter
0.726,3.073621867405703e-33,Random walk,EpiFilter
0.7270000000000001,2.843415419665054e-33,Random walk,EpiFilter
0.728,2.6307332077049516e-33,Random walk,EpiFilter
0.729,2.434219689289848e-33,Random walk,EpiFilter
0.73,2.2526258433513004e-33,Random walk,EpiFilter
0.731,2.0848006683346e-33,Random walk,EpiFilter
0.7320000000000001,1.929683369537398e-33,Random walk,EpiFilter
0.733,1.7862961787471398e-33,Random walk,EpiFilter
0.734,1.653737754228521e-33,Random walk,EpiFilter
0.735,1.5311771134523928e-33,Random walk,EpiFilter
0.736,1.4178480548996116e-33,Random walk,EpiFilter
0.7370000000000001,1.3130440289286526e-33,Random walk,EpiFilter
0.738,1.2161134210019756e-33,Random walk,EpiFilter
0.739,1.1264552136202355e-33,Random walk,EpiFilter
0.74,1.043514996095535e-33,Random walk,EpiFilter
0.741,9.667812938487538e-34,Random walk,EpiFilter
0.742,8.95782191262566e-34,Random walk,EpiFilter
0.743,8.300822242484378e-34,Random walk,EpiFilter
0.744,7.692795206702655e-34,Random walk,EpiFilter
0.745,7.13003168550109e-34,Random walk,EpiFilter
0.746,6.6091079363635e-34,Random walk,EpiFilter
0.747,6.126863294288457e-34,Random walk,EpiFilter
0.748,5.6803796414085565e-34,Random walk,EpiFilter
0.749,5.266962503402776e-34,Random walk,EpiFilter
0.75,4.884123641900339e-34,Random walk,EpiFilter
0.751,4.529565022671877e-34,Random walk,EpiFilter
0.752,4.201164049213234e-34,Random walk,EpiFilter
0.753,3.896959960359135e-34,Random walk,EpiFilter
0.754,3.615141298751816e-34,Random walk,EpiFilter
0.755,3.3540343646028086e-34,Random walk,EpiFilter
0.756,3.1120925760872177e-34,Random walk,EpiFilter
0.757,2.887886664120939e-34,Random walk,EpiFilter
0.758,2.680095635085152e-34,Random walk,EpiFilter
0.759,2.4874984404441507e-34,Random walk,EpiFilter
0.76,2.3089662971145893e-34,Random walk,EpiFilter
0.7609999999999999,2.1434556070131573e-34,Random walk,EpiFilter
0.762,1.990001428283408e-34,Random walk,EpiFilter
0.763,1.8477114546021432e-34,Random walk,EpiFilter
0.764,1.7157604624098797e-34,Random walk,EpiFilter
0.765,1.5933851891463949e-34,Random walk,EpiFilter
0.7659999999999999,1.4798796085475027e-34,Random walk,EpiFilter
0.767,1.3745905717321873e-34,Random walk,EpiFilter
0.768,1.276913785352566e-34,Random walk,EpiFilter
0.769,1.1862901003344097e-34,Random walk,EpiFilter
0.77,1.1022020868665883e-34,Random walk,EpiFilter
0.7709999999999999,1.0241708732261025e-34,Random walk,EpiFilter
0.772,9.517532278075517e-35,Random walk,EpiFilter
0.773,8.845388653599333e-35,Random walk,EpiFilter
0.774,8.221479599499692e-35,Random walk,EpiFilter
0.775,7.642288485400624e-35,Random walk,EpiFilter
0.7759999999999999,7.104559103558007e-35,Random walk,EpiFilter
0.777,6.605276083802899e-35,Random walk,EpiFilter
0.778,6.141646803959433e-35,Random walk,EpiFilter
0.779,5.711084679782036e-35,Random walk,EpiFilter
0.7799999999999999,5.311193727657593e-35,Random walk,EpiFilter
0.7809999999999999,4.939754301643311e-35,Random walk,EpiFilter
0.782,4.594709914162986e-35,Random walk,EpiFilter
0.783,4.2741550567979924e-35,Random walk,EpiFilter
0.784,3.9763239441068843e-35,Random walk,EpiFilter
0.7849999999999999,3.699580109499504e-35,Random walk,EpiFilter
0.786,3.4424067876746655e-35,Random walk,EpiFilter
0.787,3.203398023252168e-35,Random walk,EpiFilter
0.788,2.981250449966423e-35,Random walk,EpiFilter
0.789,2.774755689059174e-35,Random walk,EpiFilter
0.7899999999999999,2.5827933195434737e-35,Random walk,EpiFilter
0.791,2.4043243766659437e-35,Random walk,EpiFilter
0.792,2.238385338286194e-35,Random walk,EpiFilter
0.793,2.0840825619919773e-35,Random walk,EpiFilter
0.794,1.9405871386684858e-35,Random walk,EpiFilter
0.7949999999999999,1.8071301308788756e-35,Random walk,EpiFilter
0.796,1.682998166831025e-35,Random walk,EpiFilter
0.797,1.5675293630005847e-35,Random walk,EpiFilter
0.798,1.4601095505028334e-35,Random walk,EpiFilter
0.7989999999999999,1.360168782261602e-35,Random walk,EpiFilter
0.7999999999999999,1.267178099759642e-35,Random walk,EpiFilter
0.801,1.1806465397860148e-35,Random walk,EpiFilter
0.802,1.1001183631079827e-35,Random walk,EpiFilter
0.803,1.0251704883499921e-35,Random walk,EpiFilter
0.8039999999999999,9.55410115674318e-36,Random walk,EpiFilter
0.8049999999999999,8.904725260018498e-36,Random walk,EpiFilter
0.806,8.300190426135793e-36,Random walk,EpiFilter
0.807,7.737351429736161e-36,Random walk,EpiFilter
0.808,7.213287095365712e-36,Random walk,EpiFilter
0.8089999999999999,6.725284091522432e-36,Random walk,EpiFilter
0.8099999999999999,6.270821914754625e-36,Random walk,EpiFilter
0.811,5.847558975078422e-36,Random walk,EpiFilter
0.812,5.453319700750748e-36,Random walk,EpiFilter
0.813,5.086082586580679e-36,Random walk,EpiFilter
0.814,4.743969115726216e-36,Random walk,EpiFilter
0.815,4.4252334901566114e-36,Random walk,EpiFilter
0.8160000000000001,4.12825310988533e-36,Random walk,EpiFilter
0.8170000000000001,3.8515197455627994e-36,Random walk,EpiFilter
0.818,3.5936313531482636e-36,Random walk,EpiFilter
0.819,3.3532844832994267e-36,Random walk,EpiFilter
0.82,3.1292672415914326e-36,Random walk,EpiFilter
0.8210000000000001,2.920452759003078e-36,Random walk,EpiFilter
0.8220000000000001,2.725793135142844e-36,Random walk,EpiFilter
0.823,2.5443138194498033e-36,Random walk,EpiFilter
0.824,2.375108398255181e-36,Random walk,EpiFilter
0.825,2.2173337579299595e-36,Random walk,EpiFilter
0.8260000000000001,2.0702055965781357e-36,Random walk,EpiFilter
0.8270000000000001,1.9329942588005506e-36,Random walk,EpiFilter
0.828,1.8050208699093648e-36,Random walk,EpiFilter
0.829,1.685653747757191e-36,Random walk,EpiFilter
0.83,1.5743050719326575e-36,Random walk,EpiFilter
0.8310000000000001,1.4704277916020445e-36,Random walk,EpiFilter
0.832,1.3735127546277999e-36,Random walk,EpiFilter
0.833,1.283086041905439e-36,Random walk,EpiFilter
0.834,1.1987064920226116e-36,Random walk,EpiFilter
0.835,1.119963402450966e-36,Random walk,EpiFilter
0.8360000000000001,1.0464743944988681e-36,Random walk,EpiFilter
0.837,9.77883430171625e-37,Random walk,EpiFilter
0.838,9.1385896998537e-37,Random walk,EpiFilter
0.839,8.540922615590839e-37,Random walk,EpiFilter
0.84,7.982957495597999e-37,Random walk,EpiFilter
0.8410000000000001,7.462015982757996e-37,Random walk,EpiFilter
0.842,6.975603187123624e-37,Random walk,EpiFilter
0.843,6.521394927155211e-37,Random walk,EpiFilter
0.844,6.09722587152309e-37,Random walk,EpiFilter
0.8450000000000001,5.701078517088747e-37,Random walk,EpiFilter
0.8460000000000001,5.3310729431232456e-37,Random walk,EpiFilter
0.847,4.985457286352577e-37,Random walk,EpiFilter
0.848,4.662598885319442e-37,Random walk,EpiFilter
0.849,4.360976046346287e-37,Random walk,EpiFilter
0.8500000000000001,4.079170386835132e-37,Random walk,EpiFilter
0.851,3.815859714792243e-37,Random walk,EpiFilter
0.852,3.569811406489049e-37,Random walk,EpiFilter
0.853,3.3398762468754844e-37,Random walk,EpiFilter
0.854,3.1249826999560715e-37,Random walk,EpiFilter
0.8550000000000001,2.924131578644782e-37,Random walk,EpiFilter
0.856,2.7363910858449818e-37,Random walk,EpiFilter
0.857,2.560892200516891e-37,Random walk,EpiFilter
0.858,2.39682438437321e-37,Random walk,EpiFilter
0.859,2.2434315865966407e-37,Random walk,EpiFilter
0.8600000000000001,2.1000085255789906e-37,Random walk,EpiFilter
0.861,1.9658972281991537e-37,Random walk,EpiFilter
0.862,1.8404838085251955e-37,Random walk,EpiFilter
0.863,1.7231954691454087e-37,Random walk,EpiFilter
0.864,1.6134977095024386e-37,Random walk,EpiFilter
0.8650000000000001,1.5108917267380385e-37,Random walk,EpiFilter
0.866,1.4149119955723898e-37,Random walk,EpiFilter
0.867,1.3251240147067238e-37,Random walk,EpiFilter
0.868,1.2411222081155833e-37,Random walk,EpiFilter
0.869,1.162527970434915e-37,Random walk,EpiFilter
0.87,1.0889878464012606e-37,Random walk,EpiFilter
0.871,1.0201718350124188e-37,Random walk,EpiFilter
0.872,9.55771809739893e-38,Random walk,EpiFilter
0.873,8.955000467376116e-38,Random walk,EpiFilter
0.874,8.390878535505197e-38,Random walk,EpiFilter
0.875,7.862842913627606e-38,Random walk,EpiFilter
0.876,7.368549843073041e-38,Random walk,EpiFilter
0.877,6.905810098235691e-38,Random walk,EpiFilter
0.878,6.47257864458858e-38,Random walk,EpiFilter
0.879,6.066944999113466e-38,Random walk,EpiFilter
0.88,5.687124244757472e-38,Random walk,EpiFilter
0.881,5.331448653846615e-38,Random walk,EpiFilter
0.882,4.998359878623156e-38,Random walk,EpiFilter
0.883,4.686401669910538e-38,Random walk,EpiFilter
0.8839999999999999,4.394213087693407e-38,Random walk,EpiFilter
0.885,4.1205221698737437e-38,Random walk,EpiFilter
0.886,3.8641400278431486e-38,Random walk,EpiFilter
0.887,3.6239553396606577e-38,Random walk,EpiFilter
0.888,3.3989292136850733e-38,Random walk,EpiFilter
0.8889999999999999,3.1880903973642113e-38,Random walk,EpiFilter
0.89,2.990530807648732e-38,Random walk,EpiFilter
0.891,2.8054013611253294e-38,Random walk,EpiFilter
0.892,2.631908083482801e-38,Random walk,EpiFilter
0.893,2.46930847931111e-38,Random walk,EpiFilter
0.8939999999999999,2.3169081445741475e-38,Random walk,EpiFilter
0.895,2.1740576052782954e-38,Random walk,EpiFilter
0.896,2.0401493670375165e-38,Random walk,EpiFilter
0.897,1.9146151612320276e-38,Random walk,EpiFilter
0.898,1.7969233744882902e-38,Random walk,EpiFilter
0.8989999999999999,1.6865766490950858e-38,Random walk,EpiFilter
0.9,1.5831096428169127e-38,Random walk,EpiFilter
0.901,1.4860869373688724e-38,Random walk,EpiFilter
0.902,1.3951010855388525e-38,Random walk,EpiFilter
0.9029999999999999,1.309770787634531e-38,Random walk,EpiFilter
0.9039999999999999,1.2297391885643836e-38,Random walk,EpiFilter
0.905,1.1546722874596983e-38,Random walk,EpiFilter
0.906,1.0842574522854011e-38,Random walk,EpiFilter
0.907,1.0182020324154977e-38,Random walk,EpiFilter
0.9079999999999999,9.562320626111193e-39,Random walk,EpiFilter
0.909,8.980910522967495e-39,Random walk,EpiFilter
0.91,8.43538854437319e-39,Random walk,EpiFilter
0.911,7.923506087068945e-39,Random walk,EpiFilter
0.912,7.443157539963047e-39,Random walk,EpiFilter
0.9129999999999999,6.992371056507935e-39,Random walk,EpiFilter
0.914,6.569299931237806e-39,Random walk,EpiFilter
0.915,6.172214540417683e-39,Random walk,EpiFilter
0.916,5.79949480932422e-39,Random walk,EpiFilter
0.917,5.4496231712493e-39,Random walk,EpiFilter
0.9179999999999999,5.1211779856828536e-39,Random walk,EpiFilter
0.919,4.812827385272401e-39,Random walk,EpiFilter
0.92,4.5233235232373026e-39,Random walk,EpiFilter
0.921,4.2514971947784526e-39,Random walk,EpiFilter
0.9219999999999999,3.9962528078600954e-39,Random walk,EpiFilter
0.9229999999999999,3.756563680271016e-39,Random walk,EpiFilter
0.924,3.5314676415626955e-39,Random walk,EpiFilter
0.925,3.320062919770891e-39,Random walk,EpiFilter
0.926,3.12150429422132e-39,Random walk,EpiFilter
0.9269999999999999,2.934999496976671e-39,Random walk,EpiFilter
0.9279999999999999,2.759805846591201e-39,Random walk,EpiFilter
0.929,2.5952270989943982e-39,Random walk,EpiFilter
0.93,2.440610501266289e-39,Random walk,EpiFilter
0.931,2.295344035065826e-39,Random walk,EpiFilter
0.9319999999999999,2.158853837314167e-39,Random walk,EpiFilter
0.9329999999999999,2.0306017865786572e-39,Random walk,EpiFilter
0.934,1.9100832443553462e-39,Random walk,EpiFilter
0.935,1.796824941167294e-39,Random walk,EpiFilter
0.936,1.690382998056257e-39,Random walk,EpiFilter
0.9369999999999999,1.59034107468144e-39,Random walk,EpiFilter
0.938,1.4963086357932807e-39,Random walk,EpiFilter
0.9390000000000001,1.4079193284187758e-39,Random walk,EpiFilter
0.9400000000000001,1.3248294625792444e-39,Random walk,EpiFilter
0.941,1.246716588840653e-39,Random walk,EpiFilter
0.942,1.1732781664420537e-39,Random walk,EpiFilter
0.943,1.1042303161431328e-39,Random walk,EpiFilter
0.9440000000000001,1.0393066523318939e-39,Random walk,EpiFilter
0.9450000000000001,9.782571892780924e-40,Random walk,EpiFilter
0.946,9.208473167596568e-40,Random walk,EpiFilter
0.947,8.668568406012143e-40,Random walk,EpiFilter
0.948,8.160790839453457e-40,Random walk,EpiFilter
0.9490000000000001,7.683200453680779e-40,Random walk,EpiFilter
0.9500000000000001,7.2339761017868065e-40,Random walk,EpiFilter
0.951,6.811408115090664e-40,Random walk,EpiFilter
0.952,6.413891379941981e-40,Random walk,EpiFilter
0.953,6.039918850698813e-40,Random walk,EpiFilter
0.9540000000000001,5.6880754709783715e-40,Random walk,EpiFilter
0.9550000000000001,5.357032477141599e-40,Random walk,EpiFilter
0.956,5.045542059597444e-40,Random walk,EpiFilter
0.957,4.752432359178522e-40,Random walk,EpiFilter
0.958,4.476602777202146e-40,Random walk,EpiFilter
0.9590000000000001,4.2170195793300855e-40,Random walk,EpiFilter
0.96,3.972711774501763e-40,Random walk,EpiFilter
0.961,3.742767251532453e-40,Random walk,EpiFilter
0.962,3.5263291570106064e-40,Random walk,EpiFilter
0.963,3.3225924992036533e-40,Random walk,EpiFilter
0.9640000000000001,3.1308009636972842e-40,Random walk,EpiFilter
0.965,2.9502439273484434e-40,Random walk,EpiFilter
0.966,2.7802536580495904e-40,Random walk,EpiFilter
0.967,2.6202026885599114e-40,Random walk,EpiFilter
0.968,2.469501353440886e-40,Random walk,EpiFilter
0.9690000000000001,2.327595478819343e-40,Random walk,EpiFilter
0.97,2.1939642153598683e-40,Random walk,EpiFilter
0.971,2.0681180054429973e-40,Random walk,EpiFilter
0.972,1.949596676117065e-40,Random walk,EpiFilter
0.9730000000000001,1.8379676499441667e-40,Random walk,EpiFilter
0.974,1.732824266326613e-40,Random walk,EpiFilter
0.975,1.6337842064181546e-40,Random walk,EpiFilter
0.976,1.5404880151245409e-40,Random walk,EpiFilter
0.977,1.452597714121316e-40,Random walk,EpiFilter
0.9780000000000001,1.3697955002179533e-40,Random walk,EpiFilter
0.979,1.2917825237304118e-40,Random walk,EpiFilter
0.98,1.2182777418790604e-40,Random walk,EpiFilter
0.981,1.1490168425374502e-40,Random walk,EpiFilter
