t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,movingaverage,model,fit
167,NaN,93,2.664152320140931,2.34,3.01,2.0,2.0,2.0,191.62357053147207,152.0,235.0,86.71234330467925,Raw,EpiEstim,Marginalised
168,NaN,115,1.7660340029914745,1.53,2.0100000000000002,2.0,2.0,2.0,124.16372473711635,93.0,159.0,5.66598626226018,Raw,EpiEstim,Marginalised
169,NaN,131,1.6304479612237026,1.43,1.84,2.0,2.0,2.0,144.1362612925738,111.0,181.0,7.608307238836393,Raw,EpiEstim,Marginalised
170,NaN,155,1.5782678678761846,1.4,1.77,2.0,2.0,2.0,153.285162507976,119.0,190.0,4.358243762196132,Raw,EpiEstim,Marginalised
171,NaN,241,1.9272210946680386,1.74,2.12,2.0,2.0,2.0,172.22629987478712,136.0,211.0,58.049507838672376,Raw,EpiEstim,Marginalised
172,NaN,242,2.1363987538016502,1.9500000000000002,2.33,2.0,2.0,2.0,264.2796993204928,220.0,312.0,13.083350702625813,Raw,EpiEstim,Marginalised
173,NaN,179,1.6819892948821495,1.53,1.8500000000000003,2.0,2.0,2.0,271.66579382032495,226.0,320.0,79.1410692068969,Raw,EpiEstim,Marginalised
174,NaN,212,1.3820538830960678,1.25,1.52,2.0,2.0,2.0,204.927861891024,165.0,247.0,5.974154708145888,Raw,EpiEstim,Marginalised
175,NaN,227,1.365364456558092,1.24,1.5,2.0,2.0,2.0,240.9688958131248,198.0,287.0,8.403778154808265,Raw,EpiEstim,Marginalised
176,NaN,158,1.0717562438892068,0.97,1.18,2.0,2.0,2.0,251.49013108561263,208.0,298.0,80.52378514147674,Raw,EpiEstim,Marginalised
177,NaN,420,1.4861575266247624,1.37,1.6099999999999999,2.0,2.0,2.0,168.58100861707578,134.0,207.0,240.91461362390962,Raw,EpiEstim,Marginalised
178,NaN,448,2.1198335410267473,1.98,2.2600000000000002,2.0,2.0,2.0,438.9307044595762,382.0,499.0,8.20281595029054,Raw,EpiEstim,Marginalised
179,NaN,659,2.554218688333656,2.41,2.71,2.0,2.0,2.0,480.956400762205,421.0,544.0,160.2428688922975,Raw,EpiEstim,Marginalised
180,NaN,705,2.835854823672694,2.69,2.9899999999999998,2.0,2.0,2.0,754.7535843773499,677.0,835.0,30.992718608226607,Raw,EpiEstim,Marginalised
181,NaN,671,2.4128134397493968,2.29,2.54,2.0,2.0,2.0,861.8472136589334,778.0,949.0,166.16988521484345,Raw,EpiEstim,Marginalised
182,NaN,746,2.0103148779063567,1.9099999999999997,2.12,2.0,2.0,2.0,837.9685226108661,755.0,925.0,67.92385918726389,Raw,EpiEstim,Marginalised
1,NaN,5,5.0,0.12658903992144938,18.444397270569677,7.0,NaN,NaN,25.0,0.0,94.0,8.3512572987519,Raw,EpiEstim,Conditional (k = 7)
2,NaN,4,1.923076923076923,0.9221901338716217,3.285539125272917,7.0,NaN,NaN,25.0,0.0,94.0,8.995111512270606,Raw,EpiEstim,Conditional (k = 7)
3,NaN,16,2.60726731839812,1.7031535752166163,3.7008085501032992,7.0,NaN,NaN,9.177166701387378,2.0,19.0,4.837308186745733,Raw,EpiEstim,Conditional (k = 7)
4,NaN,20,2.9334247526627366,2.1476355999965873,3.83982369867911,7.0,NaN,NaN,14.885417816648072,6.0,25.0,3.2813252327680336,Raw,EpiEstim,Conditional (k = 7)
5,NaN,27,3.1679330908031913,2.4831538422332002,3.9348369240706846,7.0,NaN,NaN,21.596126814056905,12.0,34.0,3.3945299449633652,Raw,EpiEstim,Conditional (k = 7)
6,NaN,36,3.3351883965039133,2.738536715049208,3.9897638013660646,7.0,NaN,NaN,30.533793551066253,19.0,44.0,3.393110469929413,Raw,EpiEstim,Conditional (k = 7)
7,NaN,38,3.2357206187452077,2.7337998609807705,3.7793178343952056,7.0,NaN,NaN,42.51885841003168,28.0,58.0,2.7054027890388923,Raw,EpiEstim,Conditional (k = 7)
8,NaN,60,3.2469566094565376,2.8146063383551945,3.709745176815564,7.0,NaN,NaN,52.45401309316938,37.0,70.0,4.633791726826618,Raw,EpiEstim,Conditional (k = 7)
9,NaN,66,3.3326431332171307,2.942721674352754,3.7464711217075646,7.0,NaN,NaN,76.15261457368125,57.0,97.0,5.963404252014813,Raw,EpiEstim,Conditional (k = 7)
10,NaN,79,3.1731804610123815,2.8385326033756657,3.526206457163425,7.0,NaN,NaN,95.29964334930246,74.0,119.0,10.508298062863268,Raw,EpiEstim,Conditional (k = 7)
11,NaN,77,2.8672671793390627,2.587622408471357,3.1610537813334907,7.0,NaN,NaN,115.37797141788661,92.0,141.0,31.27827188119082,Raw,EpiEstim,Conditional (k = 7)
12,NaN,78,2.5274295578051333,2.2954693210652004,2.7703942374884094,7.0,NaN,NaN,128.47901436764818,103.0,155.0,43.0268809921168,Raw,EpiEstim,Conditional (k = 7)
13,NaN,54,2.0863290510235446,1.8986036661136725,2.2827774328817276,7.0,NaN,NaN,134.2200720218477,109.0,161.0,72.66892519028272,Raw,EpiEstim,Conditional (k = 7)
14,NaN,63,1.7920053287410558,1.6349378089170128,1.9561734662296975,7.0,NaN,NaN,126.62656893274772,102.0,153.0,56.37857143221761,Raw,EpiEstim,Conditional (k = 7)
15,NaN,58,1.5003731915851264,1.3685973135300127,1.638119103528817,7.0,NaN,NaN,112.53732444496808,90.0,137.0,47.79945094697902,Raw,EpiEstim,Conditional (k = 7)
16,NaN,44,1.2464310787110655,1.1343993735217657,1.3636626682617292,7.0,NaN,NaN,95.80297870323895,75.0,118.0,45.674527479428875,Raw,EpiEstim,Conditional (k = 7)
17,NaN,28,0.9993061804121126,0.9041105953736488,1.0991981762325491,7.0,NaN,NaN,75.5811546268357,58.0,95.0,42.210116499310814,Raw,EpiEstim,Conditional (k = 7)
18,NaN,22,0.8084452238907265,0.7257271432465454,0.8955630913430066,7.0,NaN,NaN,56.683429386046974,41.0,73.0,30.087342722255546,Raw,EpiEstim,Conditional (k = 7)
19,NaN,24,0.6639723487147255,0.5902365514851886,0.7419852165442526,7.0,NaN,NaN,40.6022584497046,28.0,55.0,12.768138440768066,Raw,EpiEstim,Conditional (k = 7)
20,NaN,15,0.5810988922976521,0.5119584488901556,0.6545548974286287,7.0,NaN,NaN,31.342988849577587,20.0,44.0,12.994896421030957,Raw,EpiEstim,Conditional (k = 7)
21,NaN,26,0.5198831550007312,0.4531567592517475,0.5911255708326035,7.0,NaN,NaN,21.86022720710671,13.0,32.0,2.5553425640321823,Raw,EpiEstim,Conditional (k = 7)
22,NaN,13,0.44652202217006576,0.38246163965098473,0.515469670740827,7.0,NaN,NaN,16.094012139041222,8.0,25.0,1.7550166412925958,Raw,EpiEstim,Conditional (k = 7)
23,NaN,14,0.41132775103913777,0.34667529862844176,0.4814262721896978,7.0,NaN,NaN,11.830845028755904,5.0,19.0,1.4194896024980779,Raw,EpiEstim,Conditional (k = 7)
24,NaN,10,0.410430737369513,0.3416389309504985,0.48543880678079593,7.0,NaN,NaN,10.082836037177827,4.0,17.0,0.7616562163110511,Raw,EpiEstim,Conditional (k = 7)
25,NaN,22,0.47714285808803936,0.39716951267493367,0.5643428686134305,7.0,NaN,NaN,9.058532394008925,4.0,16.0,11.184397801919724,Raw,EpiEstim,Conditional (k = 7)
26,NaN,15,0.5204779545444136,0.43008100464612364,0.6193691410959139,7.0,NaN,NaN,9.29263501221796,4.0,16.0,4.0699829254858475,Raw,EpiEstim,Conditional (k = 7)
27,NaN,40,0.7447098371696818,0.6268652997677173,0.8725542826659263,7.0,NaN,NaN,10.061214540982778,4.0,17.0,28.07524570987774,Raw,EpiEstim,Conditional (k = 7)
28,NaN,14,0.7906405251123356,0.6600979827567987,0.932786772211113,7.0,NaN,NaN,13.100352603561841,6.0,21.0,1.0069292026602306,Raw,EpiEstim,Conditional (k = 7)
29,NaN,10,0.8676776751836511,0.7227986753247613,1.0255940269563377,7.0,NaN,NaN,15.859760695513154,8.0,25.0,3.7011858582287416,Raw,EpiEstim,Conditional (k = 7)
30,NaN,16,0.9498399503881574,0.7924287174377385,1.1213001981023234,7.0,NaN,NaN,18.10187142968991,10.0,28.0,1.3693130728242586,Raw,EpiEstim,Conditional (k = 7)
31,NaN,10,0.9855342682229535,0.8222076317591288,1.1634378715523905,7.0,NaN,NaN,21.059877697829958,12.0,31.0,8.275235800260432,Raw,EpiEstim,Conditional (k = 7)
32,NaN,21,0.9904420159180913,0.8256868830262991,1.169961990954445,7.0,NaN,NaN,19.039085278670488,10.0,29.0,1.4896332608331546,Raw,EpiEstim,Conditional (k = 7)
33,NaN,23,1.0561163034247232,0.8854846900948198,1.241559316732987,7.0,NaN,NaN,18.807806366990228,10.0,29.0,2.6021211946528497,Raw,EpiEstim,Conditional (k = 7)
34,NaN,24,0.9314439993494174,0.7716241232688945,1.1060821154870475,7.0,NaN,NaN,14.66442447851353,7.0,23.0,7.091755454133066,Raw,EpiEstim,Conditional (k = 7)
35,NaN,11,0.9088049152442206,0.750963086069031,1.081478504255314,7.0,NaN,NaN,15.66137269486915,8.0,25.0,2.74427590466819,Raw,EpiEstim,Conditional (k = 7)
36,NaN,24,1.0225279715002926,0.8543194356484667,1.2056280958660737,7.0,NaN,NaN,16.31923910976351,8.0,25.0,5.439322286424766,Raw,EpiEstim,Conditional (k = 7)
37,NaN,15,1.0216352048572488,0.852953164453316,1.2053111051708776,7.0,NaN,NaN,18.808437204017,10.0,29.0,2.15652183211997,Raw,EpiEstim,Conditional (k = 7)
38,NaN,10,1.0293577072565447,0.8594006056022319,1.2144220068482336,7.0,NaN,NaN,20.90021974723165,12.0,31.0,8.130971178815958,Raw,EpiEstim,Conditional (k = 7)
39,NaN,11,0.9545282542224153,0.7907475144122526,1.133494478959464,7.0,NaN,NaN,19.265374391107112,11.0,29.0,5.677164195982533,Raw,EpiEstim,Conditional (k = 7)
40,NaN,22,0.9482166967142618,0.7848640228471413,1.1267822068397941,7.0,NaN,NaN,16.396914658791992,8.0,26.0,3.6506985555856017,Raw,EpiEstim,Conditional (k = 7)
41,NaN,13,0.8603192723043821,0.7050524054653552,1.030806784892276,7.0,NaN,NaN,14.895252009630878,7.0,24.0,1.2295502133842797,Raw,EpiEstim,Conditional (k = 7)
42,NaN,7,0.8323205069373429,0.6793669741977114,1.000570789219731,7.0,NaN,NaN,14.199085303267582,7.0,23.0,4.989977190000025,Raw,EpiEstim,Conditional (k = 7)
43,NaN,45,1.0176306032387687,0.8464124857911663,1.2043856776097321,7.0,NaN,NaN,11.143396552835851,5.0,19.0,31.85798543015607,Raw,EpiEstim,Conditional (k = 7)
44,NaN,24,1.1177902368310468,0.9359024064592402,1.3155900134872078,7.0,NaN,NaN,15.741781485982955,8.0,25.0,6.008166450460793,Raw,EpiEstim,Conditional (k = 7)
45,NaN,18,1.2103677515411588,1.0188364723133756,1.4181517585718846,7.0,NaN,NaN,19.911740816500004,11.0,30.0,1.3515751818778994,Raw,EpiEstim,Conditional (k = 7)
46,NaN,29,1.3716717763374466,1.1667503833126136,1.592927686917329,7.0,NaN,NaN,24.364043487631896,15.0,36.0,2.8647315873107733,Raw,EpiEstim,Conditional (k = 7)
47,NaN,28,1.3930348848077831,1.1885873188882956,1.6134684010076892,7.0,NaN,NaN,28.985470444889533,18.0,41.0,1.4137796309451462,Raw,EpiEstim,Conditional (k = 7)
48,NaN,25,1.4236275910623437,1.2216176779320287,1.640867382365573,7.0,NaN,NaN,34.31009084607679,22.0,48.0,5.995275228753251,Raw,EpiEstim,Conditional (k = 7)
49,NaN,26,1.475054697808828,1.2757686331120157,1.688591670198571,7.0,NaN,NaN,38.414183566781496,26.0,53.0,8.674293058505674,Raw,EpiEstim,Conditional (k = 7)
50,NaN,40,1.3338973408604407,1.15142566125559,1.5295934006244387,7.0,NaN,NaN,32.524305254235934,21.0,45.0,4.761875512728219,Raw,EpiEstim,Conditional (k = 7)
51,NaN,36,1.3160597313155256,1.1412356922637708,1.503160298165465,7.0,NaN,NaN,33.97241080357974,22.0,47.0,1.8006038071953756,Raw,EpiEstim,Conditional (k = 7)
52,NaN,38,1.3500153096413121,1.1786290395399452,1.5328657774176258,7.0,NaN,NaN,36.41347937127014,24.0,50.0,1.7330390839348366,Raw,EpiEstim,Conditional (k = 7)
53,NaN,40,1.3314621272821807,1.1663176335994188,1.5073819217181226,7.0,NaN,NaN,38.115283808279116,26.0,52.0,1.832120841170127,Raw,EpiEstim,Conditional (k = 7)
54,NaN,48,1.3646526723912522,1.2019741463827256,1.5375057527296128,7.0,NaN,NaN,41.2699361064656,28.0,56.0,4.143865264285393,Raw,EpiEstim,Conditional (k = 7)
55,NaN,44,1.3867121088916485,1.2270796187323438,1.5559642480128784,7.0,NaN,NaN,47.189425138606424,33.0,63.0,2.2161157597147336,Raw,EpiEstim,Conditional (k = 7)
56,NaN,36,1.3559701577639685,1.2025750953737178,1.5184393149632567,7.0,NaN,NaN,52.05658944682402,37.0,68.0,11.663449823524896,Raw,EpiEstim,Conditional (k = 7)
57,NaN,49,1.3152913749020612,1.1687404233599772,1.4703729769058083,7.0,NaN,NaN,51.26076853605562,37.0,67.0,2.0421091641650833,Raw,EpiEstim,Conditional (k = 7)
58,NaN,89,1.4592740872094203,1.3093347018209889,1.617224298087859,7.0,NaN,NaN,52.90256914175522,38.0,69.0,31.59646963451192,Raw,EpiEstim,Conditional (k = 7)
59,NaN,55,1.436485909413456,1.2923021667789105,1.588185129136726,7.0,NaN,NaN,62.72078927299503,46.0,80.0,4.48580456185776,Raw,EpiEstim,Conditional (k = 7)
60,NaN,40,1.3444564872001532,1.209509971634982,1.4864369958314068,7.0,NaN,NaN,66.53571687926201,50.0,85.0,21.488941365053144,Raw,EpiEstim,Conditional (k = 7)
61,NaN,53,1.2737645544638776,1.1467644330369389,1.4073380451321305,7.0,NaN,NaN,65.82679092955539,49.0,84.0,8.300324929294284,Raw,EpiEstim,Conditional (k = 7)
62,NaN,75,1.2933972180906175,1.169433993575617,1.423515334428852,7.0,NaN,NaN,67.56246398180889,51.0,86.0,4.53323736832427,Raw,EpiEstim,Conditional (k = 7)
63,NaN,81,1.3549283267322405,1.2316778551641683,1.4839716465873205,7.0,NaN,NaN,74.12041338528849,56.0,93.0,4.22483723069623,Raw,EpiEstim,Conditional (k = 7)
64,NaN,88,1.3944426914691375,1.272717723573211,1.5216471337817263,7.0,NaN,NaN,78.41806206872504,60.0,98.0,5.875102656553237,Raw,EpiEstim,Conditional (k = 7)
65,NaN,98,1.345177275713662,1.228809498379082,1.4667340628465946,7.0,NaN,NaN,77.0612364196799,59.0,97.0,15.665513253625544,Raw,EpiEstim,Conditional (k = 7)
66,NaN,116,1.428309855826298,1.311627339581411,1.5498932835072308,7.0,NaN,NaN,86.8788217328709,68.0,108.0,23.39100469977521,Raw,EpiEstim,Conditional (k = 7)
67,NaN,95,1.4752748751794227,1.3602317743924106,1.5949214202049014,7.0,NaN,NaN,106.9348575598276,85.0,130.0,7.126869301001348,Raw,EpiEstim,Conditional (k = 7)
68,NaN,90,1.4604158968360559,1.349786016654032,1.5753410648863742,7.0,NaN,NaN,121.76039544841889,99.0,146.0,24.909182590135238,Raw,EpiEstim,Conditional (k = 7)
69,NaN,105,1.4188468928691647,1.3137386499426158,1.5279424401660613,7.0,NaN,NaN,128.10314414352334,104.0,153.0,16.29463134839527,Raw,EpiEstim,Conditional (k = 7)
70,NaN,73,1.2989863721336086,1.2021923224417856,1.3994747337378712,7.0,NaN,NaN,131.8149646687067,108.0,157.0,51.657926607695124,Raw,EpiEstim,Conditional (k = 7)
71,NaN,85,1.2018055360635833,1.1120544677823767,1.2949899984256819,7.0,NaN,NaN,122.29371875340551,99.0,147.0,30.433683417128158,Raw,EpiEstim,Conditional (k = 7)
72,NaN,105,1.138992905114976,1.0543696131147875,1.2268361512900108,7.0,NaN,NaN,110.75034634185604,89.0,134.0,3.7281340472754825,Raw,EpiEstim,Conditional (k = 7)
73,NaN,150,1.1377995472323272,1.0552926179337487,1.2233677267257053,7.0,NaN,NaN,100.13090708230723,79.0,122.0,43.73918161565344,Raw,EpiEstim,Conditional (k = 7)
74,NaN,114,1.1267785952053686,1.046131557668759,1.2103775704329895,7.0,NaN,NaN,104.5312149280642,83.0,127.0,5.738850609389017,Raw,EpiEstim,Conditional (k = 7)
75,NaN,159,1.202950285567339,1.120619426318007,1.2881581004185239,7.0,NaN,NaN,108.29779282184764,87.0,131.0,44.352940995383825,Raw,EpiEstim,Conditional (k = 7)
76,NaN,154,1.2492390325931548,1.1662248628523315,1.3350668033403779,7.0,NaN,NaN,122.85092628181495,100.0,147.0,24.418122750596858,Raw,EpiEstim,Conditional (k = 7)
77,NaN,108,1.2668944622083171,1.1843774714433286,1.352150823492021,7.0,NaN,NaN,147.630557047257,122.0,174.0,32.15469985743076,Raw,EpiEstim,Conditional (k = 7)
78,NaN,115,1.2642538542474462,1.1832609509337968,1.3478899069870505,7.0,NaN,NaN,161.50933934415644,135.0,189.0,38.64625420517176,Raw,EpiEstim,Conditional (k = 7)
79,NaN,170,1.2961644608807987,1.215909603738604,1.378947793908001,7.0,NaN,NaN,166.4881094775267,139.0,195.0,3.7022866253244056,Raw,EpiEstim,Conditional (k = 7)
80,NaN,179,1.269961711633872,1.1924597816350597,1.349869164541404,7.0,NaN,NaN,166.86104712696198,140.0,195.0,7.333426617725074,Raw,EpiEstim,Conditional (k = 7)
81,NaN,152,1.2519969852233324,1.1769812454079127,1.3292974080025874,7.0,NaN,NaN,173.32387687134255,146.0,202.0,13.992622414295361,Raw,EpiEstim,Conditional (k = 7)
82,NaN,168,1.201030686776422,1.1293738958710173,1.2748603174172006,7.0,NaN,NaN,166.54321040827648,140.0,195.0,3.3660387778516316,Raw,EpiEstim,Conditional (k = 7)
83,NaN,148,1.139633339213488,1.0714470252871935,1.2098932986546398,7.0,NaN,NaN,166.87848157785817,140.0,195.0,12.012063095928607,Raw,EpiEstim,Conditional (k = 7)
84,NaN,121,1.107331288144937,1.0414812545663004,1.1751713416775602,7.0,NaN,NaN,174.35991736010735,147.0,203.0,45.24749758492983,Raw,EpiEstim,Conditional (k = 7)
85,NaN,158,1.1141372747909555,1.049174371505192,1.181023950564709,7.0,NaN,NaN,174.48747753214528,147.0,203.0,10.063438319596196,Raw,EpiEstim,Conditional (k = 7)
86,NaN,226,1.1403549563461557,1.0754743047923807,1.2071090219089402,7.0,NaN,NaN,168.32938946981884,141.0,197.0,49.71780730856194,Raw,EpiEstim,Conditional (k = 7)
87,NaN,212,1.1477888775726648,1.0833870445428284,1.2140238736459603,7.0,NaN,NaN,172.16145742475396,145.0,201.0,31.844522806175625,Raw,EpiEstim,Conditional (k = 7)
88,NaN,170,1.1411603384431919,1.0776040038019157,1.2065120033259353,7.0,NaN,NaN,181.3412286095824,153.0,211.0,6.65490712962535,Raw,EpiEstim,Conditional (k = 7)
89,NaN,146,1.0947698826195638,1.0332405640382094,1.1580536029271469,7.0,NaN,NaN,184.84659261644703,157.0,214.0,30.54851397833763,Raw,EpiEstim,Conditional (k = 7)
90,NaN,221,1.133535193445393,1.0716814825496095,1.197099772333561,7.0,NaN,NaN,189.26480434674835,161.0,219.0,23.52044475854844,Raw,EpiEstim,Conditional (k = 7)
91,NaN,183,1.1595805287777123,1.0977923873112942,1.2230364608762838,7.0,NaN,NaN,211.4181828781422,181.0,243.0,19.87890959103711,Raw,EpiEstim,Conditional (k = 7)
92,NaN,165,1.136830992565706,1.076413223390845,1.1988751882190753,7.0,NaN,NaN,216.31408289240957,186.0,248.0,42.28112325350948,Raw,EpiEstim,Conditional (k = 7)
93,NaN,201,1.088043028192173,1.0296719484028858,1.1480006916570713,7.0,NaN,NaN,200.8630482263154,171.0,232.0,3.602434447073545,Raw,EpiEstim,Conditional (k = 7)
94,NaN,176,1.0326443311792262,0.9764721937933938,1.0903651881528225,7.0,NaN,NaN,192.97282328032318,164.0,223.0,10.32474198162162,Raw,EpiEstim,Conditional (k = 7)
95,NaN,169,1.0098156969032932,0.9548638993186158,1.066283176579368,7.0,NaN,NaN,188.8111480772803,160.0,219.0,12.585185752093828,Raw,EpiEstim,Conditional (k = 7)
96,NaN,206,1.04097269046507,0.9856081221422079,1.09782879692231,7.0,NaN,NaN,188.73516984368962,160.0,218.0,10.789040908318977,Raw,EpiEstim,Conditional (k = 7)
97,NaN,204,1.0179087587877258,0.9634241863876608,1.0738708210591945,7.0,NaN,NaN,183.76406267732844,156.0,213.0,13.186820319637853,Raw,EpiEstim,Conditional (k = 7)
98,NaN,182,1.0129081204404178,0.9586707121687232,1.0686168875959208,7.0,NaN,NaN,186.88402724496245,159.0,216.0,4.031588797935706,Raw,EpiEstim,Conditional (k = 7)
99,NaN,181,1.0236989735438329,0.9692124451388873,1.0796545120475125,7.0,NaN,NaN,191.0752899378905,162.0,221.0,6.006258434433766,Raw,EpiEstim,Conditional (k = 7)
100,NaN,188,1.011656148062509,0.9575471322567146,1.0672313312281487,7.0,NaN,NaN,189.5313188789635,161.0,219.0,3.5216019131767498,Raw,EpiEstim,Conditional (k = 7)
101,NaN,195,1.022956988222966,0.9686316000359347,1.0787436798320273,7.0,NaN,NaN,192.69159751779702,164.0,223.0,3.6758434560780904,Raw,EpiEstim,Conditional (k = 7)
102,NaN,158,1.0102914666748475,0.9564178149778927,1.0656204008040644,7.0,NaN,NaN,197.08727544319942,168.0,227.0,30.554738051170443,Raw,EpiEstim,Conditional (k = 7)
103,NaN,136,0.9528095626686707,0.9006120596998102,1.006456711013564,7.0,NaN,NaN,187.26042421925467,159.0,217.0,42.91760128052722,Raw,EpiEstim,Conditional (k = 7)
104,NaN,172,0.9266204302877882,0.8752018689461702,0.9794859812878964,7.0,NaN,NaN,172.16183656307268,145.0,201.0,3.3067486282270537,Raw,EpiEstim,Conditional (k = 7)
105,NaN,127,0.8866870023905795,0.8363462666841346,0.9384781284960763,7.0,NaN,NaN,165.60310219962903,139.0,193.0,30.798037775758516,Raw,EpiEstim,Conditional (k = 7)
106,NaN,136,0.8596407152864949,0.809873159009638,0.9108712699757262,7.0,NaN,NaN,151.66514574781309,126.0,178.0,9.63067412323001,Raw,EpiEstim,Conditional (k = 7)
107,NaN,131,0.8292304406993365,0.779964327757188,0.879983967573899,7.0,NaN,NaN,138.52574238534152,114.0,164.0,4.599717220238468,Raw,EpiEstim,Conditional (k = 7)
108,NaN,108,0.7800799293374951,0.7317305493543957,0.8299541806432609,7.0,NaN,NaN,124.93548919670167,102.0,149.0,10.946053301785362,Raw,EpiEstim,Conditional (k = 7)
109,NaN,125,0.7788124353506783,0.7297117494622841,0.8294891849209665,7.0,NaN,NaN,114.86146837025272,93.0,138.0,6.140747702418171,Raw,EpiEstim,Conditional (k = 7)
110,NaN,100,0.779653789565401,0.7295427450680018,0.8314057059789305,7.0,NaN,NaN,111.57548453602723,90.0,134.0,6.895005378770685,Raw,EpiEstim,Conditional (k = 7)
111,NaN,98,0.749177811960153,0.6989513937222417,0.8011222064078074,7.0,NaN,NaN,100.68120026219492,80.0,122.0,2.7241351439887698,Raw,EpiEstim,Conditional (k = 7)
112,NaN,87,0.7495588228887363,0.6980664707202584,0.8028574902508983,7.0,NaN,NaN,96.16417403197025,76.0,117.0,5.353847614284579,Raw,EpiEstim,Conditional (k = 7)
113,NaN,105,0.7593142437559391,0.7061108273950493,0.8144226089839905,7.0,NaN,NaN,88.94294244677981,70.0,109.0,10.932942097897556,Raw,EpiEstim,Conditional (k = 7)
114,NaN,112,0.7818875519001752,0.7264127440276656,0.8393745736670759,7.0,NaN,NaN,85.01168258441858,66.0,105.0,21.47805026952838,Raw,EpiEstim,Conditional (k = 7)
115,NaN,91,0.8067894328502635,0.7488875932410634,0.866816659193655,7.0,NaN,NaN,85.94471516454304,67.0,106.0,3.3926724257878043,Raw,EpiEstim,Conditional (k = 7)
116,NaN,85,0.8030759478283249,0.7437992878335801,0.8645928292048496,7.0,NaN,NaN,82.77404024726819,64.0,102.0,2.5070369955445555,Raw,EpiEstim,Conditional (k = 7)
117,NaN,95,0.8371202576585851,0.7751063505605573,0.9014866759955944,7.0,NaN,NaN,82.98791219343259,65.0,103.0,7.635794957104517,Raw,EpiEstim,Conditional (k = 7)
118,NaN,72,0.8410933652376018,0.7775716881987347,0.9070735472546546,7.0,NaN,NaN,85.16475376683346,66.0,105.0,8.33418104830426,Raw,EpiEstim,Conditional (k = 7)
119,NaN,64,0.843613248723374,0.7787627688811094,0.911020332715303,7.0,NaN,NaN,84.76829537521584,66.0,105.0,15.288190029263884,Raw,EpiEstim,Conditional (k = 7)
120,NaN,75,0.8320696887234148,0.766546543826141,0.9002415797111835,7.0,NaN,NaN,78.60924908162104,61.0,98.0,2.6983954288132725,Raw,EpiEstim,Conditional (k = 7)
121,NaN,97,0.8388496092622555,0.7719614624107417,0.9084771365314526,7.0,NaN,NaN,71.54426693484679,54.0,90.0,20.37185503055346,Raw,EpiEstim,Conditional (k = 7)
122,NaN,76,0.8450006086906638,0.7767521561582909,0.9160817794473523,7.0,NaN,NaN,70.73422324084011,54.0,89.0,3.3798112807919782,Raw,EpiEstim,Conditional (k = 7)
