k,p,simulation,model,TrueParam,iter
30,3.0309447358916315e-111,Sinusoidal,EpiEstim,50,9
1,7.8309641851444415e-84,Sinusoidal,EpiEstim,100,9
2,0.9999999999999925,Sinusoidal,EpiEstim,100,9
3,7.478000159535232e-15,Sinusoidal,EpiEstim,100,9
4,9.636551611713e-44,Sinusoidal,EpiEstim,100,9
5,1.7713268841766918e-78,Sinusoidal,EpiEstim,100,9
6,8.269590978910889e-118,Sinusoidal,EpiEstim,100,9
7,5.782497738523686e-159,Sinusoidal,EpiEstim,100,9
8,2.918109854988073e-199,Sinusoidal,EpiEstim,100,9
9,1.539198530164365e-237,Sinusoidal,EpiEstim,100,9
10,5.130955566865078e-272,Sinusoidal,EpiEstim,100,9
11,1.5616887377562542e-301,Sinusoidal,EpiEstim,100,9
12,0.0,Sinusoidal,EpiEstim,100,9
13,0.0,Sinusoidal,EpiEstim,100,9
14,0.0,Sinusoidal,EpiEstim,100,9
15,0.0,Sinusoidal,EpiEstim,100,9
16,0.0,Sinusoidal,EpiEstim,100,9
17,0.0,Sinusoidal,EpiEstim,100,9
18,5.4012118e-316,Sinusoidal,EpiEstim,100,9
19,2.607772614606541e-295,Sinusoidal,EpiEstim,100,9
20,6.963802026354078e-274,Sinusoidal,EpiEstim,100,9
21,1.5045901726997313e-252,Sinusoidal,EpiEstim,100,9
22,6.603480638832007e-233,Sinusoidal,EpiEstim,100,9
23,2.1041961728415745e-216,Sinusoidal,EpiEstim,100,9
24,1.3276506464434616e-203,Sinusoidal,EpiEstim,100,9
25,8.418497299438592e-195,Sinusoidal,EpiEstim,100,9
26,1.5384198625157506e-190,Sinusoidal,EpiEstim,100,9
27,2.7494665294288167e-190,Sinusoidal,EpiEstim,100,9
28,5.505550785814317e-194,Sinusoidal,EpiEstim,100,9
29,1.485484641882227e-200,Sinusoidal,EpiEstim,100,9
30,1.1312038372232938e-209,Sinusoidal,EpiEstim,100,9
1,4.0349663977000155e-83,Sinusoidal,EpiEstim,200,9
2,1.0,Sinusoidal,EpiEstim,200,9
3,1.9126087221017392e-50,Sinusoidal,EpiEstim,200,9
4,2.6923707887316588e-123,Sinusoidal,EpiEstim,200,9
5,1.5008331188048629e-210,Sinusoidal,EpiEstim,200,9
6,3.793504879989766e-307,Sinusoidal,EpiEstim,200,9
7,0.0,Sinusoidal,EpiEstim,200,9
8,0.0,Sinusoidal,EpiEstim,200,9
9,0.0,Sinusoidal,EpiEstim,200,9
10,0.0,Sinusoidal,EpiEstim,200,9
11,0.0,Sinusoidal,EpiEstim,200,9
12,0.0,Sinusoidal,EpiEstim,200,9
13,0.0,Sinusoidal,EpiEstim,200,9
14,0.0,Sinusoidal,EpiEstim,200,9
15,0.0,Sinusoidal,EpiEstim,200,9
16,0.0,Sinusoidal,EpiEstim,200,9
17,0.0,Sinusoidal,EpiEstim,200,9
18,0.0,Sinusoidal,EpiEstim,200,9
19,0.0,Sinusoidal,EpiEstim,200,9
20,0.0,Sinusoidal,EpiEstim,200,9
21,0.0,Sinusoidal,EpiEstim,200,9
22,0.0,Sinusoidal,EpiEstim,200,9
23,0.0,Sinusoidal,EpiEstim,200,9
24,0.0,Sinusoidal,EpiEstim,200,9
25,0.0,Sinusoidal,EpiEstim,200,9
26,0.0,Sinusoidal,EpiEstim,200,9
27,0.0,Sinusoidal,EpiEstim,200,9
28,0.0,Sinusoidal,EpiEstim,200,9
29,0.0,Sinusoidal,EpiEstim,200,9
30,0.0,Sinusoidal,EpiEstim,200,9
1,1.4494315686168188e-74,Sinusoidal,EpiEstim,400,9
2,1.0,Sinusoidal,EpiEstim,400,9
3,2.6668645635088427e-94,Sinusoidal,EpiEstim,400,9
4,1.0695523747620257e-226,Sinusoidal,EpiEstim,400,9
5,0.0,Sinusoidal,EpiEstim,400,9
6,0.0,Sinusoidal,EpiEstim,400,9
7,0.0,Sinusoidal,EpiEstim,400,9
8,0.0,Sinusoidal,EpiEstim,400,9
9,0.0,Sinusoidal,EpiEstim,400,9
10,0.0,Sinusoidal,EpiEstim,400,9
11,0.0,Sinusoidal,EpiEstim,400,9
12,0.0,Sinusoidal,EpiEstim,400,9
13,0.0,Sinusoidal,EpiEstim,400,9
14,0.0,Sinusoidal,EpiEstim,400,9
15,0.0,Sinusoidal,EpiEstim,400,9
16,0.0,Sinusoidal,EpiEstim,400,9
17,0.0,Sinusoidal,EpiEstim,400,9
18,0.0,Sinusoidal,EpiEstim,400,9
19,0.0,Sinusoidal,EpiEstim,400,9
20,0.0,Sinusoidal,EpiEstim,400,9
21,0.0,Sinusoidal,EpiEstim,400,9
22,0.0,Sinusoidal,EpiEstim,400,9
23,0.0,Sinusoidal,EpiEstim,400,9
24,0.0,Sinusoidal,EpiEstim,400,9
25,0.0,Sinusoidal,EpiEstim,400,9
26,0.0,Sinusoidal,EpiEstim,400,9
27,0.0,Sinusoidal,EpiEstim,400,9
28,0.0,Sinusoidal,EpiEstim,400,9
29,0.0,Sinusoidal,EpiEstim,400,9
30,0.0,Sinusoidal,EpiEstim,400,9
1,6.61789600161186e-45,Sinusoidal,EpiEstim,800,9
2,1.0,Sinusoidal,EpiEstim,800,9
3,7.962322435538463e-185,Sinusoidal,EpiEstim,800,9
4,0.0,Sinusoidal,EpiEstim,800,9
5,0.0,Sinusoidal,EpiEstim,800,9
6,0.0,Sinusoidal,EpiEstim,800,9
7,0.0,Sinusoidal,EpiEstim,800,9
8,0.0,Sinusoidal,EpiEstim,800,9
9,0.0,Sinusoidal,EpiEstim,800,9
10,0.0,Sinusoidal,EpiEstim,800,9
11,0.0,Sinusoidal,EpiEstim,800,9
12,0.0,Sinusoidal,EpiEstim,800,9
13,0.0,Sinusoidal,EpiEstim,800,9
14,0.0,Sinusoidal,EpiEstim,800,9
15,0.0,Sinusoidal,EpiEstim,800,9
16,0.0,Sinusoidal,EpiEstim,800,9
17,0.0,Sinusoidal,EpiEstim,800,9
18,0.0,Sinusoidal,EpiEstim,800,9
19,0.0,Sinusoidal,EpiEstim,800,9
20,0.0,Sinusoidal,EpiEstim,800,9
21,0.0,Sinusoidal,EpiEstim,800,9
22,0.0,Sinusoidal,EpiEstim,800,9
23,0.0,Sinusoidal,EpiEstim,800,9
24,0.0,Sinusoidal,EpiEstim,800,9
25,0.0,Sinusoidal,EpiEstim,800,9
26,0.0,Sinusoidal,EpiEstim,800,9
27,0.0,Sinusoidal,EpiEstim,800,9
28,0.0,Sinusoidal,EpiEstim,800,9
29,0.0,Sinusoidal,EpiEstim,800,9
30,0.0,Sinusoidal,EpiEstim,800,9
1,1.0,Sinusoidal,EpiEstim,1600,9
2,2.913735293553782e-57,Sinusoidal,EpiEstim,1600,9
3,0.0,Sinusoidal,EpiEstim,1600,9
4,0.0,Sinusoidal,EpiEstim,1600,9
5,0.0,Sinusoidal,EpiEstim,1600,9
6,0.0,Sinusoidal,EpiEstim,1600,9
7,0.0,Sinusoidal,EpiEstim,1600,9
8,0.0,Sinusoidal,EpiEstim,1600,9
9,0.0,Sinusoidal,EpiEstim,1600,9
10,0.0,Sinusoidal,EpiEstim,1600,9
11,0.0,Sinusoidal,EpiEstim,1600,9
12,0.0,Sinusoidal,EpiEstim,1600,9
13,0.0,Sinusoidal,EpiEstim,1600,9
14,0.0,Sinusoidal,EpiEstim,1600,9
15,0.0,Sinusoidal,EpiEstim,1600,9
16,0.0,Sinusoidal,EpiEstim,1600,9
17,0.0,Sinusoidal,EpiEstim,1600,9
18,0.0,Sinusoidal,EpiEstim,1600,9
19,0.0,Sinusoidal,EpiEstim,1600,9
20,0.0,Sinusoidal,EpiEstim,1600,9
21,0.0,Sinusoidal,EpiEstim,1600,9
22,0.0,Sinusoidal,EpiEstim,1600,9
23,0.0,Sinusoidal,EpiEstim,1600,9
24,0.0,Sinusoidal,EpiEstim,1600,9
25,0.0,Sinusoidal,EpiEstim,1600,9
26,0.0,Sinusoidal,EpiEstim,1600,9
27,0.0,Sinusoidal,EpiEstim,1600,9
28,0.0,Sinusoidal,EpiEstim,1600,9
29,0.0,Sinusoidal,EpiEstim,1600,9
30,0.0,Sinusoidal,EpiEstim,1600,9
1,1.0,Sinusoidal,EpiEstim,3200,9
2,2.8435924208417364e-254,Sinusoidal,EpiEstim,3200,9
3,0.0,Sinusoidal,EpiEstim,3200,9
4,0.0,Sinusoidal,EpiEstim,3200,9
5,0.0,Sinusoidal,EpiEstim,3200,9
6,0.0,Sinusoidal,EpiEstim,3200,9
7,0.0,Sinusoidal,EpiEstim,3200,9
8,0.0,Sinusoidal,EpiEstim,3200,9
9,0.0,Sinusoidal,EpiEstim,3200,9
10,0.0,Sinusoidal,EpiEstim,3200,9
11,0.0,Sinusoidal,EpiEstim,3200,9
12,0.0,Sinusoidal,EpiEstim,3200,9
13,0.0,Sinusoidal,EpiEstim,3200,9
14,0.0,Sinusoidal,EpiEstim,3200,9
15,0.0,Sinusoidal,EpiEstim,3200,9
16,0.0,Sinusoidal,EpiEstim,3200,9
17,0.0,Sinusoidal,EpiEstim,3200,9
18,0.0,Sinusoidal,EpiEstim,3200,9
19,0.0,Sinusoidal,EpiEstim,3200,9
20,0.0,Sinusoidal,EpiEstim,3200,9
21,0.0,Sinusoidal,EpiEstim,3200,9
22,0.0,Sinusoidal,EpiEstim,3200,9
23,0.0,Sinusoidal,EpiEstim,3200,9
24,0.0,Sinusoidal,EpiEstim,3200,9
25,0.0,Sinusoidal,EpiEstim,3200,9
26,0.0,Sinusoidal,EpiEstim,3200,9
27,0.0,Sinusoidal,EpiEstim,3200,9
28,0.0,Sinusoidal,EpiEstim,3200,9
29,0.0,Sinusoidal,EpiEstim,3200,9
30,0.0,Sinusoidal,EpiEstim,3200,9
1,2.135378618265972e-67,Sinusoidal,EpiEstim,25,10
2,0.0019850294888435456,Sinusoidal,EpiEstim,25,10
3,0.9980119918321535,Sinusoidal,EpiEstim,25,10
4,2.9786790021400495e-6,Sinusoidal,EpiEstim,25,10
5,7.210913040245851e-16,Sinusoidal,EpiEstim,25,10
6,7.858930047341915e-27,Sinusoidal,EpiEstim,25,10
7,2.4890599824546786e-37,Sinusoidal,EpiEstim,25,10
8,3.0721638101173763e-48,Sinusoidal,EpiEstim,25,10
9,7.692280149000412e-58,Sinusoidal,EpiEstim,25,10
10,2.5117553573229634e-65,Sinusoidal,EpiEstim,25,10
11,5.915641266179811e-72,Sinusoidal,EpiEstim,25,10
12,3.747505692678264e-76,Sinusoidal,EpiEstim,25,10
13,1.0548055312695681e-78,Sinusoidal,EpiEstim,25,10
14,1.1054581239891806e-79,Sinusoidal,EpiEstim,25,10
15,1.2980112734379614e-78,Sinusoidal,EpiEstim,25,10
16,2.0043877033219556e-76,Sinusoidal,EpiEstim,25,10
17,1.7725890117635984e-72,Sinusoidal,EpiEstim,25,10
18,4.244939432118948e-68,Sinusoidal,EpiEstim,25,10
19,3.895361880517942e-63,Sinusoidal,EpiEstim,25,10
20,1.3323790570304579e-57,Sinusoidal,EpiEstim,25,10
21,7.488630616885619e-53,Sinusoidal,EpiEstim,25,10
22,1.88794581484362e-48,Sinusoidal,EpiEstim,25,10
23,3.4090905062449214e-45,Sinusoidal,EpiEstim,25,10
24,3.8552837375596774e-43,Sinusoidal,EpiEstim,25,10
25,5.888827334820678e-42,Sinusoidal,EpiEstim,25,10
26,3.1596495443993795e-42,Sinusoidal,EpiEstim,25,10
27,2.471825364767974e-43,Sinusoidal,EpiEstim,25,10
28,1.2428180985337885e-44,Sinusoidal,EpiEstim,25,10
29,1.1364999470418818e-46,Sinusoidal,EpiEstim,25,10
30,6.43048778878611e-49,Sinusoidal,EpiEstim,25,10
1,4.419283277098766e-75,Sinusoidal,EpiEstim,50,10
2,0.9999997993106781,Sinusoidal,EpiEstim,50,10
3,2.0068932205547307e-7,Sinusoidal,EpiEstim,50,10
4,2.0460452858996422e-22,Sinusoidal,EpiEstim,50,10
5,9.287029360433475e-42,Sinusoidal,EpiEstim,50,10
6,3.778306942159339e-61,Sinusoidal,EpiEstim,50,10
7,5.2544873522487794e-83,Sinusoidal,EpiEstim,50,10
8,6.336746364895069e-103,Sinusoidal,EpiEstim,50,10
9,4.0270077250684575e-122,Sinusoidal,EpiEstim,50,10
10,5.96156277116581e-139,Sinusoidal,EpiEstim,50,10
11,5.052203730941665e-154,Sinusoidal,EpiEstim,50,10
12,6.374668495261504e-165,Sinusoidal,EpiEstim,50,10
13,1.8460575745318799e-172,Sinusoidal,EpiEstim,50,10
14,1.6070707513662125e-175,Sinusoidal,EpiEstim,50,10
15,7.954785050596301e-175,Sinusoidal,EpiEstim,50,10
16,1.1070065371245992e-170,Sinusoidal,EpiEstim,50,10
17,5.177913110381694e-164,Sinusoidal,EpiEstim,50,10
18,4.98747729845402e-156,Sinusoidal,EpiEstim,50,10
19,1.638233251444076e-145,Sinusoidal,EpiEstim,50,10
20,2.0067234410040654e-134,Sinusoidal,EpiEstim,50,10
21,1.5276579782036696e-123,Sinusoidal,EpiEstim,50,10
22,8.614475723877917e-114,Sinusoidal,EpiEstim,50,10
23,1.2353691802074792e-105,Sinusoidal,EpiEstim,50,10
24,7.128001336435914e-100,Sinusoidal,EpiEstim,50,10
25,7.573008769890726e-97,Sinusoidal,EpiEstim,50,10
26,6.8178820014153895e-96,Sinusoidal,EpiEstim,50,10
27,1.9019261407164867e-97,Sinusoidal,EpiEstim,50,10
28,3.09057524337837e-100,Sinusoidal,EpiEstim,50,10
29,1.1298363923201708e-104,Sinusoidal,EpiEstim,50,10
30,2.7682675328314232e-109,Sinusoidal,EpiEstim,50,10
1,1.638675305156227e-86,Sinusoidal,EpiEstim,100,10
2,1.0,Sinusoidal,EpiEstim,100,10
3,2.922369088976661e-17,Sinusoidal,EpiEstim,100,10
4,1.0441603334540796e-45,Sinusoidal,EpiEstim,100,10
5,1.0109250833819195e-80,Sinusoidal,EpiEstim,100,10
6,2.0132251122314354e-120,Sinusoidal,EpiEstim,100,10
7,2.6599385311018616e-162,Sinusoidal,EpiEstim,100,10
8,2.6532048960517138e-204,Sinusoidal,EpiEstim,100,10
9,2.4007448561479907e-243,Sinusoidal,EpiEstim,100,10
10,1.6781227007347127e-277,Sinusoidal,EpiEstim,100,10
11,5.058824682049219e-306,Sinusoidal,EpiEstim,100,10
12,0.0,Sinusoidal,EpiEstim,100,10
13,0.0,Sinusoidal,EpiEstim,100,10
14,0.0,Sinusoidal,EpiEstim,100,10
15,0.0,Sinusoidal,EpiEstim,100,10
16,0.0,Sinusoidal,EpiEstim,100,10
17,0.0,Sinusoidal,EpiEstim,100,10
18,7.489224956e-314,Sinusoidal,EpiEstim,100,10
19,1.1881794453539673e-293,Sinusoidal,EpiEstim,100,10
20,2.597172125719144e-272,Sinusoidal,EpiEstim,100,10
21,1.5369024821298954e-250,Sinusoidal,EpiEstim,100,10
22,2.1134510017528973e-231,Sinusoidal,EpiEstim,100,10
23,1.0702539767847394e-215,Sinusoidal,EpiEstim,100,10
24,3.840838894588102e-204,Sinusoidal,EpiEstim,100,10
25,9.42528494185108e-197,Sinusoidal,EpiEstim,100,10
26,6.21420394829308e-194,Sinusoidal,EpiEstim,100,10
27,4.07039377565973e-195,Sinusoidal,EpiEstim,100,10
28,3.317019466360753e-200,Sinusoidal,EpiEstim,100,10
29,7.268177864645478e-208,Sinusoidal,EpiEstim,100,10
30,2.431825020855057e-217,Sinusoidal,EpiEstim,100,10
1,1.0955546445117559e-84,Sinusoidal,EpiEstim,200,10
2,1.0,Sinusoidal,EpiEstim,200,10
3,2.3843389615347536e-44,Sinusoidal,EpiEstim,200,10
4,7.766610785831178e-110,Sinusoidal,EpiEstim,200,10
5,9.489508853024345e-194,Sinusoidal,EpiEstim,200,10
6,1.6283225614654108e-286,Sinusoidal,EpiEstim,200,10
7,0.0,Sinusoidal,EpiEstim,200,10
8,0.0,Sinusoidal,EpiEstim,200,10
9,0.0,Sinusoidal,EpiEstim,200,10
10,0.0,Sinusoidal,EpiEstim,200,10
11,0.0,Sinusoidal,EpiEstim,200,10
12,0.0,Sinusoidal,EpiEstim,200,10
13,0.0,Sinusoidal,EpiEstim,200,10
14,0.0,Sinusoidal,EpiEstim,200,10
15,0.0,Sinusoidal,EpiEstim,200,10
16,0.0,Sinusoidal,EpiEstim,200,10
17,0.0,Sinusoidal,EpiEstim,200,10
18,0.0,Sinusoidal,EpiEstim,200,10
19,0.0,Sinusoidal,EpiEstim,200,10
20,0.0,Sinusoidal,EpiEstim,200,10
21,0.0,Sinusoidal,EpiEstim,200,10
22,0.0,Sinusoidal,EpiEstim,200,10
23,0.0,Sinusoidal,EpiEstim,200,10
24,0.0,Sinusoidal,EpiEstim,200,10
25,0.0,Sinusoidal,EpiEstim,200,10
26,0.0,Sinusoidal,EpiEstim,200,10
27,0.0,Sinusoidal,EpiEstim,200,10
28,0.0,Sinusoidal,EpiEstim,200,10
29,0.0,Sinusoidal,EpiEstim,200,10
30,0.0,Sinusoidal,EpiEstim,200,10
1,7.701586124718985e-66,Sinusoidal,EpiEstim,400,10
2,1.0,Sinusoidal,EpiEstim,400,10
3,7.432258310803828e-89,Sinusoidal,EpiEstim,400,10
4,3.3906801789699804e-223,Sinusoidal,EpiEstim,400,10
5,0.0,Sinusoidal,EpiEstim,400,10
6,0.0,Sinusoidal,EpiEstim,400,10
7,0.0,Sinusoidal,EpiEstim,400,10
8,0.0,Sinusoidal,EpiEstim,400,10
9,0.0,Sinusoidal,EpiEstim,400,10
10,0.0,Sinusoidal,EpiEstim,400,10
11,0.0,Sinusoidal,EpiEstim,400,10
12,0.0,Sinusoidal,EpiEstim,400,10
13,0.0,Sinusoidal,EpiEstim,400,10
14,0.0,Sinusoidal,EpiEstim,400,10
15,0.0,Sinusoidal,EpiEstim,400,10
16,0.0,Sinusoidal,EpiEstim,400,10
17,0.0,Sinusoidal,EpiEstim,400,10
18,0.0,Sinusoidal,EpiEstim,400,10
19,0.0,Sinusoidal,EpiEstim,400,10
20,0.0,Sinusoidal,EpiEstim,400,10
21,0.0,Sinusoidal,EpiEstim,400,10
22,0.0,Sinusoidal,EpiEstim,400,10
23,0.0,Sinusoidal,EpiEstim,400,10
24,0.0,Sinusoidal,EpiEstim,400,10
25,0.0,Sinusoidal,EpiEstim,400,10
26,0.0,Sinusoidal,EpiEstim,400,10
27,0.0,Sinusoidal,EpiEstim,400,10
28,0.0,Sinusoidal,EpiEstim,400,10
29,0.0,Sinusoidal,EpiEstim,400,10
30,0.0,Sinusoidal,EpiEstim,400,10
1,1.2037427565903015e-30,Sinusoidal,EpiEstim,800,10
2,1.0,Sinusoidal,EpiEstim,800,10
3,2.8006826270126106e-189,Sinusoidal,EpiEstim,800,10
4,0.0,Sinusoidal,EpiEstim,800,10
5,0.0,Sinusoidal,EpiEstim,800,10
6,0.0,Sinusoidal,EpiEstim,800,10
7,0.0,Sinusoidal,EpiEstim,800,10
8,0.0,Sinusoidal,EpiEstim,800,10
9,0.0,Sinusoidal,EpiEstim,800,10
10,0.0,Sinusoidal,EpiEstim,800,10
11,0.0,Sinusoidal,EpiEstim,800,10
12,0.0,Sinusoidal,EpiEstim,800,10
13,0.0,Sinusoidal,EpiEstim,800,10
14,0.0,Sinusoidal,EpiEstim,800,10
15,0.0,Sinusoidal,EpiEstim,800,10
16,0.0,Sinusoidal,EpiEstim,800,10
17,0.0,Sinusoidal,EpiEstim,800,10
18,0.0,Sinusoidal,EpiEstim,800,10
19,0.0,Sinusoidal,EpiEstim,800,10
20,0.0,Sinusoidal,EpiEstim,800,10
21,0.0,Sinusoidal,EpiEstim,800,10
22,0.0,Sinusoidal,EpiEstim,800,10
23,0.0,Sinusoidal,EpiEstim,800,10
24,0.0,Sinusoidal,EpiEstim,800,10
25,0.0,Sinusoidal,EpiEstim,800,10
26,0.0,Sinusoidal,EpiEstim,800,10
27,0.0,Sinusoidal,EpiEstim,800,10
28,0.0,Sinusoidal,EpiEstim,800,10
29,0.0,Sinusoidal,EpiEstim,800,10
30,0.0,Sinusoidal,EpiEstim,800,10
1,1.0,Sinusoidal,EpiEstim,1600,10
2,7.506753862661719e-58,Sinusoidal,EpiEstim,1600,10
3,0.0,Sinusoidal,EpiEstim,1600,10
4,0.0,Sinusoidal,EpiEstim,1600,10
5,0.0,Sinusoidal,EpiEstim,1600,10
6,0.0,Sinusoidal,EpiEstim,1600,10
7,0.0,Sinusoidal,EpiEstim,1600,10
8,0.0,Sinusoidal,EpiEstim,1600,10
9,0.0,Sinusoidal,EpiEstim,1600,10
10,0.0,Sinusoidal,EpiEstim,1600,10
11,0.0,Sinusoidal,EpiEstim,1600,10
12,0.0,Sinusoidal,EpiEstim,1600,10
13,0.0,Sinusoidal,EpiEstim,1600,10
14,0.0,Sinusoidal,EpiEstim,1600,10
15,0.0,Sinusoidal,EpiEstim,1600,10
16,0.0,Sinusoidal,EpiEstim,1600,10
17,0.0,Sinusoidal,EpiEstim,1600,10
18,0.0,Sinusoidal,EpiEstim,1600,10
19,0.0,Sinusoidal,EpiEstim,1600,10
20,0.0,Sinusoidal,EpiEstim,1600,10
21,0.0,Sinusoidal,EpiEstim,1600,10
22,0.0,Sinusoidal,EpiEstim,1600,10
23,0.0,Sinusoidal,EpiEstim,1600,10
24,0.0,Sinusoidal,EpiEstim,1600,10
25,0.0,Sinusoidal,EpiEstim,1600,10
26,0.0,Sinusoidal,EpiEstim,1600,10
27,0.0,Sinusoidal,EpiEstim,1600,10
28,0.0,Sinusoidal,EpiEstim,1600,10
29,0.0,Sinusoidal,EpiEstim,1600,10
30,0.0,Sinusoidal,EpiEstim,1600,10
1,1.0,Sinusoidal,EpiEstim,3200,10
2,2.427601629126509e-243,Sinusoidal,EpiEstim,3200,10
3,0.0,Sinusoidal,EpiEstim,3200,10
4,0.0,Sinusoidal,EpiEstim,3200,10
5,0.0,Sinusoidal,EpiEstim,3200,10
6,0.0,Sinusoidal,EpiEstim,3200,10
7,0.0,Sinusoidal,EpiEstim,3200,10
8,0.0,Sinusoidal,EpiEstim,3200,10
9,0.0,Sinusoidal,EpiEstim,3200,10
10,0.0,Sinusoidal,EpiEstim,3200,10
11,0.0,Sinusoidal,EpiEstim,3200,10
12,0.0,Sinusoidal,EpiEstim,3200,10
13,0.0,Sinusoidal,EpiEstim,3200,10
14,0.0,Sinusoidal,EpiEstim,3200,10
15,0.0,Sinusoidal,EpiEstim,3200,10
16,0.0,Sinusoidal,EpiEstim,3200,10
17,0.0,Sinusoidal,EpiEstim,3200,10
18,0.0,Sinusoidal,EpiEstim,3200,10
19,0.0,Sinusoidal,EpiEstim,3200,10
20,0.0,Sinusoidal,EpiEstim,3200,10
21,0.0,Sinusoidal,EpiEstim,3200,10
22,0.0,Sinusoidal,EpiEstim,3200,10
23,0.0,Sinusoidal,EpiEstim,3200,10
24,0.0,Sinusoidal,EpiEstim,3200,10
25,0.0,Sinusoidal,EpiEstim,3200,10
26,0.0,Sinusoidal,EpiEstim,3200,10
27,0.0,Sinusoidal,EpiEstim,3200,10
28,0.0,Sinusoidal,EpiEstim,3200,10
29,0.0,Sinusoidal,EpiEstim,3200,10
30,0.0,Sinusoidal,EpiEstim,3200,10
