k,p,simulation,model,TrueParam,iter
12,0.0017431551554386825,Step change,EpiEstim,51,8
13,0.0005626664820049603,Step change,EpiEstim,51,8
14,0.0001486551204809512,Step change,EpiEstim,51,8
15,9.576510402533509e-5,Step change,EpiEstim,51,8
16,1.5544141428118876e-5,Step change,EpiEstim,51,8
17,3.8129062317474153e-6,Step change,EpiEstim,51,8
18,2.9788026129795243e-7,Step change,EpiEstim,51,8
19,7.300174527440926e-8,Step change,EpiEstim,51,8
20,1.4463154715654214e-8,Step change,EpiEstim,51,8
21,2.411990963599932e-9,Step change,EpiEstim,51,8
22,2.4494030177713755e-10,Step change,EpiEstim,51,8
23,6.40084752282251e-11,Step change,EpiEstim,51,8
24,1.0377545782142514e-11,Step change,EpiEstim,51,8
25,3.7485890379275556e-12,Step change,EpiEstim,51,8
26,5.620777141431461e-13,Step change,EpiEstim,51,8
27,8.408670633762455e-14,Step change,EpiEstim,51,8
28,1.488444741053081e-14,Step change,EpiEstim,51,8
29,2.3003107154271078e-15,Step change,EpiEstim,51,8
30,2.6286708712146934e-16,Step change,EpiEstim,51,8
1,4.798921536026934e-70,Step change,EpiEstim,34,8
2,0.11843994754088567,Step change,EpiEstim,34,8
3,0.8815128769968101,Step change,EpiEstim,34,8
4,4.717545950759483e-5,Step change,EpiEstim,34,8
5,2.7966229567353536e-12,Step change,EpiEstim,34,8
6,1.332163100328558e-20,Step change,EpiEstim,34,8
7,3.733248119074109e-27,Step change,EpiEstim,34,8
8,4.067314779199932e-37,Step change,EpiEstim,34,8
9,8.856078986060031e-46,Step change,EpiEstim,34,8
10,1.7384800251254463e-53,Step change,EpiEstim,34,8
11,1.3771411489530748e-63,Step change,EpiEstim,34,8
12,6.338021096680667e-73,Step change,EpiEstim,34,8
13,1.4825425015463177e-80,Step change,EpiEstim,34,8
14,9.835234864072656e-89,Step change,EpiEstim,34,8
15,1.0667128152122305e-96,Step change,EpiEstim,34,8
16,9.492604772279962e-104,Step change,EpiEstim,34,8
17,2.6701891033168285e-111,Step change,EpiEstim,34,8
18,3.077764797624967e-118,Step change,EpiEstim,34,8
19,4.873419059318837e-125,Step change,EpiEstim,34,8
20,8.942007231432971e-132,Step change,EpiEstim,34,8
21,4.466911819358921e-138,Step change,EpiEstim,34,8
22,7.835575921866882e-145,Step change,EpiEstim,34,8
23,3.866867632551011e-151,Step change,EpiEstim,34,8
24,2.338665154708548e-157,Step change,EpiEstim,34,8
25,4.653875019695833e-163,Step change,EpiEstim,34,8
26,5.241018826784659e-169,Step change,EpiEstim,34,8
27,1.073470905659848e-174,Step change,EpiEstim,34,8
28,3.2330121965301393e-180,Step change,EpiEstim,34,8
29,7.3120892047108714e-186,Step change,EpiEstim,34,8
30,1.6763981989022618e-191,Step change,EpiEstim,34,8
1,3.921125801745197e-75,Step change,EpiEstim,26,8
2,0.9999999938601416,Step change,EpiEstim,26,8
3,6.1398583914346434e-9,Step change,EpiEstim,26,8
4,1.0870014093315832e-17,Step change,EpiEstim,26,8
5,2.923628529659685e-28,Step change,EpiEstim,26,8
6,1.611367677137201e-36,Step change,EpiEstim,26,8
7,6.007632028259038e-45,Step change,EpiEstim,26,8
8,7.477880892466012e-54,Step change,EpiEstim,26,8
9,4.799004205083432e-63,Step change,EpiEstim,26,8
10,7.607674514026355e-72,Step change,EpiEstim,26,8
11,1.9970600389856842e-80,Step change,EpiEstim,26,8
12,1.9670759622416585e-90,Step change,EpiEstim,26,8
13,5.721274875223937e-101,Step change,EpiEstim,26,8
14,7.248378386080402e-111,Step change,EpiEstim,26,8
15,1.0683012127480195e-120,Step change,EpiEstim,26,8
16,1.452692573675309e-129,Step change,EpiEstim,26,8
17,4.821536296588237e-139,Step change,EpiEstim,26,8
18,1.282214278311109e-149,Step change,EpiEstim,26,8
19,5.504052390509819e-160,Step change,EpiEstim,26,8
20,5.905058394308062e-171,Step change,EpiEstim,26,8
21,2.3510999219457662e-181,Step change,EpiEstim,26,8
22,4.4601798659889126e-191,Step change,EpiEstim,26,8
23,1.3659005627032727e-200,Step change,EpiEstim,26,8
24,5.287350272012261e-210,Step change,EpiEstim,26,8
25,7.649099780308782e-219,Step change,EpiEstim,26,8
26,1.0949376406344294e-227,Step change,EpiEstim,26,8
27,1.0545011264898869e-236,Step change,EpiEstim,26,8
28,1.0604675781797605e-244,Step change,EpiEstim,26,8
29,1.3576315960651885e-251,Step change,EpiEstim,26,8
30,2.084616737385887e-257,Step change,EpiEstim,26,8
1,1.2820639035450742e-68,Step change,EpiEstim,21,8
2,0.999999999999942,Step change,EpiEstim,21,8
3,5.785496771927254e-14,Step change,EpiEstim,21,8
4,6.243858238862456e-32,Step change,EpiEstim,21,8
5,3.842675023291732e-45,Step change,EpiEstim,21,8
6,3.1055310195325893e-58,Step change,EpiEstim,21,8
7,6.039182831141466e-71,Step change,EpiEstim,21,8
8,1.4005619890015646e-82,Step change,EpiEstim,21,8
9,1.5810657239819952e-95,Step change,EpiEstim,21,8
10,4.945937758571933e-109,Step change,EpiEstim,21,8
11,5.410596126839632e-125,Step change,EpiEstim,21,8
12,1.0357341841490255e-139,Step change,EpiEstim,21,8
13,6.735623145751605e-154,Step change,EpiEstim,21,8
14,1.421820411634661e-167,Step change,EpiEstim,21,8
15,6.651072076989468e-183,Step change,EpiEstim,21,8
16,2.677352448456969e-197,Step change,EpiEstim,21,8
17,3.712355183897012e-210,Step change,EpiEstim,21,8
18,4.95740286694807e-222,Step change,EpiEstim,21,8
19,2.499821143643654e-234,Step change,EpiEstim,21,8
20,1.7128086643178858e-246,Step change,EpiEstim,21,8
21,1.524252560829332e-256,Step change,EpiEstim,21,8
22,2.8900820570143885e-266,Step change,EpiEstim,21,8
23,8.375432095725303e-274,Step change,EpiEstim,21,8
24,1.3174016806527122e-279,Step change,EpiEstim,21,8
25,1.3983618191783557e-282,Step change,EpiEstim,21,8
26,5.928397679956712e-284,Step change,EpiEstim,21,8
27,1.8842123228644337e-285,Step change,EpiEstim,21,8
28,5.33828149839526e-286,Step change,EpiEstim,21,8
29,1.2257397656330631e-285,Step change,EpiEstim,21,8
30,6.898885332175696e-284,Step change,EpiEstim,21,8
1,8.593208495636419e-61,Step change,EpiEstim,18,8
2,0.9999999999999938,Step change,EpiEstim,18,8
3,6.228476693172454e-15,Step change,EpiEstim,18,8
4,2.8114218956700066e-33,Step change,EpiEstim,18,8
5,3.440828677593369e-47,Step change,EpiEstim,18,8
6,1.2183002022413592e-64,Step change,EpiEstim,18,8
7,2.649125994699317e-81,Step change,EpiEstim,18,8
8,6.110664804686125e-99,Step change,EpiEstim,18,8
9,5.262444141104258e-114,Step change,EpiEstim,18,8
10,1.5343243144635132e-129,Step change,EpiEstim,18,8
11,1.4407265252709042e-146,Step change,EpiEstim,18,8
12,1.5837757892745504e-161,Step change,EpiEstim,18,8
13,5.054686823336452e-176,Step change,EpiEstim,18,8
14,3.7262890496835304e-190,Step change,EpiEstim,18,8
15,8.208177838477047e-206,Step change,EpiEstim,18,8
16,1.259198884477225e-220,Step change,EpiEstim,18,8
17,1.2937975623118393e-234,Step change,EpiEstim,18,8
18,3.810287145821051e-248,Step change,EpiEstim,18,8
19,4.1246683416324405e-261,Step change,EpiEstim,18,8
20,9.77853293681951e-271,Step change,EpiEstim,18,8
21,1.7293588365894378e-276,Step change,EpiEstim,18,8
22,4.822904938247607e-280,Step change,EpiEstim,18,8
23,2.99168782802334e-281,Step change,EpiEstim,18,8
24,1.341237432336847e-280,Step change,EpiEstim,18,8
25,9.672909065075809e-278,Step change,EpiEstim,18,8
26,1.7476629436583677e-273,Step change,EpiEstim,18,8
27,1.2217966302993068e-268,Step change,EpiEstim,18,8
28,8.654485827200835e-263,Step change,EpiEstim,18,8
29,1.2027274013838059e-254,Step change,EpiEstim,18,8
30,6.042316965899639e-246,Step change,EpiEstim,18,8
1,2.5176334334555332e-43,Step change,EpiEstim,15,8
2,1.0,Step change,EpiEstim,15,8
3,1.6005346543630855e-22,Step change,EpiEstim,15,8
4,9.760618325097217e-49,Step change,EpiEstim,15,8
5,1.3768536359028827e-76,Step change,EpiEstim,15,8
6,4.879967758242141e-103,Step change,EpiEstim,15,8
7,1.0715245819452453e-131,Step change,EpiEstim,15,8
8,5.275997327428954e-161,Step change,EpiEstim,15,8
9,1.5615586914437441e-189,Step change,EpiEstim,15,8
10,5.584981910827286e-216,Step change,EpiEstim,15,8
11,5.2525772477305065e-244,Step change,EpiEstim,15,8
12,2.1839917247120414e-270,Step change,EpiEstim,15,8
13,1.2943315783997206e-296,Step change,EpiEstim,15,8
14,2.67e-322,Step change,EpiEstim,15,8
15,0.0,Step change,EpiEstim,15,8
16,0.0,Step change,EpiEstim,15,8
17,0.0,Step change,EpiEstim,15,8
18,0.0,Step change,EpiEstim,15,8
19,0.0,Step change,EpiEstim,15,8
20,0.0,Step change,EpiEstim,15,8
21,0.0,Step change,EpiEstim,15,8
22,0.0,Step change,EpiEstim,15,8
23,0.0,Step change,EpiEstim,15,8
24,0.0,Step change,EpiEstim,15,8
25,0.0,Step change,EpiEstim,15,8
26,0.0,Step change,EpiEstim,15,8
27,0.0,Step change,EpiEstim,15,8
28,4.46642004239e-312,Step change,EpiEstim,15,8
29,1.6410676943519001e-295,Step change,EpiEstim,15,8
30,5.793646971105011e-280,Step change,EpiEstim,15,8
1,1.1369782737346338e-32,Step change,EpiEstim,14,8
2,1.0,Step change,EpiEstim,14,8
3,4.204926392539754e-34,Step change,EpiEstim,14,8
4,5.1537683619754136e-73,Step change,EpiEstim,14,8
5,1.6872095334961059e-112,Step change,EpiEstim,14,8
6,1.6354581526307648e-146,Step change,EpiEstim,14,8
7,1.8380096221489688e-180,Step change,EpiEstim,14,8
8,1.5905313941032982e-215,Step change,EpiEstim,14,8
9,3.71537135111937e-250,Step change,EpiEstim,14,8
10,2.0335661610352037e-282,Step change,EpiEstim,14,8
11,1.24574924666e-313,Step change,EpiEstim,14,8
12,0.0,Step change,EpiEstim,14,8
13,0.0,Step change,EpiEstim,14,8
14,0.0,Step change,EpiEstim,14,8
15,0.0,Step change,EpiEstim,14,8
16,0.0,Step change,EpiEstim,14,8
17,0.0,Step change,EpiEstim,14,8
18,0.0,Step change,EpiEstim,14,8
19,0.0,Step change,EpiEstim,14,8
20,0.0,Step change,EpiEstim,14,8
21,0.0,Step change,EpiEstim,14,8
22,0.0,Step change,EpiEstim,14,8
23,0.0,Step change,EpiEstim,14,8
24,0.0,Step change,EpiEstim,14,8
25,0.0,Step change,EpiEstim,14,8
26,0.0,Step change,EpiEstim,14,8
27,0.0,Step change,EpiEstim,14,8
28,7.4935e-320,Step change,EpiEstim,14,8
29,1.5221654898339984e-301,Step change,EpiEstim,14,8
30,1.2791704789883066e-288,Step change,EpiEstim,14,8
1,2.135445354249934e-37,Step change,EpiEstim,12,8
2,1.0,Step change,EpiEstim,12,8
3,3.803944493063812e-42,Step change,EpiEstim,12,8
4,7.106850657960982e-83,Step change,EpiEstim,12,8
5,1.7625797250064736e-124,Step change,EpiEstim,12,8
6,3.738102249468091e-168,Step change,EpiEstim,12,8
7,4.0673762152136794e-211,Step change,EpiEstim,12,8
8,1.5495579624257628e-252,Step change,EpiEstim,12,8
9,1.6480377270176957e-293,Step change,EpiEstim,12,8
10,0.0,Step change,EpiEstim,12,8
11,0.0,Step change,EpiEstim,12,8
12,0.0,Step change,EpiEstim,12,8
13,0.0,Step change,EpiEstim,12,8
14,0.0,Step change,EpiEstim,12,8
15,0.0,Step change,EpiEstim,12,8
16,0.0,Step change,EpiEstim,12,8
17,0.0,Step change,EpiEstim,12,8
18,0.0,Step change,EpiEstim,12,8
19,0.0,Step change,EpiEstim,12,8
20,0.0,Step change,EpiEstim,12,8
21,0.0,Step change,EpiEstim,12,8
22,0.0,Step change,EpiEstim,12,8
23,0.0,Step change,EpiEstim,12,8
24,0.0,Step change,EpiEstim,12,8
25,2.50725955852786e-304,Step change,EpiEstim,12,8
26,5.27955312627911e-286,Step change,EpiEstim,12,8
27,6.258037342680022e-274,Step change,EpiEstim,12,8
28,9.724569630183406e-267,Step change,EpiEstim,12,8
29,1.7688477783568617e-263,Step change,EpiEstim,12,8
30,4.839378775241129e-264,Step change,EpiEstim,12,8
1,4.646984186211688e-36,Step change,EpiEstim,11,8
2,1.0,Step change,EpiEstim,11,8
3,1.0473348218343376e-40,Step change,EpiEstim,11,8
4,5.860326934973507e-73,Step change,EpiEstim,11,8
5,2.5770021734603664e-104,Step change,EpiEstim,11,8
6,6.8091160986709135e-136,Step change,EpiEstim,11,8
7,2.146742946918811e-170,Step change,EpiEstim,11,8
8,3.7444954104232826e-204,Step change,EpiEstim,11,8
9,8.78466112302774e-236,Step change,EpiEstim,11,8
10,1.4267724662044587e-264,Step change,EpiEstim,11,8
11,5.282469201848323e-293,Step change,EpiEstim,11,8
12,1.0e-322,Step change,EpiEstim,11,8
13,0.0,Step change,EpiEstim,11,8
14,0.0,Step change,EpiEstim,11,8
15,0.0,Step change,EpiEstim,11,8
16,0.0,Step change,EpiEstim,11,8
17,1.4117947e-316,Step change,EpiEstim,11,8
18,6.323972468260122e-302,Step change,EpiEstim,11,8
19,4.704713441110704e-285,Step change,EpiEstim,11,8
20,1.3762340682698971e-267,Step change,EpiEstim,11,8
21,3.1270985631036074e-249,Step change,EpiEstim,11,8
22,5.073889197191712e-230,Step change,EpiEstim,11,8
23,1.4267973986699846e-209,Step change,EpiEstim,11,8
24,3.042866937595229e-196,Step change,EpiEstim,11,8
25,6.306343201926425e-189,Step change,EpiEstim,11,8
26,5.377268744177728e-185,Step change,EpiEstim,11,8
27,6.739202193348098e-184,Step change,EpiEstim,11,8
28,1.7334158566733313e-185,Step change,EpiEstim,11,8
29,5.274080804886381e-190,Step change,EpiEstim,11,8
30,1.9870169931936805e-196,Step change,EpiEstim,11,8
1,8.621864864851573e-27,Step change,EpiEstim,10,8
2,1.0,Step change,EpiEstim,10,8
3,2.087486836865127e-48,Step change,EpiEstim,10,8
4,3.211041611201165e-89,Step change,EpiEstim,10,8
5,1.6512395668442668e-131,Step change,EpiEstim,10,8
6,9.475585746162127e-179,Step change,EpiEstim,10,8
7,1.399355621861145e-226,Step change,EpiEstim,10,8
8,4.183931108772694e-274,Step change,EpiEstim,10,8
9,1.208045e-318,Step change,EpiEstim,10,8
10,0.0,Step change,EpiEstim,10,8
11,0.0,Step change,EpiEstim,10,8
12,0.0,Step change,EpiEstim,10,8
13,0.0,Step change,EpiEstim,10,8
14,0.0,Step change,EpiEstim,10,8
15,0.0,Step change,EpiEstim,10,8
16,0.0,Step change,EpiEstim,10,8
17,0.0,Step change,EpiEstim,10,8
18,0.0,Step change,EpiEstim,10,8
19,0.0,Step change,EpiEstim,10,8
20,2.3277404072384354e-297,Step change,EpiEstim,10,8
21,2.487870128719208e-268,Step change,EpiEstim,10,8
22,8.124765692908682e-250,Step change,EpiEstim,10,8
23,5.054921093407172e-239,Step change,EpiEstim,10,8
24,2.0730755923129305e-233,Step change,EpiEstim,10,8
25,9.387211325420253e-233,Step change,EpiEstim,10,8
26,9.603898942847137e-237,Step change,EpiEstim,10,8
27,7.894777166980648e-245,Step change,EpiEstim,10,8
28,1.5590345494153957e-255,Step change,EpiEstim,10,8
29,6.805572350025483e-268,Step change,EpiEstim,10,8
30,2.193126969451457e-282,Step change,EpiEstim,10,8
1,4.278301477991839e-68,Step change,EpiEstim,51,9
2,9.907016538544158e-11,Step change,EpiEstim,51,9
3,2.2778328208552492e-6,Step change,EpiEstim,51,9
4,0.006539778256544366,Step change,EpiEstim,51,9
5,0.16840997226330637,Step change,EpiEstim,51,9
6,0.5029635670461662,Step change,EpiEstim,51,9
7,0.2368129230127062,Step change,EpiEstim,51,9
8,0.05790666049170956,Step change,EpiEstim,51,9
9,0.01954332880001938,Step change,EpiEstim,51,9
10,0.007587076561930413,Step change,EpiEstim,51,9
11,0.00021976873453539636,Step change,EpiEstim,51,9
12,1.1897895022373494e-5,Step change,EpiEstim,51,9
13,1.1918182642252904e-6,Step change,EpiEstim,51,9
14,1.2876019242473844e-6,Step change,EpiEstim,51,9
15,1.0524289891724097e-7,Step change,EpiEstim,51,9
16,1.0571167342751626e-7,Step change,EpiEstim,51,9
17,4.407111057837725e-8,Step change,EpiEstim,51,9
18,1.325980934571016e-8,Step change,EpiEstim,51,9
19,8.72407347825888e-10,Step change,EpiEstim,51,9
20,3.5725650715641876e-10,Step change,EpiEstim,51,9
21,5.931327807665372e-11,Step change,EpiEstim,51,9
22,9.731958730388446e-12,Step change,EpiEstim,51,9
23,1.466592165963174e-12,Step change,EpiEstim,51,9
24,2.4618967866444157e-13,Step change,EpiEstim,51,9
25,6.115909171103529e-14,Step change,EpiEstim,51,9
26,4.457343987666435e-15,Step change,EpiEstim,51,9
27,2.996302292630614e-16,Step change,EpiEstim,51,9
28,8.293917201766335e-17,Step change,EpiEstim,51,9
29,2.2814103075617596e-17,Step change,EpiEstim,51,9
30,2.305370697208557e-18,Step change,EpiEstim,51,9
1,2.4235390584544087e-74,Step change,EpiEstim,34,9
2,0.7902555960941186,Step change,EpiEstim,34,9
3,0.20974440166566505,Step change,EpiEstim,34,9
4,2.2402135822619972e-9,Step change,EpiEstim,34,9
5,2.8590631903594123e-15,Step change,EpiEstim,34,9
6,2.2725108723903932e-22,Step change,EpiEstim,34,9
7,5.306026410890306e-29,Step change,EpiEstim,34,9
8,1.0351845162868816e-33,Step change,EpiEstim,34,9
9,1.5125990635826906e-39,Step change,EpiEstim,34,9
10,2.477944173845972e-44,Step change,EpiEstim,34,9
11,5.89712127382949e-51,Step change,EpiEstim,34,9
12,9.393369871492624e-56,Step change,EpiEstim,34,9
13,1.923949849069197e-62,Step change,EpiEstim,34,9
14,3.5227368924502603e-68,Step change,EpiEstim,34,9
15,2.9064342381746647e-74,Step change,EpiEstim,34,9
16,1.1449422385422029e-79,Step change,EpiEstim,34,9
17,1.0728964244196106e-85,Step change,EpiEstim,34,9
18,1.2178207592719892e-91,Step change,EpiEstim,34,9
19,1.6651380358412765e-97,Step change,EpiEstim,34,9
20,1.0783786080022721e-103,Step change,EpiEstim,34,9
21,3.1328617027238283e-109,Step change,EpiEstim,34,9
22,1.4398657847736741e-114,Step change,EpiEstim,34,9
23,3.649044470508561e-119,Step change,EpiEstim,34,9
24,3.9108288696557885e-124,Step change,EpiEstim,34,9
25,6.489001982633195e-129,Step change,EpiEstim,34,9
26,7.993567749142534e-134,Step change,EpiEstim,34,9
27,2.046521464616049e-138,Step change,EpiEstim,34,9
28,5.311250937998367e-143,Step change,EpiEstim,34,9
29,1.0652408215821201e-147,Step change,EpiEstim,34,9
30,7.147272437317128e-152,Step change,EpiEstim,34,9
1,3.2229161609454594e-65,Step change,EpiEstim,26,9
2,0.9999999473098417,Step change,EpiEstim,26,9
3,5.2689017689232296e-8,Step change,EpiEstim,26,9
4,1.1407178763280284e-12,Step change,EpiEstim,26,9
5,7.5285967681033295e-22,Step change,EpiEstim,26,9
6,5.8934103089858805e-30,Step change,EpiEstim,26,9
7,1.0002888389529844e-37,Step change,EpiEstim,26,9
8,3.3805037001459556e-45,Step change,EpiEstim,26,9
9,4.1792486851312286e-52,Step change,EpiEstim,26,9
10,4.8246937511760495e-59,Step change,EpiEstim,26,9
11,5.0497811014690176e-64,Step change,EpiEstim,26,9
12,3.3494404991900404e-70,Step change,EpiEstim,26,9
13,3.709229846742077e-77,Step change,EpiEstim,26,9
14,1.1446665501129565e-84,Step change,EpiEstim,26,9
15,1.0051020430338923e-91,Step change,EpiEstim,26,9
16,4.348116857413018e-99,Step change,EpiEstim,26,9
17,4.353181090774417e-106,Step change,EpiEstim,26,9
18,2.0401669557734408e-112,Step change,EpiEstim,26,9
19,8.490406359509287e-119,Step change,EpiEstim,26,9
20,5.33644112412456e-125,Step change,EpiEstim,26,9
21,3.4576116245120647e-131,Step change,EpiEstim,26,9
22,2.401028737598807e-137,Step change,EpiEstim,26,9
23,8.834760011891842e-144,Step change,EpiEstim,26,9
24,1.5949338151560838e-150,Step change,EpiEstim,26,9
25,1.6609870320339283e-157,Step change,EpiEstim,26,9
26,9.576658548548142e-164,Step change,EpiEstim,26,9
27,6.776642160338164e-170,Step change,EpiEstim,26,9
28,3.4069913860215145e-175,Step change,EpiEstim,26,9
29,5.342793613814968e-179,Step change,EpiEstim,26,9
30,3.072686243939422e-182,Step change,EpiEstim,26,9
1,3.4663801621005416e-68,Step change,EpiEstim,21,9
2,0.9999999999999993,Step change,EpiEstim,21,9
3,6.3798376650270585e-16,Step change,EpiEstim,21,9
4,3.0742518784658673e-27,Step change,EpiEstim,21,9
5,4.64592545076372e-39,Step change,EpiEstim,21,9
6,8.441393971684156e-52,Step change,EpiEstim,21,9
7,6.012726472320977e-65,Step change,EpiEstim,21,9
8,3.488638520119537e-77,Step change,EpiEstim,21,9
9,8.823129318672529e-90,Step change,EpiEstim,21,9
10,9.916032218784513e-102,Step change,EpiEstim,21,9
11,1.4760541144930587e-115,Step change,EpiEstim,21,9
12,6.8200618409790635e-127,Step change,EpiEstim,21,9
13,6.458141095645596e-138,Step change,EpiEstim,21,9
14,3.1695068192421757e-150,Step change,EpiEstim,21,9
15,6.686192958087099e-163,Step change,EpiEstim,21,9
16,3.1981912531773507e-174,Step change,EpiEstim,21,9
17,4.2386939279685315e-185,Step change,EpiEstim,21,9
18,2.5651941496038833e-197,Step change,EpiEstim,21,9
19,2.3310468374080965e-208,Step change,EpiEstim,21,9
20,9.201849121153543e-219,Step change,EpiEstim,21,9
21,3.488544665668515e-229,Step change,EpiEstim,21,9
22,4.530506484966031e-239,Step change,EpiEstim,21,9
23,1.0711161431036756e-246,Step change,EpiEstim,21,9
24,3.2874443348923995e-252,Step change,EpiEstim,21,9
25,4.263392087456965e-256,Step change,EpiEstim,21,9
26,3.488761845915494e-259,Step change,EpiEstim,21,9
27,1.2198211003898422e-260,Step change,EpiEstim,21,9
28,8.142335953417098e-260,Step change,EpiEstim,21,9
29,2.683507317552316e-258,Step change,EpiEstim,21,9
30,4.702817785938987e-256,Step change,EpiEstim,21,9
1,1.184695272186038e-62,Step change,EpiEstim,18,9
2,1.0,Step change,EpiEstim,18,9
3,1.1718810251585334e-27,Step change,EpiEstim,18,9
4,4.7835849190459274e-57,Step change,EpiEstim,18,9
5,6.816651278180754e-84,Step change,EpiEstim,18,9
6,3.119339077602746e-113,Step change,EpiEstim,18,9
7,3.909616408219909e-144,Step change,EpiEstim,18,9
8,1.9088863605975252e-173,Step change,EpiEstim,18,9
9,7.470801163617859e-202,Step change,EpiEstim,18,9
10,3.47899620264669e-228,Step change,EpiEstim,18,9
11,4.814445810692431e-254,Step change,EpiEstim,18,9
12,6.691460241732417e-282,Step change,EpiEstim,18,9
13,1.018865234219106e-308,Step change,EpiEstim,18,9
14,0.0,Step change,EpiEstim,18,9
15,0.0,Step change,EpiEstim,18,9
16,0.0,Step change,EpiEstim,18,9
17,0.0,Step change,EpiEstim,18,9
18,0.0,Step change,EpiEstim,18,9
19,0.0,Step change,EpiEstim,18,9
20,0.0,Step change,EpiEstim,18,9
21,0.0,Step change,EpiEstim,18,9
22,0.0,Step change,EpiEstim,18,9
23,0.0,Step change,EpiEstim,18,9
24,0.0,Step change,EpiEstim,18,9
25,0.0,Step change,EpiEstim,18,9
26,0.0,Step change,EpiEstim,18,9
27,0.0,Step change,EpiEstim,18,9
28,0.0,Step change,EpiEstim,18,9
29,0.0,Step change,EpiEstim,18,9
30,0.0,Step change,EpiEstim,18,9
1,8.402454041335163e-53,Step change,EpiEstim,15,9
2,1.0,Step change,EpiEstim,15,9
3,1.7931873185531687e-24,Step change,EpiEstim,15,9
4,8.955830252687056e-51,Step change,EpiEstim,15,9
5,6.265662846091106e-82,Step change,EpiEstim,15,9
6,5.431171945371843e-110,Step change,EpiEstim,15,9
7,4.342155038275634e-139,Step change,EpiEstim,15,9
8,9.99387620401757e-171,Step change,EpiEstim,15,9
9,5.28671441452276e-202,Step change,EpiEstim,15,9
10,7.192032142718462e-233,Step change,EpiEstim,15,9
11,1.4003053789336201e-264,Step change,EpiEstim,15,9
12,4.377015009482917e-292,Step change,EpiEstim,15,9
13,1.9138e-319,Step change,EpiEstim,15,9
14,0.0,Step change,EpiEstim,15,9
15,0.0,Step change,EpiEstim,15,9
16,0.0,Step change,EpiEstim,15,9
17,0.0,Step change,EpiEstim,15,9
18,0.0,Step change,EpiEstim,15,9
19,0.0,Step change,EpiEstim,15,9
20,0.0,Step change,EpiEstim,15,9
21,0.0,Step change,EpiEstim,15,9
22,0.0,Step change,EpiEstim,15,9
23,0.0,Step change,EpiEstim,15,9
24,0.0,Step change,EpiEstim,15,9
25,0.0,Step change,EpiEstim,15,9
26,0.0,Step change,EpiEstim,15,9
27,0.0,Step change,EpiEstim,15,9
28,0.0,Step change,EpiEstim,15,9
29,1.078621682e-315,Step change,EpiEstim,15,9
30,2.6438035473190616e-299,Step change,EpiEstim,15,9
1,5.226061581312025e-49,Step change,EpiEstim,14,9
2,1.0,Step change,EpiEstim,14,9
3,2.306934827836638e-26,Step change,EpiEstim,14,9
4,9.685103208055152e-60,Step change,EpiEstim,14,9
5,2.4971653998672507e-98,Step change,EpiEstim,14,9
6,1.532279365712514e-131,Step change,EpiEstim,14,9
7,4.762942120395356e-161,Step change,EpiEstim,14,9
8,2.810274174958068e-189,Step change,EpiEstim,14,9
9,9.551426570434232e-217,Step change,EpiEstim,14,9
10,7.179686356199935e-244,Step change,EpiEstim,14,9
11,5.019199661373932e-271,Step change,EpiEstim,14,9
12,5.583888683201863e-300,Step change,EpiEstim,14,9
13,0.0,Step change,EpiEstim,14,9
14,0.0,Step change,EpiEstim,14,9
15,0.0,Step change,EpiEstim,14,9
16,0.0,Step change,EpiEstim,14,9
17,0.0,Step change,EpiEstim,14,9
18,0.0,Step change,EpiEstim,14,9
19,0.0,Step change,EpiEstim,14,9
20,0.0,Step change,EpiEstim,14,9
21,0.0,Step change,EpiEstim,14,9
22,0.0,Step change,EpiEstim,14,9
23,0.0,Step change,EpiEstim,14,9
24,0.0,Step change,EpiEstim,14,9
25,0.0,Step change,EpiEstim,14,9
26,2.3775363e-317,Step change,EpiEstim,14,9
27,2.772545662707316e-299,Step change,EpiEstim,14,9
28,8.138427977305171e-283,Step change,EpiEstim,14,9
29,5.58266440720988e-266,Step change,EpiEstim,14,9
30,1.2494025182277658e-253,Step change,EpiEstim,14,9
1,5.596272324301302e-31,Step change,EpiEstim,12,9
2,1.0,Step change,EpiEstim,12,9
3,9.22983743520523e-36,Step change,EpiEstim,12,9
4,4.013088785214566e-74,Step change,EpiEstim,12,9
5,1.8519923058719762e-118,Step change,EpiEstim,12,9
6,1.0676684587652241e-164,Step change,EpiEstim,12,9
7,7.408897006641817e-204,Step change,EpiEstim,12,9
8,2.253765225854804e-239,Step change,EpiEstim,12,9
9,1.3096802529318947e-276,Step change,EpiEstim,12,9
10,2.885049555e-314,Step change,EpiEstim,12,9
11,0.0,Step change,EpiEstim,12,9
12,0.0,Step change,EpiEstim,12,9
13,0.0,Step change,EpiEstim,12,9
14,0.0,Step change,EpiEstim,12,9
15,0.0,Step change,EpiEstim,12,9
16,0.0,Step change,EpiEstim,12,9
17,0.0,Step change,EpiEstim,12,9
18,0.0,Step change,EpiEstim,12,9
19,0.0,Step change,EpiEstim,12,9
20,0.0,Step change,EpiEstim,12,9
21,0.0,Step change,EpiEstim,12,9
22,0.0,Step change,EpiEstim,12,9
23,5.0e-324,Step change,EpiEstim,12,9
24,2.7882133193021825e-301,Step change,EpiEstim,12,9
25,6.963008775145757e-278,Step change,EpiEstim,12,9
26,3.2986034137089123e-261,Step change,EpiEstim,12,9
27,7.984471686668784e-251,Step change,EpiEstim,12,9
28,1.4110862652073368e-245,Step change,EpiEstim,12,9
