eta,p,simulation,model
0.498,5.557777689335146e-24,Standard,EpiFilter
0.499,4.961711905378908e-24,Standard,EpiFilter
0.5,4.430506887024435e-24,Standard,EpiFilter
0.501,3.9570049290404574e-24,Standard,EpiFilter
0.502,3.53484905103046e-24,Standard,EpiFilter
0.503,3.158392230177185e-24,Standard,EpiFilter
0.504,2.8226170555874717e-24,Standard,EpiFilter
0.505,2.5230645927518167e-24,Standard,EpiFilter
0.506,2.255771389119721e-24,Standard,EpiFilter
0.507,2.0172136774129142e-24,Standard,EpiFilter
0.508,1.8042579439113948e-24,Standard,EpiFilter
0.509,1.614117126500813e-24,Standard,EpiFilter
0.5099999999999999,1.4443117931986917e-24,Standard,EpiFilter
0.511,1.2926357277082365e-24,Standard,EpiFilter
