t,swll,eta,simulation
38,-3.6392650382112146,0.19,Step-change
39,-3.5919347727214643,0.19,Step-change
40,-3.8008098646880915,0.19,Step-change
41,-3.7341979595054995,0.19,Step-change
42,-4.055495127057595,0.19,Step-change
43,-3.8222477571963047,0.19,Step-change
44,-3.867131100253307,0.19,Step-change
45,-5.1830282620415025,0.19,Step-change
46,-4.330081255066821,0.19,Step-change
47,-4.148431269973635,0.19,Step-change
48,-4.487519330590965,0.19,Step-change
49,-4.165200237480016,0.19,Step-change
50,-4.216612041204245,0.19,Step-change
51,-4.304322545015409,0.19,Step-change
52,-4.462524312618569,0.19,Step-change
53,-4.701903498676273,0.19,Step-change
54,-4.540522743090674,0.19,Step-change
55,-4.616229035528505,0.19,Step-change
56,-10.202710852440335,0.19,Step-change
57,-4.551201814260569,0.19,Step-change
58,-4.413981168061945,0.19,Step-change
59,-4.210422720537245,0.19,Step-change
60,-4.142905833701848,0.19,Step-change
61,-4.246738479244997,0.19,Step-change
62,-4.110430640526732,0.19,Step-change
63,-4.0423648357108455,0.19,Step-change
64,-4.040119827267282,0.19,Step-change
65,-4.177832692003845,0.19,Step-change
66,-3.9281238988784577,0.19,Step-change
67,-3.8753043604487583,0.19,Step-change
68,-3.8315798839989315,0.19,Step-change
69,-3.7872316417298326,0.19,Step-change
70,-3.891021455965797,0.19,Step-change
71,-3.8128059012900732,0.19,Step-change
72,-3.6935862292586186,0.19,Step-change
73,-3.64182132714887,0.19,Step-change
74,-3.60923505310553,0.19,Step-change
75,-3.5516593085496484,0.19,Step-change
76,-3.6664348139412946,0.19,Step-change
77,-3.55143332650214,0.19,Step-change
78,-3.628320100737001,0.19,Step-change
79,-3.3465663518839213,0.19,Step-change
80,-3.254851976853574,0.19,Step-change
81,-3.330555702809919,0.19,Step-change
82,-3.4588463175496242,0.19,Step-change
83,-3.2533211816079843,0.19,Step-change
84,-6.945415268438701,0.19,Step-change
85,-4.417516899151549,0.19,Step-change
86,-3.8802402973093217,0.19,Step-change
87,-3.599534503330197,0.19,Step-change
88,-3.9456297736047463,0.19,Step-change
89,-3.74680741874536,0.19,Step-change
90,-3.887536047699752,0.19,Step-change
91,-4.158480294372291,0.19,Step-change
92,-3.9148274359349613,0.19,Step-change
93,-4.011534273418321,0.19,Step-change
94,-4.029275048158008,0.19,Step-change
95,-4.106758325592629,0.19,Step-change
96,-4.171215999894362,0.19,Step-change
97,-4.16972363325007,0.19,Step-change
98,-4.62665742359863,0.19,Step-change
99,-4.524302958528581,0.19,Step-change
100,-4.581475514374353,0.19,Step-change
1,0.0,0.2,Step-change
2,-6.4729599031483644,0.2,Step-change
3,-4.846139579132522,0.2,Step-change
4,-4.253744164454204,0.2,Step-change
5,-3.729687004317147,0.2,Step-change
6,-3.659795316784328,0.2,Step-change
7,-3.6122415427503958,0.2,Step-change
8,-3.911495665552777,0.2,Step-change
9,-3.722349151653869,0.2,Step-change
10,-3.788102154916429,0.2,Step-change
11,-3.6772442458112353,0.2,Step-change
12,-4.524597494956951,0.2,Step-change
13,-4.12805557267316,0.2,Step-change
14,-3.6712414140601766,0.2,Step-change
15,-3.5327991996242183,0.2,Step-change
16,-3.3324574184151188,0.2,Step-change
17,-3.2923146330796165,0.2,Step-change
18,-3.2471419182781487,0.2,Step-change
19,-3.2338885051276094,0.2,Step-change
20,-3.255201600723349,0.2,Step-change
21,-3.0643707763962946,0.2,Step-change
22,-3.279323823703239,0.2,Step-change
23,-3.0185222113280505,0.2,Step-change
24,-2.9569429618420178,0.2,Step-change
25,-2.8978537351713145,0.2,Step-change
26,-2.8335663713450687,0.2,Step-change
27,-2.820142915085037,0.2,Step-change
28,-5.128377168448887,0.2,Step-change
29,-8.223392705333831,0.2,Step-change
30,-3.2010741619319645,0.2,Step-change
31,-3.197316161487301,0.2,Step-change
32,-3.3644303883218716,0.2,Step-change
33,-3.315925307200282,0.2,Step-change
34,-3.369160237085441,0.2,Step-change
35,-3.402037045050074,0.2,Step-change
36,-3.531351573842654,0.2,Step-change
37,-4.5619927264354905,0.2,Step-change
38,-3.669813528110648,0.2,Step-change
39,-3.6192113978000844,0.2,Step-change
40,-3.821383727483717,0.2,Step-change
41,-3.7635551666551077,0.2,Step-change
42,-4.069552067581152,0.2,Step-change
43,-3.8526048446868746,0.2,Step-change
44,-3.8964986937611275,0.2,Step-change
45,-5.148071991346913,0.2,Step-change
46,-4.3597412469744565,0.2,Step-change
47,-4.179012166630545,0.2,Step-change
48,-4.500527714357417,0.2,Step-change
49,-4.199428693569064,0.2,Step-change
50,-4.251239591630939,0.2,Step-change
51,-4.337676254767483,0.2,Step-change
52,-4.491406787468851,0.2,Step-change
53,-4.719711979358124,0.2,Step-change
54,-4.570980328473372,0.2,Step-change
55,-4.652118072745908,0.2,Step-change
56,-9.76520543051667,0.2,Step-change
57,-4.540985389409107,0.2,Step-change
58,-4.441281108202398,0.2,Step-change
59,-4.2499919034317335,0.2,Step-change
60,-4.181335823383355,0.2,Step-change
61,-4.274853415967341,0.2,Step-change
62,-4.1492139058924025,0.2,Step-change
63,-4.079731624255879,0.2,Step-change
64,-4.072996523782158,0.2,Step-change
65,-4.199259286051611,0.2,Step-change
66,-3.965724818759072,0.2,Step-change
67,-3.911024099303649,0.2,Step-change
68,-3.8664225139665946,0.2,Step-change
69,-3.8221655302310564,0.2,Step-change
70,-3.9167101699683773,0.2,Step-change
71,-3.845093751889346,0.2,Step-change
72,-3.7261393098288735,0.2,Step-change
73,-3.67506080192397,0.2,Step-change
74,-3.640536938249805,0.2,Step-change
75,-3.5801502060851,0.2,Step-change
76,-3.6889437476911953,0.2,Step-change
77,-3.5760177570878207,0.2,Step-change
78,-3.651504558490489,0.2,Step-change
79,-3.3720592340271787,0.2,Step-change
80,-3.2836525733605373,0.2,Step-change
81,-3.353846735788439,0.2,Step-change
82,-3.4716317631947904,0.2,Step-change
83,-3.2829055664080706,0.2,Step-change
84,-6.811037477825253,0.2,Step-change
85,-4.347522962801304,0.2,Step-change
86,-3.864261616751325,0.2,Step-change
87,-3.6322956945643265,0.2,Step-change
88,-3.9564155237580256,0.2,Step-change
89,-3.7766855466581237,0.2,Step-change
90,-3.912880724995019,0.2,Step-change
91,-4.176694408469108,0.2,Step-change
92,-3.9449485805011824,0.2,Step-change
93,-4.038851669701982,0.2,Step-change
94,-4.060806177587835,0.2,Step-change
95,-4.137059231030658,0.2,Step-change
96,-4.203807891156448,0.2,Step-change
97,-4.203988208769679,0.2,Step-change
98,-4.6360744552457955,0.2,Step-change
99,-4.553980938762162,0.2,Step-change
100,-4.597002497250861,0.2,Step-change
1,0.0,0.21,Step-change
2,-6.472959104307766,0.21,Step-change
3,-4.822907046747392,0.21,Step-change
4,-4.243588399791222,0.21,Step-change
5,-3.756970849289806,0.21,Step-change
6,-3.690626129320321,0.21,Step-change
7,-3.643055238590475,0.21,Step-change
8,-3.925241775348356,0.21,Step-change
9,-3.750637564345642,0.21,Step-change
10,-3.808238035081773,0.21,Step-change
11,-3.7032284022342687,0.21,Step-change
12,-4.5104539649659365,0.21,Step-change
13,-4.139253387278954,0.21,Step-change
14,-3.6742616728709985,0.21,Step-change
15,-3.5583988110029536,0.21,Step-change
16,-3.361369687384725,0.21,Step-change
17,-3.320508178730286,0.21,Step-change
18,-3.274759977313269,0.21,Step-change
19,-3.259993997746991,0.21,Step-change
20,-3.2772246398380993,0.21,Step-change
21,-3.0890649391563745,0.21,Step-change
22,-3.2960831294526303,0.21,Step-change
23,-3.0451547976263837,0.21,Step-change
24,-2.9815155590948037,0.21,Step-change
25,-2.921694717007997,0.21,Step-change
26,-2.8563920177178175,0.21,Step-change
27,-2.8363374471517706,0.21,Step-change
28,-5.08320321659224,0.21,Step-change
29,-7.971046413143585,0.21,Step-change
30,-3.2073465083832606,0.21,Step-change
31,-3.225360260360322,0.21,Step-change
32,-3.3806676637446182,0.21,Step-change
33,-3.3397683035459087,0.21,Step-change
34,-3.3932771849858563,0.21,Step-change
35,-3.425937897264063,0.21,Step-change
36,-3.54866920732049,0.21,Step-change
37,-4.551350663677872,0.21,Step-change
38,-3.6995389422935077,0.21,Step-change
39,-3.6460338553098466,0.21,Step-change
40,-3.841933235893479,0.21,Step-change
41,-3.792467419828118,0.21,Step-change
42,-4.084136330616371,0.21,Step-change
43,-3.8821837169068294,0.21,Step-change
44,-3.9255559906440873,0.21,Step-change
45,-5.116520181172536,0.21,Step-change
46,-4.387875417760466,0.21,Step-change
47,-4.208838957263396,0.21,Step-change
48,-4.514540326833797,0.21,Step-change
49,-4.2327120604525685,0.21,Step-change
50,-4.285055374088809,0.21,Step-change
51,-4.370354131764191,0.21,Step-change
52,-4.519955426118327,0.21,Step-change
53,-4.737634902319953,0.21,Step-change
54,-4.601451189117452,0.21,Step-change
55,-4.6869406575265575,0.21,Step-change
56,-9.381897795302237,0.21,Step-change
57,-4.539104699570764,0.21,Step-change
58,-4.4671259250572115,0.21,Step-change
59,-4.288379630322658,0.21,Step-change
60,-4.2186494410861535,0.21,Step-change
61,-4.302690803898511,0.21,Step-change
62,-4.186808998781028,0.21,Step-change
63,-4.116063343781603,0.21,Step-change
64,-4.105364250180184,0.21,Step-change
65,-4.220527926114585,0.21,Step-change
66,-4.0022958395514125,0.21,Step-change
67,-3.9458245990637404,0.21,Step-change
68,-3.900395121595919,0.21,Step-change
69,-3.8562539144631005,0.21,Step-change
70,-3.9422239749619163,0.21,Step-change
71,-3.8766139107572757,0.21,Step-change
72,-3.757878794240695,0.21,Step-change
73,-3.7075870342702806,0.21,Step-change
74,-3.6713080086470686,0.21,Step-change
75,-3.608443334205874,0.21,Step-change
76,-3.7109042990731598,0.21,Step-change
77,-3.6007056075548354,0.21,Step-change
78,-3.674365413480344,0.21,Step-change
79,-3.397566557627204,0.21,Step-change
80,-3.3118785268896365,0.21,Step-change
81,-3.3767160528195337,0.21,Step-change
82,-3.4851948110668665,0.21,Step-change
83,-3.3117111994021537,0.21,Step-change
84,-6.686581432269904,0.21,Step-change
85,-4.289011962762215,0.21,Step-change
86,-3.8549079445926138,0.21,Step-change
87,-3.6641147475197187,0.21,Step-change
88,-3.9687643636220136,0.21,Step-change
89,-3.8061039881146477,0.21,Step-change
90,-3.938168752581116,0.21,Step-change
91,-4.194901290311995,0.21,Step-change
92,-3.974630315132318,0.21,Step-change
93,-4.066183737591927,0.21,Step-change
94,-4.091541643314704,0.21,Step-change
95,-4.166882011459705,0.21,Step-change
96,-4.235689405835228,0.21,Step-change
97,-4.2374320548119755,0.21,Step-change
98,-4.646725029145212,0.21,Step-change
99,-4.58277578677666,0.21,Step-change
100,-4.614081048562592,0.21,Step-change
1,0.0,0.22,Step-change
2,-6.472957202106011,0.22,Step-change
3,-4.80335375689143,0.22,Step-change
4,-4.238191162047743,0.22,Step-change
5,-3.7844808575932065,0.22,Step-change
6,-3.7209703333526805,0.22,Step-change
7,-3.673338107072522,0.22,Step-change
8,-3.9392531929196357,0.22,Step-change
9,-3.7782624524976223,0.22,Step-change
10,-3.8280425975499757,0.22,Step-change
11,-3.7288241798313577,0.22,Step-change
12,-4.49777608196502,0.22,Step-change
13,-4.150250701262756,0.22,Step-change
14,-3.6798486934866124,0.22,Step-change
15,-3.5825715754288323,0.22,Step-change
16,-3.3898484826906965,0.22,Step-change
17,-3.348200388100776,0.22,Step-change
18,-3.301896681956949,0.22,Step-change
19,-3.285637791805888,0.22,Step-change
20,-3.299206692641371,0.22,Step-change
21,-3.1134497684856393,0.22,Step-change
22,-3.312399279994529,0.22,Step-change
23,-3.0713990609677264,0.22,Step-change
24,-3.00567441871296,0.22,Step-change
25,-2.945196976284858,0.22,Step-change
26,-2.8789442573815323,0.22,Step-change
27,-2.852863208685078,0.22,Step-change
28,-5.039227393787101,0.22,Step-change
29,-7.7377431668752745,0.22,Step-change
30,-3.2181589361311422,0.22,Step-change
31,-3.252750480157384,0.22,Step-change
32,-3.3976673860182514,0.22,Step-change
33,-3.3633440540192776,0.22,Step-change
34,-3.41698995034511,0.22,Step-change
35,-3.449566824655529,0.22,Step-change
36,-3.5663941772714187,0.22,Step-change
37,-4.541044039909055,0.22,Step-change
38,-3.7284676705362236,0.22,Step-change
39,-3.672402779553497,0.22,Step-change
40,-3.8624269660029253,0.22,Step-change
41,-3.820922188194574,0.22,Step-change
42,-4.09920320496407,0.22,Step-change
43,-3.9110102511726446,0.22,Step-change
44,-3.9542574788121496,0.22,Step-change
45,-5.088168004253905,0.22,Step-change
46,-4.414679006000157,0.22,Step-change
47,-4.237931328421123,0.22,Step-change
48,-4.529406286972044,0.22,Step-change
49,-4.265086363922691,0.22,Step-change
50,-4.318083322113583,0.22,Step-change
51,-4.402361221616318,0.22,Step-change
52,-4.548146437902674,0.22,Step-change
53,-4.7556710658497074,0.22,Step-change
54,-4.631797895451688,0.22,Step-change
55,-4.720772292439505,0.22,Step-change
56,-9.045054141322339,0.22,Step-change
57,-4.54340229062836,0.22,Step-change
58,-4.49183920831841,0.22,Step-change
59,-4.325599393733297,0.22,Step-change
60,-4.254865029708792,0.22,Step-change
61,-4.330198986597631,0.22,Step-change
62,-4.223257340120393,0.22,Step-change
63,-4.1513791129283595,0.22,Step-change
64,-4.137164144147202,0.22,Step-change
65,-4.2416346964788,0.22,Step-change
66,-4.037851020992935,0.22,Step-change
67,-3.9797184988946364,0.22,Step-change
68,-3.9335060554190995,0.22,Step-change
69,-3.889499556783894,0.22,Step-change
70,-3.967513863614277,0.22,Step-change
71,-3.90738913641299,0.22,Step-change
72,-3.7888178682267597,0.22,Step-change
73,-3.7393933193961733,0.22,Step-change
74,-3.701515918133775,0.22,Step-change
75,-3.636448291558792,0.22,Step-change
76,-3.7323646936577113,0.22,Step-change
77,-3.6254067197575135,0.22,Step-change
78,-3.696922060089259,0.22,Step-change
79,-3.422971539698021,0.22,Step-change
80,-3.339497289958976,0.22,Step-change
81,-3.399176526235677,0.22,Step-change
82,-3.4994096374399493,0.22,Step-change
83,-3.3397687593058807,0.22,Step-change
84,-6.571016723945573,0.22,Step-change
85,-4.24028504994616,0.22,Step-change
86,-3.85087246635598,0.22,Step-change
87,-3.6949708825025436,0.22,Step-change
88,-3.9822654076155852,0.22,Step-change
89,-3.835036775404606,0.22,Step-change
90,-3.9633141720132334,0.22,Step-change
91,-4.213145190524332,0.22,Step-change
92,-4.003840416356731,0.22,Step-change
93,-4.09342818278321,0.22,Step-change
94,-4.121528761226678,0.22,Step-change
95,-4.196225858199907,0.22,Step-change
96,-4.266876677376272,0.22,Step-change
97,-4.2700777728718124,0.22,Step-change
98,-4.6584467049451765,0.22,Step-change
99,-4.61078315930304,0.22,Step-change
100,-4.632396018546927,0.22,Step-change
1,0.0,0.23,Step-change
2,-6.472953143333087,0.23,Step-change
3,-4.787159477378587,0.23,Step-change
4,-4.236754027469712,0.23,Step-change
5,-3.812004163852063,0.23,Step-change
6,-3.750778002221115,0.23,Step-change
7,-3.703054071577681,0.23,Step-change
8,-3.953508527440016,0.23,Step-change
9,-3.8052511020554163,0.23,Step-change
10,-3.847518594110258,0.23,Step-change
11,-3.754029788636188,0.23,Step-change
12,-4.486464737429248,0.23,Step-change
13,-4.161156564896499,0.23,Step-change
14,-3.6875809827935653,0.23,Step-change
15,-3.6054768492360547,0.23,Step-change
16,-3.4178635248587304,0.23,Step-change
17,-3.3753695658952254,0.23,Step-change
18,-3.3285308926017643,0.23,Step-change
19,-3.310806555550142,0.23,Step-change
20,-3.321087370399595,0.23,Step-change
21,-3.1374617113725067,0.23,Step-change
22,-3.328313638242501,0.23,Step-change
23,-3.0972217440996506,0.23,Step-change
24,-3.0293933064732887,0.23,Step-change
25,-2.9683283604766917,0.23,Step-change
26,-2.901178632668576,0.23,Step-change
27,-2.8696022476395977,0.23,Step-change
28,-4.99649737459048,0.23,Step-change
29,-7.521808621324091,0.23,Step-change
30,-3.2325419217812583,0.23,Step-change
31,-3.2793925347489554,0.23,Step-change
32,-3.415178129541731,0.23,Step-change
33,-3.3866363779943995,0.23,Step-change
34,-3.4403329278512853,0.23,Step-change
35,-3.47292761746546,0.23,Step-change
36,-3.584454948024735,0.23,Step-change
37,-4.531164358331181,0.23,Step-change
38,-3.7566279105532927,0.23,Step-change
39,-3.6983208508331105,0.23,Step-change
40,-3.882840086941314,0.23,Step-change
41,-3.8489114813079848,0.23,Step-change
42,-4.114702539050148,0.23,Step-change
43,-3.9391140163605973,0.23,Step-change
44,-3.9825691239781684,0.23,Step-change
45,-5.062805855961342,0.23,Step-change
46,-4.440321353561966,0.23,Step-change
47,-4.266313686068413,0.23,Step-change
48,-4.54498896668726,0.23,Step-change
49,-4.296590414771897,0.23,Step-change
50,-4.350346267588193,0.23,Step-change
51,-4.433704144784225,0.23,Step-change
52,-4.5759607138683664,0.23,Step-change
53,-4.773811290909123,0.23,Step-change
54,-4.661914359471697,0.23,Step-change
55,-4.753676656959045,0.23,Step-change
56,-8.748165674200171,0.23,Step-change
57,-4.552286281899398,0.23,Step-change
58,-4.515641742273836,0.23,Step-change
59,-4.361670805230224,0.23,Step-change
60,-4.290000075777373,0.23,Step-change
61,-4.357328346372101,0.23,Step-change
62,-4.258596196826992,0.23,Step-change
63,-4.18569559952768,0.23,Step-change
64,-4.168347746678231,0.23,Step-change
65,-4.262561902758599,0.23,Step-change
66,-4.072405505214562,0.23,Step-change
67,-4.012716086758014,0.23,Step-change
68,-3.9657614896464017,0.23,Step-change
69,-3.921904333433433,0.23,Step-change
70,-3.9925331922369547,0.23,Step-change
71,-3.937436555663052,0.23,Step-change
72,-3.81896640387948,0.23,Step-change
73,-3.7704727529577156,0.23,Step-change
74,-3.731132195473307,0.23,Step-change
75,-3.664088442205235,0.23,Step-change
76,-3.753354530827508,0.23,Step-change
77,-3.650037921167477,0.23,Step-change
78,-3.7191827025919175,0.23,Step-change
79,-3.4481728286464377,0.23,Step-change
80,-3.3664813932812807,0.23,Step-change
81,-3.4212284385580123,0.23,Step-change
82,-3.514154913879691,0.23,Step-change
83,-3.3671047211092224,0.23,Step-change
84,-6.463452285168562,0.23,Step-change
85,-4.1999237111791885,0.23,Step-change
86,-3.851117325576794,0.23,Step-change
87,-3.7248813871756217,0.23,Step-change
88,-3.9966141766793517,0.23,Step-change
89,-3.863470729218888,0.23,Step-change
90,-3.9882559821783907,0.23,Step-change
91,-4.231444713595017,0.23,Step-change
92,-4.032557091063922,0.23,Step-change
93,-4.120504730177681,0.23,Step-change
94,-4.1508090737952035,0.23,Step-change
95,-4.2250890703645405,0.23,Step-change
96,-4.29738696754447,0.23,Step-change
97,-4.301948740157196,0.23,Step-change
98,-4.6710929187723735,0.23,Step-change
99,-4.638080643342235,0.23,Step-change
100,-4.651683058381909,0.23,Step-change
1,0.0,0.24,Step-change
2,-6.47294525386719,0.24,Step-change
3,-4.774014566213786,0.24,Step-change
4,-4.238604731317243,0.24,Step-change
