t,swll,k,simulation
34,-8.218450601853021,24,Step-change
35,-7.407364075297437,24,Step-change
36,-5.1065073136232115,24,Step-change
37,-15.225635776351481,24,Step-change
38,-6.94312498651675,24,Step-change
39,-7.554466140246035,24,Step-change
40,-9.83047672612986,24,Step-change
41,-7.689596871464744,24,Step-change
42,-3.804233271542614,24,Step-change
43,-4.665466610189128,24,Step-change
44,-3.5119121471623203,24,Step-change
45,-10.345275450938288,24,Step-change
46,-3.6793755228091527,24,Step-change
47,-4.893139564500359,24,Step-change
48,-3.502175640431119,24,Step-change
49,-3.397454831068046,24,Step-change
50,-3.4459669110186155,24,Step-change
51,-3.4851300049961083,24,Step-change
52,-4.3619215909551485,24,Step-change
53,-3.9071912177514605,24,Step-change
54,-4.4116291571679085,24,Step-change
55,-3.6261753488468003,24,Step-change
56,-43.24050228853355,24,Step-change
57,-48.59869904708927,24,Step-change
58,-29.083083347316574,24,Step-change
59,-30.305603204622514,24,Step-change
60,-27.345892425432567,24,Step-change
61,-16.93673357024926,24,Step-change
62,-17.948120417990367,24,Step-change
63,-16.178470310025887,24,Step-change
64,-18.272709633450177,24,Step-change
65,-9.372621482414843,24,Step-change
66,-10.262181011318319,24,Step-change
67,-9.736309280110845,24,Step-change
68,-8.279957289103493,24,Step-change
69,-7.431455090142549,24,Step-change
70,-4.580757014615017,24,Step-change
71,-6.344751520771467,24,Step-change
72,-4.803142349569271,24,Step-change
73,-4.666194802811447,24,Step-change
74,-5.067260760385722,24,Step-change
75,-5.506887160138973,24,Step-change
76,-3.191788423883253,24,Step-change
77,-2.8551060587950303,24,Step-change
78,-3.511838767987797,24,Step-change
79,-3.1978900264022627,24,Step-change
80,-2.9988321280066543,24,Step-change
81,-2.679786868848282,24,Step-change
82,-2.97378649639532,24,Step-change
83,-2.6758827778612044,24,Step-change
84,-12.935054881613041,24,Step-change
85,-16.497901062362985,24,Step-change
86,-19.379604729247887,24,Step-change
87,-14.242311332629356,24,Step-change
88,-21.997576548344682,24,Step-change
89,-18.591857565138753,24,Step-change
90,-21.983189992882046,24,Step-change
91,-11.631352153787248,24,Step-change
92,-12.164082893482998,24,Step-change
93,-8.39186118504523,24,Step-change
94,-9.930621834924636,24,Step-change
95,-10.408880871872668,24,Step-change
96,-6.625579954534771,24,Step-change
97,-6.510418968319243,24,Step-change
98,-11.668177007832014,24,Step-change
99,-4.815975456885326,24,Step-change
100,-3.4481618886400156,24,Step-change
1,0.0,25,Step-change
2,0.0,25,Step-change
3,-24.53871319416467,25,Step-change
4,-16.945955093069472,25,Step-change
5,-10.481233086589725,25,Step-change
6,-7.843145422593267,25,Step-change
7,-6.804136415456753,25,Step-change
8,-3.464270218348531,25,Step-change
9,-5.445820269314737,25,Step-change
10,-3.1326616103146137,25,Step-change
11,-4.75497752207869,25,Step-change
12,-3.481906107851785,25,Step-change
13,-4.761811446885076,25,Step-change
14,-6.583716268272383,25,Step-change
15,-3.5934508685707556,25,Step-change
16,-3.9351179662491518,25,Step-change
17,-3.8553910925885475,25,Step-change
18,-3.795372165265263,25,Step-change
19,-3.3205139981858167,25,Step-change
20,-4.747537217261268,25,Step-change
21,-4.367178116596591,25,Step-change
22,-2.87204880498858,25,Step-change
23,-3.497284641136062,25,Step-change
24,-3.307807157843186,25,Step-change
25,-3.411716816212447,25,Step-change
26,-3.150261692043827,25,Step-change
27,-3.8186292875977585,25,Step-change
28,-4.259572404571713,25,Step-change
29,-18.38946685073799,25,Step-change
30,-9.648152975998528,25,Step-change
31,-7.702447035986239,25,Step-change
32,-10.643767916217882,25,Step-change
33,-9.532547130563927,25,Step-change
34,-8.13866278447378,25,Step-change
35,-7.604601470003701,25,Step-change
36,-4.923208432894654,25,Step-change
37,-15.710472870059448,25,Step-change
38,-7.422482832021416,25,Step-change
39,-7.896246277722554,25,Step-change
40,-10.398677994461366,25,Step-change
41,-8.220785079311725,25,Step-change
42,-4.035279642003275,25,Step-change
43,-4.984482968349994,25,Step-change
44,-3.7212522194202506,25,Step-change
45,-11.25145489282204,25,Step-change
46,-3.853374827966718,25,Step-change
47,-5.276698131454111,25,Step-change
48,-3.405027585265998,25,Step-change
49,-3.395976727334755,25,Step-change
50,-3.429303164335579,25,Step-change
51,-3.5183197871809853,25,Step-change
52,-4.269847603544122,25,Step-change
53,-3.8527418610462973,25,Step-change
54,-4.407695337797577,25,Step-change
55,-3.6271745136310756,25,Step-change
56,-43.371167448099584,25,Step-change
57,-48.74267864124755,25,Step-change
58,-29.18492237067335,25,Step-change
59,-30.42771182334741,25,Step-change
60,-27.320673298739905,25,Step-change
61,-17.425319607257734,25,Step-change
62,-18.178364619316937,25,Step-change
63,-16.48330843018192,25,Step-change
64,-18.79112444842218,25,Step-change
65,-9.706304725005623,25,Step-change
66,-10.46229745338195,25,Step-change
67,-10.040311954411209,25,Step-change
68,-8.511761219108791,25,Step-change
69,-8.005909076514683,25,Step-change
70,-4.796382452171997,25,Step-change
71,-6.801833920343938,25,Step-change
72,-5.029990628675648,25,Step-change
73,-4.963216017225875,25,Step-change
74,-5.4453523397732795,25,Step-change
75,-6.019548477577132,25,Step-change
76,-3.3626219936531925,25,Step-change
77,-2.9407703178969484,25,Step-change
78,-4.048228650592279,25,Step-change
79,-3.664772472902456,25,Step-change
80,-2.9926077027108136,25,Step-change
81,-2.6714867943026093,25,Step-change
82,-2.959367295551374,25,Step-change
83,-2.669706923728569,25,Step-change
84,-13.047857619501656,25,Step-change
85,-16.38641844845938,25,Step-change
86,-19.503946650051375,25,Step-change
87,-14.432596531282172,25,Step-change
88,-22.646358807466243,25,Step-change
89,-18.818033136220492,25,Step-change
90,-22.56234353640906,25,Step-change
91,-12.14503374776416,25,Step-change
92,-12.752534228446336,25,Step-change
93,-8.91930967606072,25,Step-change
94,-10.396645017051299,25,Step-change
95,-11.211166640917043,25,Step-change
96,-7.148659237627953,25,Step-change
97,-7.082028244551793,25,Step-change
98,-12.762698930196507,25,Step-change
99,-5.328354312915508,25,Step-change
100,-3.4492505055847005,25,Step-change
1,0.0,26,Step-change
2,0.0,26,Step-change
3,-24.53871319416467,26,Step-change
4,-16.945955093069472,26,Step-change
5,-10.481233086589725,26,Step-change
6,-7.843145422593267,26,Step-change
7,-6.804136415456753,26,Step-change
8,-3.464270218348531,26,Step-change
9,-5.445820269314737,26,Step-change
10,-3.1326616103146137,26,Step-change
11,-4.75497752207869,26,Step-change
12,-3.481906107851785,26,Step-change
13,-4.761811446885076,26,Step-change
14,-6.583716268272383,26,Step-change
15,-3.5934508685707556,26,Step-change
16,-3.9351179662491518,26,Step-change
17,-3.8553910925885475,26,Step-change
18,-3.795372165265263,26,Step-change
19,-3.3205139981858167,26,Step-change
20,-4.747537217261268,26,Step-change
21,-4.367178116596591,26,Step-change
22,-2.87204880498858,26,Step-change
23,-3.497284641136062,26,Step-change
24,-3.307807157843186,26,Step-change
25,-3.411716816212447,26,Step-change
26,-3.5566949234546854,26,Step-change
27,-4.119409890197545,26,Step-change
28,-4.125911821252643,26,Step-change
29,-18.340868828893093,26,Step-change
30,-9.651654897127656,26,Step-change
31,-7.739839794483942,26,Step-change
32,-10.76982505566707,26,Step-change
33,-9.4099994842297,26,Step-change
34,-8.305090582477192,26,Step-change
35,-7.5562830066130005,26,Step-change
36,-5.0663720430788715,26,Step-change
37,-15.313913555018871,26,Step-change
38,-7.736541779023753,26,Step-change
39,-8.448920194408345,26,Step-change
40,-10.873816765618983,26,Step-change
41,-8.73815980715159,26,Step-change
42,-4.280504141754818,26,Step-change
43,-5.347732672214647,26,Step-change
44,-3.9149995573117167,26,Step-change
45,-12.208936470376898,26,Step-change
46,-4.115160379279018,26,Step-change
47,-5.640891848273952,26,Step-change
48,-3.3444686430021875,26,Step-change
49,-3.4292003168210385,26,Step-change
50,-3.4455316699667264,26,Step-change
51,-3.5805695023868793,26,Step-change
52,-4.0589848191150395,26,Step-change
53,-3.905018414985534,26,Step-change
54,-4.3293068012745834,26,Step-change
55,-3.626373414648583,26,Step-change
56,-43.27986802675599,26,Step-change
57,-48.96274996967611,26,Step-change
58,-29.349279470420072,26,Step-change
59,-30.573879329879787,26,Step-change
60,-27.47062775782564,26,Step-change
61,-17.433472871292054,26,Step-change
62,-18.67465634569743,26,Step-change
63,-16.70838754094865,26,Step-change
64,-19.12243290738155,26,Step-change
65,-10.048895673420134,26,Step-change
66,-10.811085391175538,26,Step-change
67,-10.236267473644148,26,Step-change
68,-8.781528173149184,26,Step-change
69,-8.227374721713659,26,Step-change
70,-5.1560026388863776,26,Step-change
71,-7.120293960017818,26,Step-change
72,-5.380629891126034,26,Step-change
73,-5.1926997405175825,26,Step-change
74,-5.787670390886518,26,Step-change
75,-6.451782475073344,26,Step-change
76,-3.5947301946766004,26,Step-change
77,-3.0340814592835557,26,Step-change
78,-4.553091591657534,26,Step-change
79,-4.225289875138628,26,Step-change
80,-3.365716321700944,26,Step-change
81,-2.6702349970114483,26,Step-change
82,-2.99687909863124,26,Step-change
83,-2.6765725861221767,26,Step-change
84,-13.125225059156037,26,Step-change
85,-16.560593522860927,26,Step-change
86,-19.445170574631902,26,Step-change
87,-14.586897508316213,26,Step-change
88,-22.98695868594183,26,Step-change
89,-19.486059685453768,26,Step-change
90,-22.924432649668177,26,Step-change
91,-12.596695680762252,26,Step-change
92,-13.353044773886097,26,Step-change
93,-9.418108361641544,26,Step-change
94,-11.050033750944294,26,Step-change
95,-11.760130483927014,26,Step-change
96,-7.747710223653371,26,Step-change
97,-7.644170398561187,26,Step-change
98,-13.770524465371068,26,Step-change
99,-5.852821800405195,26,Step-change
100,-3.5194053488132795,26,Step-change
1,0.0,27,Step-change
2,0.0,27,Step-change
3,-24.53871319416467,27,Step-change
4,-16.945955093069472,27,Step-change
5,-10.481233086589725,27,Step-change
6,-7.843145422593267,27,Step-change
7,-6.804136415456753,27,Step-change
8,-3.464270218348531,27,Step-change
9,-5.445820269314737,27,Step-change
10,-3.1326616103146137,27,Step-change
11,-4.75497752207869,27,Step-change
12,-3.481906107851785,27,Step-change
13,-4.761811446885076,27,Step-change
14,-6.583716268272383,27,Step-change
15,-3.5934508685707556,27,Step-change
16,-3.9351179662491518,27,Step-change
17,-3.8553910925885475,27,Step-change
18,-3.795372165265263,27,Step-change
19,-3.3205139981858167,27,Step-change
20,-4.747537217261268,27,Step-change
21,-4.367178116596591,27,Step-change
22,-2.87204880498858,27,Step-change
23,-3.497284641136062,27,Step-change
24,-3.307807157843186,27,Step-change
25,-3.411716816212447,27,Step-change
26,-3.5566949234546854,27,Step-change
27,-4.670304560027276,27,Step-change
28,-3.8347046321945015,27,Step-change
29,-17.93653735341283,27,Step-change
30,-9.649603916746855,27,Step-change
31,-7.761104760973126,27,Step-change
32,-10.845301376884606,27,Step-change
33,-9.552405445304998,27,Step-change
34,-8.221483873672298,27,Step-change
35,-7.733828200172354,27,Step-change
36,-5.047647602242876,27,Step-change
37,-15.72539340202377,27,Step-change
38,-7.546687887285543,27,Step-change
39,-8.823107889639346,27,Step-change
40,-11.609106533583201,27,Step-change
41,-9.182903861030184,27,Step-change
42,-4.534639392275778,27,Step-change
43,-5.71949076882953,27,Step-change
44,-4.147823334118868,27,Step-change
45,-12.99037512105457,27,Step-change
46,-4.427074442040521,27,Step-change
47,-6.138691386549908,27,Step-change
48,-3.3227375626677826,27,Step-change
49,-3.498360649283029,27,Step-change
50,-3.4930436474587054,27,Step-change
51,-3.6720041946282436,27,Step-change
52,-3.8926779746265083,27,Step-change
53,-4.060458196917466,27,Step-change
54,-4.409020360377667,27,Step-change
55,-3.621209885720873,27,Step-change
56,-43.32770269644976,27,Step-change
57,-48.950933983523726,27,Step-change
58,-29.564512895067253,27,Step-change
59,-30.775310713419117,27,Step-change
60,-27.638259174397376,27,Step-change
61,-17.567247925319293,27,Step-change
62,-18.703525261474567,27,Step-change
63,-17.169759028583883,27,Step-change
64,-19.370654030429932,27,Step-change
65,-10.272823284411913,27,Step-change
66,-11.167498910492384,27,Step-change
67,-10.570169177308628,27,Step-change
68,-8.95800385546977,27,Step-change
69,-8.483724600714083,27,Step-change
70,-5.299689221614074,27,Step-change
71,-7.632717026894113,27,Step-change
72,-5.6290054050799085,27,Step-change
73,-5.5440091636733655,27,Step-change
74,-6.049754466387071,27,Step-change
75,-6.838521690559588,27,Step-change
76,-3.807084322529363,27,Step-change
77,-3.1767303263505653,27,Step-change
78,-4.885861370311147,27,Step-change
79,-4.741968292744616,27,Step-change
80,-3.830182778044275,27,Step-change
81,-2.771173615064953,27,Step-change
82,-3.0008816534337655,27,Step-change
83,-2.6559091442138936,27,Step-change
84,-13.053098876150273,27,Step-change
85,-16.691066713193834,27,Step-change
86,-19.693976731947032,27,Step-change
87,-14.588494602097285,27,Step-change
88,-23.273953556393735,27,Step-change
89,-19.876589835398022,27,Step-change
90,-23.77919080487402,27,Step-change
91,-12.904679816216799,27,Step-change
92,-13.889419140962502,27,Step-change
93,-9.932438234222218,27,Step-change
94,-11.670890850673004,27,Step-change
95,-12.509336430892574,27,Step-change
96,-8.17775940395643,27,Step-change
97,-8.286368484157492,27,Step-change
98,-14.742133598570945,27,Step-change
99,-6.367530148405876,27,Step-change
100,-3.6456344808709673,27,Step-change
1,0.0,28,Step-change
2,0.0,28,Step-change
3,-24.53871319416467,28,Step-change
4,-16.945955093069472,28,Step-change
5,-10.481233086589725,28,Step-change
6,-7.843145422593267,28,Step-change
7,-6.804136415456753,28,Step-change
8,-3.464270218348531,28,Step-change
9,-5.445820269314737,28,Step-change
10,-3.1326616103146137,28,Step-change
11,-4.75497752207869,28,Step-change
12,-3.481906107851785,28,Step-change
13,-4.761811446885076,28,Step-change
14,-6.583716268272383,28,Step-change
15,-3.5934508685707556,28,Step-change
16,-3.9351179662491518,28,Step-change
17,-3.8553910925885475,28,Step-change
18,-3.795372165265263,28,Step-change
19,-3.3205139981858167,28,Step-change
20,-4.747537217261268,28,Step-change
