k,p,simulation,model,TrueParam,iter
22,0.0,Sinusoidal,EpiEstim,50,7
23,0.0,Sinusoidal,EpiEstim,50,7
24,0.0,Sinusoidal,EpiEstim,50,7
25,0.0,Sinusoidal,EpiEstim,50,7
26,0.0,Sinusoidal,EpiEstim,50,7
27,0.0,Sinusoidal,EpiEstim,50,7
28,0.0,Sinusoidal,EpiEstim,50,7
29,0.0,Sinusoidal,EpiEstim,50,7
30,0.0,Sinusoidal,EpiEstim,50,7
1,5.346388730686865e-39,Sinusoidal,EpiEstim,10,8
2,1.0,Sinusoidal,EpiEstim,10,8
3,1.6342597731583303e-80,Sinusoidal,EpiEstim,10,8
4,8.914929934662046e-178,Sinusoidal,EpiEstim,10,8
5,5.51536730084967e-271,Sinusoidal,EpiEstim,10,8
6,0.0,Sinusoidal,EpiEstim,10,8
7,0.0,Sinusoidal,EpiEstim,10,8
8,0.0,Sinusoidal,EpiEstim,10,8
9,3.4777254255372376e-284,Sinusoidal,EpiEstim,10,8
10,9.056197003149064e-225,Sinusoidal,EpiEstim,10,8
11,2.296936258846439e-172,Sinusoidal,EpiEstim,10,8
12,5.068046341588379e-139,Sinusoidal,EpiEstim,10,8
13,1.157851136536192e-132,Sinusoidal,EpiEstim,10,8
14,2.952429310193033e-148,Sinusoidal,EpiEstim,10,8
15,4.6115942581942153e-178,Sinusoidal,EpiEstim,10,8
16,2.023523303065172e-209,Sinusoidal,EpiEstim,10,8
17,2.6078302186830063e-230,Sinusoidal,EpiEstim,10,8
18,6.683421353512935e-236,Sinusoidal,EpiEstim,10,8
19,4.8109071330239225e-225,Sinusoidal,EpiEstim,10,8
20,7.964711756947235e-204,Sinusoidal,EpiEstim,10,8
21,7.463336261425173e-181,Sinusoidal,EpiEstim,10,8
22,3.2388081826083654e-164,Sinusoidal,EpiEstim,10,8
23,5.413923423656668e-159,Sinusoidal,EpiEstim,10,8
24,5.3562313375703493e-166,Sinusoidal,EpiEstim,10,8
25,1.0636717293329119e-180,Sinusoidal,EpiEstim,10,8
26,7.136493449423195e-198,Sinusoidal,EpiEstim,10,8
27,6.224784562956867e-211,Sinusoidal,EpiEstim,10,8
28,2.433687039607384e-215,Sinusoidal,EpiEstim,10,8
29,1.6059855877244668e-210,Sinusoidal,EpiEstim,10,8
30,8.194183912584004e-199,Sinusoidal,EpiEstim,10,8
1,5.335951489078769e-72,Sinusoidal,EpiEstim,15,8
2,1.0,Sinusoidal,EpiEstim,15,8
3,9.760334904856166e-39,Sinusoidal,EpiEstim,15,8
4,6.333208575025218e-93,Sinusoidal,EpiEstim,15,8
5,3.031793055633786e-157,Sinusoidal,EpiEstim,15,8
6,3.472782887219882e-221,Sinusoidal,EpiEstim,15,8
7,4.70335472612285e-279,Sinusoidal,EpiEstim,15,8
8,0.0,Sinusoidal,EpiEstim,15,8
9,0.0,Sinusoidal,EpiEstim,15,8
10,0.0,Sinusoidal,EpiEstim,15,8
11,0.0,Sinusoidal,EpiEstim,15,8
12,0.0,Sinusoidal,EpiEstim,15,8
13,0.0,Sinusoidal,EpiEstim,15,8
14,2.729769260870776e-295,Sinusoidal,EpiEstim,15,8
15,7.488937223410614e-260,Sinusoidal,EpiEstim,15,8
16,3.195439262557654e-228,Sinusoidal,EpiEstim,15,8
17,1.5667764969785702e-203,Sinusoidal,EpiEstim,15,8
18,1.1263966603273386e-188,Sinusoidal,EpiEstim,15,8
19,1.4276167532700511e-184,Sinusoidal,EpiEstim,15,8
20,1.1936550399455343e-189,Sinusoidal,EpiEstim,15,8
21,5.856789330492531e-202,Sinusoidal,EpiEstim,15,8
22,2.6567650820495994e-218,Sinusoidal,EpiEstim,15,8
23,3.3344885224636558e-236,Sinusoidal,EpiEstim,15,8
24,2.148791820232966e-252,Sinusoidal,EpiEstim,15,8
25,1.0329415006486442e-264,Sinusoidal,EpiEstim,15,8
26,1.6085174033438687e-271,Sinusoidal,EpiEstim,15,8
27,5.583758628543982e-272,Sinusoidal,EpiEstim,15,8
28,1.6358162284897233e-266,Sinusoidal,EpiEstim,15,8
29,8.309129675243797e-257,Sinusoidal,EpiEstim,15,8
30,1.991476196624043e-244,Sinusoidal,EpiEstim,15,8
1,1.4608644032980276e-81,Sinusoidal,EpiEstim,20,8
2,1.0,Sinusoidal,EpiEstim,20,8
3,4.2465323984074735e-31,Sinusoidal,EpiEstim,20,8
4,9.250276785307033e-76,Sinusoidal,EpiEstim,20,8
5,3.5542019707572956e-132,Sinusoidal,EpiEstim,20,8
6,6.896895932640411e-193,Sinusoidal,EpiEstim,20,8
7,3.1611191731365427e-257,Sinusoidal,EpiEstim,20,8
8,3.8804e-320,Sinusoidal,EpiEstim,20,8
9,0.0,Sinusoidal,EpiEstim,20,8
10,0.0,Sinusoidal,EpiEstim,20,8
11,0.0,Sinusoidal,EpiEstim,20,8
12,0.0,Sinusoidal,EpiEstim,20,8
13,0.0,Sinusoidal,EpiEstim,20,8
14,0.0,Sinusoidal,EpiEstim,20,8
15,0.0,Sinusoidal,EpiEstim,20,8
16,0.0,Sinusoidal,EpiEstim,20,8
17,0.0,Sinusoidal,EpiEstim,20,8
18,0.0,Sinusoidal,EpiEstim,20,8
19,0.0,Sinusoidal,EpiEstim,20,8
20,0.0,Sinusoidal,EpiEstim,20,8
21,0.0,Sinusoidal,EpiEstim,20,8
22,2.5495509e-316,Sinusoidal,EpiEstim,20,8
23,9.829149470294674e-298,Sinusoidal,EpiEstim,20,8
24,1.6263154257278848e-286,Sinusoidal,EpiEstim,20,8
25,3.932162266002522e-282,Sinusoidal,EpiEstim,20,8
26,1.2176053928976759e-284,Sinusoidal,EpiEstim,20,8
27,8.964093477504654e-293,Sinusoidal,EpiEstim,20,8
28,3.2541319301374353e-305,Sinusoidal,EpiEstim,20,8
29,4.0775e-320,Sinusoidal,EpiEstim,20,8
30,0.0,Sinusoidal,EpiEstim,20,8
1,2.491438304309163e-79,Sinusoidal,EpiEstim,25,8
2,0.9999999999828739,Sinusoidal,EpiEstim,25,8
3,1.7126079042504765e-11,Sinusoidal,EpiEstim,25,8
4,9.08565284505962e-43,Sinusoidal,EpiEstim,25,8
5,1.67527038425377e-78,Sinusoidal,EpiEstim,25,8
6,1.1401803306258077e-120,Sinusoidal,EpiEstim,25,8
7,1.5866637006891593e-164,Sinusoidal,EpiEstim,25,8
8,3.3832428536121696e-211,Sinusoidal,EpiEstim,25,8
9,7.483222538338164e-257,Sinusoidal,EpiEstim,25,8
10,1.4294257787146198e-301,Sinusoidal,EpiEstim,25,8
11,0.0,Sinusoidal,EpiEstim,25,8
12,0.0,Sinusoidal,EpiEstim,25,8
13,0.0,Sinusoidal,EpiEstim,25,8
14,0.0,Sinusoidal,EpiEstim,25,8
15,0.0,Sinusoidal,EpiEstim,25,8
16,0.0,Sinusoidal,EpiEstim,25,8
17,0.0,Sinusoidal,EpiEstim,25,8
18,0.0,Sinusoidal,EpiEstim,25,8
19,0.0,Sinusoidal,EpiEstim,25,8
20,0.0,Sinusoidal,EpiEstim,25,8
21,0.0,Sinusoidal,EpiEstim,25,8
22,0.0,Sinusoidal,EpiEstim,25,8
23,0.0,Sinusoidal,EpiEstim,25,8
24,0.0,Sinusoidal,EpiEstim,25,8
25,0.0,Sinusoidal,EpiEstim,25,8
26,0.0,Sinusoidal,EpiEstim,25,8
27,2.448285425486676e-309,Sinusoidal,EpiEstim,25,8
28,3.897525516672394e-295,Sinusoidal,EpiEstim,25,8
29,6.5077162065850175e-285,Sinusoidal,EpiEstim,25,8
30,1.0598204822992875e-278,Sinusoidal,EpiEstim,25,8
1,4.2800754240131216e-89,Sinusoidal,EpiEstim,30,8
2,0.9999998698245366,Sinusoidal,EpiEstim,30,8
3,1.301754635165091e-7,Sinusoidal,EpiEstim,30,8
4,1.3690960497085613e-24,Sinusoidal,EpiEstim,30,8
5,4.52485198532105e-48,Sinusoidal,EpiEstim,30,8
6,2.0371388263949143e-73,Sinusoidal,EpiEstim,30,8
7,5.471279813727889e-103,Sinusoidal,EpiEstim,30,8
8,9.477069390366419e-135,Sinusoidal,EpiEstim,30,8
9,3.2487558693785335e-168,Sinusoidal,EpiEstim,30,8
10,6.060321161690582e-203,Sinusoidal,EpiEstim,30,8
11,1.6525372243369052e-237,Sinusoidal,EpiEstim,30,8
12,3.3946984532514756e-270,Sinusoidal,EpiEstim,30,8
13,1.2175482877445585e-300,Sinusoidal,EpiEstim,30,8
14,0.0,Sinusoidal,EpiEstim,30,8
15,0.0,Sinusoidal,EpiEstim,30,8
16,0.0,Sinusoidal,EpiEstim,30,8
17,0.0,Sinusoidal,EpiEstim,30,8
18,0.0,Sinusoidal,EpiEstim,30,8
19,0.0,Sinusoidal,EpiEstim,30,8
20,0.0,Sinusoidal,EpiEstim,30,8
21,0.0,Sinusoidal,EpiEstim,30,8
22,0.0,Sinusoidal,EpiEstim,30,8
23,0.0,Sinusoidal,EpiEstim,30,8
24,0.0,Sinusoidal,EpiEstim,30,8
25,0.0,Sinusoidal,EpiEstim,30,8
26,0.0,Sinusoidal,EpiEstim,30,8
27,0.0,Sinusoidal,EpiEstim,30,8
28,0.0,Sinusoidal,EpiEstim,30,8
29,1.4337e-319,Sinusoidal,EpiEstim,30,8
30,4.637312998800286e-304,Sinusoidal,EpiEstim,30,8
1,9.827619786289304e-97,Sinusoidal,EpiEstim,35,8
2,0.9999999794487664,Sinusoidal,EpiEstim,35,8
3,2.0551233715000632e-8,Sinusoidal,EpiEstim,35,8
4,9.774176652667728e-24,Sinusoidal,EpiEstim,35,8
5,4.1027999340955825e-47,Sinusoidal,EpiEstim,35,8
6,2.5930482315164275e-73,Sinusoidal,EpiEstim,35,8
7,1.6222333422322436e-103,Sinusoidal,EpiEstim,35,8
8,1.09612176786297e-137,Sinusoidal,EpiEstim,35,8
9,1.583573542970983e-173,Sinusoidal,EpiEstim,35,8
10,1.0127327589607102e-211,Sinusoidal,EpiEstim,35,8
11,4.2265575956084334e-249,Sinusoidal,EpiEstim,35,8
12,2.904645755413598e-285,Sinusoidal,EpiEstim,35,8
13,2.633e-321,Sinusoidal,EpiEstim,35,8
14,0.0,Sinusoidal,EpiEstim,35,8
15,0.0,Sinusoidal,EpiEstim,35,8
16,0.0,Sinusoidal,EpiEstim,35,8
17,0.0,Sinusoidal,EpiEstim,35,8
18,0.0,Sinusoidal,EpiEstim,35,8
19,0.0,Sinusoidal,EpiEstim,35,8
20,0.0,Sinusoidal,EpiEstim,35,8
21,0.0,Sinusoidal,EpiEstim,35,8
22,0.0,Sinusoidal,EpiEstim,35,8
23,0.0,Sinusoidal,EpiEstim,35,8
24,0.0,Sinusoidal,EpiEstim,35,8
25,0.0,Sinusoidal,EpiEstim,35,8
26,0.0,Sinusoidal,EpiEstim,35,8
27,0.0,Sinusoidal,EpiEstim,35,8
28,0.0,Sinusoidal,EpiEstim,35,8
29,0.0,Sinusoidal,EpiEstim,35,8
30,0.0,Sinusoidal,EpiEstim,35,8
1,3.022590354055241e-94,Sinusoidal,EpiEstim,40,8
2,0.9470569353608304,Sinusoidal,EpiEstim,40,8
3,0.05294306463880531,Sinusoidal,EpiEstim,40,8
4,3.6413151108363107e-13,Sinusoidal,EpiEstim,40,8
5,1.8240163627490283e-28,Sinusoidal,EpiEstim,40,8
6,1.3647178828645276e-47,Sinusoidal,EpiEstim,40,8
7,4.1533209261489424e-69,Sinusoidal,EpiEstim,40,8
8,4.776729973040182e-95,Sinusoidal,EpiEstim,40,8
9,2.0561585100260087e-121,Sinusoidal,EpiEstim,40,8
10,1.0877288770757072e-149,Sinusoidal,EpiEstim,40,8
11,1.656748124173448e-179,Sinusoidal,EpiEstim,40,8
12,3.7281784545136718e-208,Sinusoidal,EpiEstim,40,8
13,2.4836638736583963e-238,Sinusoidal,EpiEstim,40,8
14,2.101784425304117e-267,Sinusoidal,EpiEstim,40,8
15,1.7032723713852204e-295,Sinusoidal,EpiEstim,40,8
16,8.0e-323,Sinusoidal,EpiEstim,40,8
17,0.0,Sinusoidal,EpiEstim,40,8
18,0.0,Sinusoidal,EpiEstim,40,8
19,0.0,Sinusoidal,EpiEstim,40,8
20,0.0,Sinusoidal,EpiEstim,40,8
21,0.0,Sinusoidal,EpiEstim,40,8
22,0.0,Sinusoidal,EpiEstim,40,8
23,0.0,Sinusoidal,EpiEstim,40,8
24,0.0,Sinusoidal,EpiEstim,40,8
25,0.0,Sinusoidal,EpiEstim,40,8
26,0.0,Sinusoidal,EpiEstim,40,8
27,0.0,Sinusoidal,EpiEstim,40,8
28,0.0,Sinusoidal,EpiEstim,40,8
29,0.0,Sinusoidal,EpiEstim,40,8
30,0.0,Sinusoidal,EpiEstim,40,8
1,1.4897919931149318e-95,Sinusoidal,EpiEstim,45,8
2,0.9978988675737206,Sinusoidal,EpiEstim,45,8
3,0.002101132422401346,Sinusoidal,EpiEstim,45,8
4,3.878055667102956e-12,Sinusoidal,EpiEstim,45,8
5,3.1380970412457572e-24,Sinusoidal,EpiEstim,45,8
6,5.639932620888604e-40,Sinusoidal,EpiEstim,45,8
7,1.055786165176028e-60,Sinusoidal,EpiEstim,45,8
8,2.533874288661866e-83,Sinusoidal,EpiEstim,45,8
9,1.350112486728005e-108,Sinusoidal,EpiEstim,45,8
10,2.4370717697447275e-135,Sinusoidal,EpiEstim,45,8
11,1.0363915503859216e-162,Sinusoidal,EpiEstim,45,8
12,6.715389769602643e-191,Sinusoidal,EpiEstim,45,8
13,1.7527772005448652e-219,Sinusoidal,EpiEstim,45,8
14,3.5676488126515863e-248,Sinusoidal,EpiEstim,45,8
15,5.224347444549442e-276,Sinusoidal,EpiEstim,45,8
16,5.124225778197585e-304,Sinusoidal,EpiEstim,45,8
17,0.0,Sinusoidal,EpiEstim,45,8
18,0.0,Sinusoidal,EpiEstim,45,8
19,0.0,Sinusoidal,EpiEstim,45,8
20,0.0,Sinusoidal,EpiEstim,45,8
21,0.0,Sinusoidal,EpiEstim,45,8
22,0.0,Sinusoidal,EpiEstim,45,8
23,0.0,Sinusoidal,EpiEstim,45,8
24,0.0,Sinusoidal,EpiEstim,45,8
25,0.0,Sinusoidal,EpiEstim,45,8
26,0.0,Sinusoidal,EpiEstim,45,8
27,0.0,Sinusoidal,EpiEstim,45,8
28,0.0,Sinusoidal,EpiEstim,45,8
29,0.0,Sinusoidal,EpiEstim,45,8
30,0.0,Sinusoidal,EpiEstim,45,8
1,6.162835678741136e-96,Sinusoidal,EpiEstim,50,8
2,0.06477840940124709,Sinusoidal,EpiEstim,50,8
3,0.9352215873835933,Sinusoidal,EpiEstim,50,8
4,3.215159685087386e-9,Sinusoidal,EpiEstim,50,8
5,2.562564211892204e-21,Sinusoidal,EpiEstim,50,8
6,2.1673107785044423e-35,Sinusoidal,EpiEstim,50,8
7,3.581592555724728e-52,Sinusoidal,EpiEstim,50,8
8,3.5133849498786057e-71,Sinusoidal,EpiEstim,50,8
9,2.4385537252038412e-92,Sinusoidal,EpiEstim,50,8
10,7.286433368468534e-115,Sinusoidal,EpiEstim,50,8
11,6.460327818297318e-138,Sinusoidal,EpiEstim,50,8
12,3.4489062250213663e-161,Sinusoidal,EpiEstim,50,8
13,6.132523561660747e-185,Sinusoidal,EpiEstim,50,8
14,2.698397492388386e-208,Sinusoidal,EpiEstim,50,8
15,5.55247384983921e-231,Sinusoidal,EpiEstim,50,8
16,5.118004101609836e-253,Sinusoidal,EpiEstim,50,8
17,3.386635068620048e-274,Sinusoidal,EpiEstim,50,8
18,1.77492017366674e-295,Sinusoidal,EpiEstim,50,8
19,4.630110775e-315,Sinusoidal,EpiEstim,50,8
20,0.0,Sinusoidal,EpiEstim,50,8
21,0.0,Sinusoidal,EpiEstim,50,8
22,0.0,Sinusoidal,EpiEstim,50,8
23,0.0,Sinusoidal,EpiEstim,50,8
24,0.0,Sinusoidal,EpiEstim,50,8
25,0.0,Sinusoidal,EpiEstim,50,8
26,0.0,Sinusoidal,EpiEstim,50,8
27,0.0,Sinusoidal,EpiEstim,50,8
28,0.0,Sinusoidal,EpiEstim,50,8
29,0.0,Sinusoidal,EpiEstim,50,8
30,0.0,Sinusoidal,EpiEstim,50,8
1,1.62530662637506e-34,Sinusoidal,EpiEstim,10,9
2,1.0,Sinusoidal,EpiEstim,10,9
3,1.2811306844743386e-93,Sinusoidal,EpiEstim,10,9
4,1.1968138674238635e-206,Sinusoidal,EpiEstim,10,9
5,2.1546174765112242e-305,Sinusoidal,EpiEstim,10,9
6,0.0,Sinusoidal,EpiEstim,10,9
7,0.0,Sinusoidal,EpiEstim,10,9
8,0.0,Sinusoidal,EpiEstim,10,9
9,7.122062e-317,Sinusoidal,EpiEstim,10,9
10,2.899330695193832e-251,Sinusoidal,EpiEstim,10,9
11,2.3921828201705957e-193,Sinusoidal,EpiEstim,10,9
12,2.3609809619762148e-157,Sinusoidal,EpiEstim,10,9
13,3.8960460766550365e-150,Sinusoidal,EpiEstim,10,9
14,2.8336537898190614e-168,Sinusoidal,EpiEstim,10,9
15,9.27664926279317e-201,Sinusoidal,EpiEstim,10,9
16,7.769846880165176e-235,Sinusoidal,EpiEstim,10,9
17,7.056592735718733e-258,Sinusoidal,EpiEstim,10,9
18,1.1984419716443029e-263,Sinusoidal,EpiEstim,10,9
19,3.2360953232752333e-252,Sinusoidal,EpiEstim,10,9
20,3.21868862119699e-229,Sinusoidal,EpiEstim,10,9
21,7.418082056614804e-204,Sinusoidal,EpiEstim,10,9
22,1.5031514601017276e-185,Sinusoidal,EpiEstim,10,9
23,7.193186695214163e-180,Sinusoidal,EpiEstim,10,9
24,2.808782037126533e-187,Sinusoidal,EpiEstim,10,9
25,6.70994944021983e-204,Sinusoidal,EpiEstim,10,9
26,5.0667530653210165e-222,Sinusoidal,EpiEstim,10,9
27,5.524993011774341e-236,Sinusoidal,EpiEstim,10,9
28,9.630331810507918e-241,Sinusoidal,EpiEstim,10,9
29,2.0890272465291293e-235,Sinusoidal,EpiEstim,10,9
30,6.306166105842685e-223,Sinusoidal,EpiEstim,10,9
1,2.946750724456831e-68,Sinusoidal,EpiEstim,15,9
2,1.0,Sinusoidal,EpiEstim,15,9
3,4.4709042661507235e-53,Sinusoidal,EpiEstim,15,9
4,4.318355748145781e-129,Sinusoidal,EpiEstim,15,9
5,4.679649553291778e-214,Sinusoidal,EpiEstim,15,9
6,4.751461079120089e-299,Sinusoidal,EpiEstim,15,9
7,0.0,Sinusoidal,EpiEstim,15,9
8,0.0,Sinusoidal,EpiEstim,15,9
9,0.0,Sinusoidal,EpiEstim,15,9
10,0.0,Sinusoidal,EpiEstim,15,9
11,0.0,Sinusoidal,EpiEstim,15,9
12,0.0,Sinusoidal,EpiEstim,15,9
13,0.0,Sinusoidal,EpiEstim,15,9
14,0.0,Sinusoidal,EpiEstim,15,9
15,0.0,Sinusoidal,EpiEstim,15,9
16,3.0353668237176395e-297,Sinusoidal,EpiEstim,15,9
17,5.055451181183585e-265,Sinusoidal,EpiEstim,15,9
18,7.64485448673867e-247,Sinusoidal,EpiEstim,15,9
19,1.4078934618861173e-242,Sinusoidal,EpiEstim,15,9
20,1.3449494352702038e-250,Sinusoidal,EpiEstim,15,9
21,1.8876969013908965e-267,Sinusoidal,EpiEstim,15,9
22,5.091563256112786e-290,Sinusoidal,EpiEstim,15,9
23,3.456679719e-314,Sinusoidal,EpiEstim,15,9
24,0.0,Sinusoidal,EpiEstim,15,9
25,0.0,Sinusoidal,EpiEstim,15,9
26,0.0,Sinusoidal,EpiEstim,15,9
27,0.0,Sinusoidal,EpiEstim,15,9
28,0.0,Sinusoidal,EpiEstim,15,9
29,0.0,Sinusoidal,EpiEstim,15,9
30,6.43e-321,Sinusoidal,EpiEstim,15,9
1,6.991021854423475e-77,Sinusoidal,EpiEstim,20,9
2,1.0,Sinusoidal,EpiEstim,20,9
3,3.4578561708429364e-21,Sinusoidal,EpiEstim,20,9
4,8.095917457340889e-61,Sinusoidal,EpiEstim,20,9
5,2.100761989905966e-109,Sinusoidal,EpiEstim,20,9
6,5.237083152793189e-162,Sinusoidal,EpiEstim,20,9
7,2.6778402592797507e-217,Sinusoidal,EpiEstim,20,9
8,7.954457557286625e-270,Sinusoidal,EpiEstim,20,9
9,3.32458e-318,Sinusoidal,EpiEstim,20,9
10,0.0,Sinusoidal,EpiEstim,20,9
11,0.0,Sinusoidal,EpiEstim,20,9
12,0.0,Sinusoidal,EpiEstim,20,9
13,0.0,Sinusoidal,EpiEstim,20,9
14,0.0,Sinusoidal,EpiEstim,20,9
15,0.0,Sinusoidal,EpiEstim,20,9
16,0.0,Sinusoidal,EpiEstim,20,9
17,0.0,Sinusoidal,EpiEstim,20,9
18,0.0,Sinusoidal,EpiEstim,20,9
19,0.0,Sinusoidal,EpiEstim,20,9
20,2.4717857003892763e-308,Sinusoidal,EpiEstim,20,9
21,8.453530435397282e-284,Sinusoidal,EpiEstim,20,9
22,1.5260543024023172e-263,Sinusoidal,EpiEstim,20,9
23,7.168200290681783e-249,Sinusoidal,EpiEstim,20,9
24,7.792741451706505e-241,Sinusoidal,EpiEstim,20,9
25,1.893656411269429e-238,Sinusoidal,EpiEstim,20,9
26,4.826309018474613e-242,Sinusoidal,EpiEstim,20,9
27,6.520379759318343e-250,Sinusoidal,EpiEstim,20,9
28,3.1681002751200966e-261,Sinusoidal,EpiEstim,20,9
29,2.369510429959056e-274,Sinusoidal,EpiEstim,20,9
30,2.6174388542558357e-288,Sinusoidal,EpiEstim,20,9
1,1.0196505731198889e-89,Sinusoidal,EpiEstim,25,9
2,0.9999999999981204,Sinusoidal,EpiEstim,25,9
3,1.879520013161937e-12,Sinusoidal,EpiEstim,25,9
4,1.777859473041639e-32,Sinusoidal,EpiEstim,25,9
5,2.7772911136887686e-60,Sinusoidal,EpiEstim,25,9
6,9.685926969374293e-93,Sinusoidal,EpiEstim,25,9
7,1.3948188332831478e-126,Sinusoidal,EpiEstim,25,9
8,8.179249577815598e-163,Sinusoidal,EpiEstim,25,9
9,5.553996333656212e-200,Sinusoidal,EpiEstim,25,9
10,2.560026107625724e-235,Sinusoidal,EpiEstim,25,9
11,1.9958073826483956e-269,Sinusoidal,EpiEstim,25,9
12,1.0165660653342947e-299,Sinusoidal,EpiEstim,25,9
13,0.0,Sinusoidal,EpiEstim,25,9
14,0.0,Sinusoidal,EpiEstim,25,9
15,0.0,Sinusoidal,EpiEstim,25,9
16,0.0,Sinusoidal,EpiEstim,25,9
17,0.0,Sinusoidal,EpiEstim,25,9
18,0.0,Sinusoidal,EpiEstim,25,9
19,0.0,Sinusoidal,EpiEstim,25,9
20,0.0,Sinusoidal,EpiEstim,25,9
21,0.0,Sinusoidal,EpiEstim,25,9
22,0.0,Sinusoidal,EpiEstim,25,9
23,3.1694647664e-314,Sinusoidal,EpiEstim,25,9
24,5.313518627601684e-296,Sinusoidal,EpiEstim,25,9
25,4.0607965908571404e-278,Sinusoidal,EpiEstim,25,9
26,1.0423517796309648e-261,Sinusoidal,EpiEstim,25,9
27,1.5611313859678497e-247,Sinusoidal,EpiEstim,25,9
28,1.7746574349854487e-235,Sinusoidal,EpiEstim,25,9
29,1.215350646700993e-226,Sinusoidal,EpiEstim,25,9
30,4.852819030819009e-221,Sinusoidal,EpiEstim,25,9
1,4.1509860299180896e-88,Sinusoidal,EpiEstim,30,9
2,0.9999999893703654,Sinusoidal,EpiEstim,30,9
3,1.0629634671937468e-8,Sinusoidal,EpiEstim,30,9
4,1.8642514372152314e-26,Sinusoidal,EpiEstim,30,9
5,5.562134985599036e-52,Sinusoidal,EpiEstim,30,9
6,2.070869972469871e-82,Sinusoidal,EpiEstim,30,9
7,2.5973168910490444e-116,Sinusoidal,EpiEstim,30,9
8,3.56066271630358e-153,Sinusoidal,EpiEstim,30,9
9,5.341041807768896e-190,Sinusoidal,EpiEstim,30,9
10,9.497400144611304e-228,Sinusoidal,EpiEstim,30,9
11,5.635785609956269e-266,Sinusoidal,EpiEstim,30,9
12,6.318709002989607e-303,Sinusoidal,EpiEstim,30,9
13,0.0,Sinusoidal,EpiEstim,30,9
14,0.0,Sinusoidal,EpiEstim,30,9
15,0.0,Sinusoidal,EpiEstim,30,9
16,0.0,Sinusoidal,EpiEstim,30,9
17,0.0,Sinusoidal,EpiEstim,30,9
18,0.0,Sinusoidal,EpiEstim,30,9
19,0.0,Sinusoidal,EpiEstim,30,9
20,0.0,Sinusoidal,EpiEstim,30,9
21,0.0,Sinusoidal,EpiEstim,30,9
22,0.0,Sinusoidal,EpiEstim,30,9
23,0.0,Sinusoidal,EpiEstim,30,9
24,0.0,Sinusoidal,EpiEstim,30,9
25,0.0,Sinusoidal,EpiEstim,30,9
26,0.0,Sinusoidal,EpiEstim,30,9
27,0.0,Sinusoidal,EpiEstim,30,9
28,0.0,Sinusoidal,EpiEstim,30,9
29,0.0,Sinusoidal,EpiEstim,30,9
30,0.0,Sinusoidal,EpiEstim,30,9
1,3.360018828490694e-92,Sinusoidal,EpiEstim,35,9
2,0.9999856902484606,Sinusoidal,EpiEstim,35,9
3,1.4309751538921715e-5,Sinusoidal,EpiEstim,35,9
4,3.8030586076003945e-16,Sinusoidal,EpiEstim,35,9
5,1.6305307752556634e-31,Sinusoidal,EpiEstim,35,9
6,1.3766083239049142e-51,Sinusoidal,EpiEstim,35,9
7,3.875848492543615e-75,Sinusoidal,EpiEstim,35,9
8,7.002141130964897e-101,Sinusoidal,EpiEstim,35,9
9,3.3993011545244076e-128,Sinusoidal,EpiEstim,35,9
10,1.9781656513423702e-157,Sinusoidal,EpiEstim,35,9
11,6.913045436274501e-187,Sinusoidal,EpiEstim,35,9
12,2.621057538195555e-216,Sinusoidal,EpiEstim,35,9
13,2.8204175734579788e-244,Sinusoidal,EpiEstim,35,9
14,8.26383038432751e-272,Sinusoidal,EpiEstim,35,9
15,4.044829986239706e-297,Sinusoidal,EpiEstim,35,9
16,3.636e-321,Sinusoidal,EpiEstim,35,9
17,0.0,Sinusoidal,EpiEstim,35,9
18,0.0,Sinusoidal,EpiEstim,35,9
19,0.0,Sinusoidal,EpiEstim,35,9
20,0.0,Sinusoidal,EpiEstim,35,9
21,0.0,Sinusoidal,EpiEstim,35,9
22,0.0,Sinusoidal,EpiEstim,35,9
23,0.0,Sinusoidal,EpiEstim,35,9
24,0.0,Sinusoidal,EpiEstim,35,9
25,0.0,Sinusoidal,EpiEstim,35,9
26,0.0,Sinusoidal,EpiEstim,35,9
27,0.0,Sinusoidal,EpiEstim,35,9
28,0.0,Sinusoidal,EpiEstim,35,9
29,0.0,Sinusoidal,EpiEstim,35,9
30,0.0,Sinusoidal,EpiEstim,35,9
1,1.0894894381543574e-95,Sinusoidal,EpiEstim,40,9
2,0.9999971950338221,Sinusoidal,EpiEstim,40,9
3,2.804966177047064e-6,Sinusoidal,EpiEstim,40,9
4,8.301597107651638e-16,Sinusoidal,EpiEstim,40,9
5,2.5860172159246537e-30,Sinusoidal,EpiEstim,40,9
6,4.307358558159746e-49,Sinusoidal,EpiEstim,40,9
7,4.695651889773989e-70,Sinusoidal,EpiEstim,40,9
8,5.766979868953028e-93,Sinusoidal,EpiEstim,40,9
9,1.3469054152549638e-118,Sinusoidal,EpiEstim,40,9
10,1.0759843076143595e-145,Sinusoidal,EpiEstim,40,9
11,6.344156472518048e-173,Sinusoidal,EpiEstim,40,9
12,4.517836798239591e-201,Sinusoidal,EpiEstim,40,9
13,3.289622690158702e-228,Sinusoidal,EpiEstim,40,9
14,6.307829913676451e-256,Sinusoidal,EpiEstim,40,9
15,5.186484349818616e-283,Sinusoidal,EpiEstim,40,9
16,8.94911992700185e-309,Sinusoidal,EpiEstim,40,9
17,0.0,Sinusoidal,EpiEstim,40,9
18,0.0,Sinusoidal,EpiEstim,40,9
19,0.0,Sinusoidal,EpiEstim,40,9
