eta,p,simulation,model
0.49200000000000005,1.340469008709135e-54,Random walk,EpiFilter
0.493,1.0372112575110891e-54,Random walk,EpiFilter
0.494,8.029745071835969e-55,Random walk,EpiFilter
0.495,6.219562613661955e-55,Random walk,EpiFilter
0.496,4.819932324717794e-55,Random walk,EpiFilter
0.497,3.737184192897353e-55,Random walk,EpiFilter
0.498,2.899145345691747e-55,Random walk,EpiFilter
0.499,2.250177886292762e-55,Random walk,EpiFilter
0.5,1.7473686835662964e-55,Random walk,EpiFilter
0.501,1.3576021875434368e-55,Random walk,EpiFilter
0.502,1.0553104727344057e-55,Random walk,EpiFilter
0.503,8.207429413209509e-56,Random walk,EpiFilter
0.504,6.3863498330401435e-56,Random walk,EpiFilter
0.505,4.9718308322448055e-56,Random walk,EpiFilter
0.506,3.872554344912587e-56,Random walk,EpiFilter
0.507,3.017836360243837e-56,Random walk,EpiFilter
0.508,2.3529369417884066e-56,Random walk,EpiFilter
0.509,1.8354424547363026e-56,Random walk,EpiFilter
0.5099999999999999,1.4324734698184193e-56,Random walk,EpiFilter
0.511,1.1185288177040735e-56,Random walk,EpiFilter
0.512,8.738200182571166e-57,Random walk,EpiFilter
0.513,6.829839036509291e-57,Random walk,EpiFilter
0.514,5.34087063601044e-57,Random walk,EpiFilter
0.5149999999999999,4.1785557902588855e-57,Random walk,EpiFilter
0.516,3.270787664192238e-57,Random walk,EpiFilter
0.517,2.561473933570756e-57,Random walk,EpiFilter
0.518,2.006958614920407e-57,Random walk,EpiFilter
0.519,1.5732481267581207e-57,Random walk,EpiFilter
0.5199999999999999,1.2338597640612209e-57,Random walk,EpiFilter
0.521,9.68152110061381e-58,Random walk,EpiFilter
0.522,7.600287976656575e-58,Random walk,EpiFilter
0.523,5.969316410764816e-58,Random walk,EpiFilter
0.524,4.69058157770273e-58,Random walk,EpiFilter
0.5249999999999999,3.68753177564641e-58,Random walk,EpiFilter
0.526,2.9003557808228286e-58,Random walk,EpiFilter
0.527,2.282299562708178e-58,Random walk,EpiFilter
0.528,1.7967983032662093e-58,Random walk,EpiFilter
0.5289999999999999,1.4152421753962389e-58,Random walk,EpiFilter
0.5299999999999999,1.115234998072653e-58,Random walk,EpiFilter
0.531,8.792363876663984e-59,Random walk,EpiFilter
0.532,6.935024421370238e-59,Random walk,EpiFilter
0.533,5.472589295011243e-59,Random walk,EpiFilter
0.5339999999999999,4.3205564245285605e-59,Random walk,EpiFilter
0.535,3.412619839238987e-59,Random walk,EpiFilter
0.536,2.696727037582268e-59,Random walk,EpiFilter
0.537,2.1319958691719955e-59,Random walk,EpiFilter
0.538,1.6863024184074435e-59,Random walk,EpiFilter
0.5389999999999999,1.334392968682807e-59,Random walk,EpiFilter
0.54,1.056405488212409e-59,Random walk,EpiFilter
0.541,8.367112700243746e-60,Random walk,EpiFilter
0.542,6.63006977881726e-60,Random walk,EpiFilter
0.543,5.25602636527487e-60,Random walk,EpiFilter
0.5439999999999999,4.168630210090267e-60,Random walk,EpiFilter
0.545,3.307691934371946e-60,Random walk,EpiFilter
0.546,2.625741868849816e-60,Random walk,EpiFilter
0.547,2.0853249677373091e-60,Random walk,EpiFilter
0.5479999999999999,1.6568746093617398e-60,Random walk,EpiFilter
0.5489999999999999,1.317040637769652e-60,Random walk,EpiFilter
0.55,1.0473740016101032e-60,Random walk,EpiFilter
0.551,8.33291463970907e-61,Random walk,EpiFilter
0.552,6.632603798377202e-61,Random walk,EpiFilter
0.5529999999999999,5.281564717427366e-61,Random walk,EpiFilter
0.5539999999999999,4.20757663348252e-61,Random walk,EpiFilter
0.555,3.3534496695557604e-61,Random walk,EpiFilter
0.556,2.6738764180653093e-61,Random walk,EpiFilter
0.557,2.1329471859547176e-61,Random walk,EpiFilter
0.5579999999999999,1.7021881313785365e-61,Random walk,EpiFilter
0.5589999999999999,1.3590115649499261e-61,Random walk,EpiFilter
0.56,1.0854912809557934e-61,Random walk,EpiFilter
0.561,8.673943189198979e-62,Random walk,EpiFilter
0.562,6.934151240796198e-62,Random walk,EpiFilter
0.563,5.545695308280631e-62,Random walk,EpiFilter
0.564,4.437150050161594e-62,Random walk,EpiFilter
0.5650000000000001,3.551706736747858e-62,Random walk,EpiFilter
0.5660000000000001,2.84416255344065e-62,Random walk,EpiFilter
0.567,2.278534034104309e-62,Random walk,EpiFilter
0.568,1.826164417705321e-62,Random walk,EpiFilter
0.569,1.4642220556288387e-62,Random walk,EpiFilter
0.5700000000000001,1.1745085574831453e-62,Random walk,EpiFilter
0.5710000000000001,9.425123769567806e-63,Random walk,EpiFilter
0.572,7.566569710088633e-63,Random walk,EpiFilter
0.573,6.077032740866264e-63,Random walk,EpiFilter
0.574,4.882746113388279e-63,Random walk,EpiFilter
0.5750000000000001,3.9247880087646374e-63,Random walk,EpiFilter
0.5760000000000001,3.1560743525787155e-63,Random walk,EpiFilter
0.577,2.538964782404227e-63,Random walk,EpiFilter
0.578,2.0433559432046032e-63,Random walk,EpiFilter
0.579,1.6451622704548387e-63,Random walk,EpiFilter
0.5800000000000001,1.3251050056180697e-63,Random walk,EpiFilter
0.581,1.0677465024748248e-63,Random walk,EpiFilter
0.582,8.607198176581921e-64,Random walk,EpiFilter
0.583,6.941138385609264e-64,Random walk,EpiFilter
0.584,5.599823433869141e-64,Random walk,EpiFilter
0.5850000000000001,4.5195185145820705e-64,Random walk,EpiFilter
0.586,3.649082551010326e-64,Random walk,EpiFilter
0.587,2.9474630298188723e-64,Random walk,EpiFilter
0.588,2.3816924665295084e-64,Random walk,EpiFilter
0.589,1.925285400316213e-64,Random walk,EpiFilter
0.5900000000000001,1.556955323799853e-64,Random walk,EpiFilter
0.591,1.2595872754376052e-64,Random walk,EpiFilter
0.592,1.0194148173955705e-64,Random walk,EpiFilter
0.593,8.253604727986262e-65,Random walk,EpiFilter
0.594,6.685069444263802e-65,Random walk,EpiFilter
0.5950000000000001,5.4167301211601746e-65,Random walk,EpiFilter
0.596,4.390732498472448e-65,Random walk,EpiFilter
0.597,3.5604488706180456e-65,Random walk,EpiFilter
0.598,2.8882847784187463e-65,Random walk,EpiFilter
0.5990000000000001,2.3439170778384373e-65,Random walk,EpiFilter
0.6,1.9028779810490904e-65,Random walk,EpiFilter
0.601,1.5454166844030038e-65,Random walk,EpiFilter
0.602,1.2555838034738091e-65,Random walk,EpiFilter
0.603,1.0204947166284935e-65,Random walk,EpiFilter
0.6040000000000001,8.29736624383017e-66,Random walk,EpiFilter
0.605,6.748911000153427e-66,Random walk,EpiFilter
0.606,5.491494863873123e-66,Random walk,EpiFilter
0.607,4.4700296329066957e-66,Random walk,EpiFilter
0.608,3.6399269120406836e-66,Random walk,EpiFilter
0.6090000000000001,2.965083085157615e-66,Random walk,EpiFilter
0.61,2.416253619343434e-66,Random walk,EpiFilter
0.611,1.9697409720924354e-66,Random walk,EpiFilter
0.612,1.6063352003241914e-66,Random walk,EpiFilter
0.613,1.3104582752501225e-66,Random walk,EpiFilter
0.6140000000000001,1.0694726698918744e-66,Random walk,EpiFilter
0.615,8.731224701977474e-67,Random walk,EpiFilter
0.616,7.130814376516644e-67,Random walk,EpiFilter
0.617,5.8258741857361684e-67,Random walk,EpiFilter
0.618,4.7614649137871675e-67,Random walk,EpiFilter
0.619,3.892934590572693e-67,Random walk,EpiFilter
0.62,3.1839788328937854e-67,Random walk,EpiFilter
0.621,2.605069419374538e-67,Random walk,EpiFilter
0.622,2.1321807178101054e-67,Random walk,EpiFilter
0.623,1.7457571260626515e-67,Random walk,EpiFilter
0.624,1.4298756066185798e-67,Random walk,EpiFilter
0.625,1.1715662028199867e-67,Random walk,EpiFilter
0.626,9.60260531782132e-68,Random walk,EpiFilter
0.627,7.873439861435747e-68,Random walk,EpiFilter
0.628,6.457920095689514e-68,Random walk,EpiFilter
0.629,5.2987455347364905e-68,Random walk,EpiFilter
0.63,4.34915846866863e-68,Random walk,EpiFilter
0.631,3.5709905624968336e-68,Random walk,EpiFilter
0.632,2.9330738986609397e-68,Random walk,EpiFilter
0.633,2.4099480034228276e-68,Random walk,EpiFilter
0.634,1.9808073444707644e-68,Random walk,EpiFilter
0.635,1.6286442691435875e-68,Random walk,EpiFilter
0.636,1.33955084232455e-68,Random walk,EpiFilter
0.637,1.1021499213033787e-68,Random walk,EpiFilter
0.6379999999999999,9.071313799179745e-69,Random walk,EpiFilter
0.639,7.468739142564809e-69,Random walk,EpiFilter
0.64,6.151365285426448e-69,Random walk,EpiFilter
0.641,5.068067743870024e-69,Random walk,EpiFilter
0.642,4.1769523114263835e-69,Random walk,EpiFilter
0.6429999999999999,3.443676755059146e-69,Random walk,EpiFilter
0.644,2.840079809034337e-69,Random walk,EpiFilter
0.645,2.343060810765057e-69,Random walk,EpiFilter
0.646,1.9336638397449535e-69,Random walk,EpiFilter
0.647,1.5963287721776945e-69,Random walk,EpiFilter
0.6479999999999999,1.318278619783149e-69,Random walk,EpiFilter
0.649,1.0890181811409997e-69,Random walk,EpiFilter
0.65,8.999236409515682e-70,Random walk,EpiFilter
0.651,7.439065038624504e-70,Random walk,EpiFilter
0.6519999999999999,6.151383051559727e-70,Random walk,EpiFilter
0.6529999999999999,5.088250303270714e-70,Random walk,EpiFilter
0.654,4.210222050430031e-70,Random walk,EpiFilter
0.655,3.484832717648695e-70,Random walk,EpiFilter
0.656,2.8853521906135518e-70,Random walk,EpiFilter
0.6569999999999999,2.3897653100189512e-70,Random walk,EpiFilter
0.658,1.9799342295253305e-70,Random walk,EpiFilter
0.659,1.64091064106398e-70,Random walk,EpiFilter
0.66,1.3603708660539824e-70,Random walk,EpiFilter
0.661,1.1281517095322293e-70,Random walk,EpiFilter
0.6619999999999999,9.358689780415672e-71,Random walk,EpiFilter
0.663,7.766038355992355e-71,Random walk,EpiFilter
0.664,6.446448495165236e-71,Random walk,EpiFilter
0.665,5.352757684035437e-71,Random walk,EpiFilter
0.666,4.446008675504286e-71,Random walk,EpiFilter
0.6669999999999999,3.694011647197902e-71,Random walk,EpiFilter
0.668,3.07016011535539e-71,Random walk,EpiFilter
0.669,2.5524555050644745e-71,Random walk,EpiFilter
0.67,2.1227033486833757e-71,Random walk,EpiFilter
0.6709999999999999,1.7658507010440833e-71,Random walk,EpiFilter
0.6719999999999999,1.469439786377067e-71,Random walk,EpiFilter
0.673,1.2231573432628114e-71,Random walk,EpiFilter
0.674,1.0184627868103035e-71,Random walk,EpiFilter
0.675,8.482813057628929e-72,Random walk,EpiFilter
0.6759999999999999,7.067504744973022e-72,Random walk,EpiFilter
0.6769999999999999,5.890109823468207e-72,Random walk,EpiFilter
0.678,4.910337445332146e-72,Random walk,EpiFilter
0.679,4.0947702489499035e-72,Random walk,EpiFilter
0.68,3.4156832369337045e-72,Random walk,EpiFilter
0.6809999999999999,2.8500670743111143e-72,Random walk,EpiFilter
0.6819999999999999,2.3788201758703237e-72,Random walk,EpiFilter
0.683,1.9860802057665472e-72,Random walk,EpiFilter
0.684,1.658670761447796e-72,Random walk,EpiFilter
0.685,1.3856432539900982e-72,Random walk,EpiFilter
0.6859999999999999,1.1578974899009883e-72,Random walk,EpiFilter
0.6869999999999999,9.678673376919084e-73,Random walk,EpiFilter
0.6880000000000001,8.092602350366855e-73,Random walk,EpiFilter
0.6890000000000001,6.768412486242802e-73,Random walk,EpiFilter
0.69,5.662540123363867e-73,Random walk,EpiFilter
0.691,4.738722006538862e-73,Random walk,EpiFilter
0.692,3.966762929329069e-73,Random walk,EpiFilter
0.6930000000000001,3.321512912454441e-73,Random walk,EpiFilter
0.6940000000000001,2.7820180360110396e-73,Random walk,EpiFilter
0.695,2.3308152314719263e-73,Random walk,EpiFilter
0.696,1.953346453113347e-73,Random walk,EpiFilter
0.697,1.6374718751356612e-73,Random walk,EpiFilter
0.6980000000000001,1.373065255589402e-73,Random walk,EpiFilter
0.6990000000000001,1.1516774987687376e-73,Random walk,EpiFilter
0.7,9.662568392005036e-74,Random walk,EpiFilter
0.701,8.109160495074821e-74,Random walk,EpiFilter
0.702,6.807387128521344e-74,Random walk,EpiFilter
0.7030000000000001,5.7161795746902606e-74,Random walk,EpiFilter
0.7040000000000001,4.8012217459623394e-74,Random walk,EpiFilter
0.705,4.033831723971303e-74,Random walk,EpiFilter
0.706,3.390029902392843e-74,Random walk,EpiFilter
0.707,2.8497623761984534e-74,Random walk,EpiFilter
0.7080000000000001,2.3962535270697213e-74,Random walk,EpiFilter
0.709,2.015466157074198e-74,Random walk,EpiFilter
0.71,1.6956511758128491e-74,Random walk,EpiFilter
0.711,1.4269718786687136e-74,Random walk,EpiFilter
0.712,1.2011903714315729e-74,Random walk,EpiFilter
0.7130000000000001,1.0114057877327384e-74,Random walk,EpiFilter
0.714,8.518356829023889e-75,Random walk,EpiFilter
0.715,7.176334315925973e-75,Random walk,EpiFilter
0.716,6.047356565542424e-75,Random walk,EpiFilter
0.717,5.097347138588636e-75,Random walk,EpiFilter
0.7180000000000001,4.2977208980044e-75,Random walk,EpiFilter
0.719,3.6244925525460605e-75,Random walk,EpiFilter
0.72,3.0575309793019554e-75,Random walk,EpiFilter
0.721,2.5799353132222744e-75,Random walk,EpiFilter
0.7220000000000001,2.1775127753343747e-75,Random walk,EpiFilter
0.7230000000000001,1.8383415291273954e-75,Random walk,EpiFilter
0.724,1.552404619073716e-75,Random walk,EpiFilter
0.725,1.3112833489648187e-75,Random walk,EpiFilter
0.726,1.1079003783595782e-75,Random walk,EpiFilter
0.7270000000000001,9.36304416878865e-76,Random walk,EpiFilter
0.728,7.914897318745328e-76,Random walk,EpiFilter
0.729,6.692447994709937e-76,Random walk,EpiFilter
0.73,5.66025359103961e-76,Random walk,EpiFilter
0.731,4.788479081025327e-76,Random walk,EpiFilter
0.7320000000000001,4.0520032122473754e-76,Random walk,EpiFilter
0.733,3.429668215905325e-76,Random walk,EpiFilter
0.734,2.9036498188987585e-76,Random walk,EpiFilter
0.735,2.458928128610434e-76,Random walk,EpiFilter
0.736,2.0828431211297443e-76,Random walk,EpiFilter
0.7370000000000001,1.764721106504672e-76,Random walk,EpiFilter
0.738,1.495560755188062e-76,Random walk,EpiFilter
0.739,1.2677691192138277e-76,Random walk,EpiFilter
0.74,1.0749396292023929e-76,Random walk,EpiFilter
0.741,9.116653438307706e-77,Random walk,EpiFilter
0.742,7.733818130557115e-77,Random walk,EpiFilter
0.743,6.562348248040298e-77,Random walk,EpiFilter
0.744,5.569690659379229e-77,Random walk,EpiFilter
0.745,4.728343659520624e-77,Random walk,EpiFilter
0.746,4.015067264473941e-77,Random walk,EpiFilter
0.747,3.410217875373777e-77,Random walk,EpiFilter
0.748,2.897187581928854e-77,Random walk,EpiFilter
0.749,2.461931527897224e-77,Random walk,EpiFilter
0.75,2.0925694064595128e-77,Random walk,EpiFilter
0.751,1.779049373567795e-77,Random walk,EpiFilter
0.752,1.5128645311064847e-77,Random walk,EpiFilter
0.753,1.286813696803205e-77,Random walk,EpiFilter
0.754,1.0947994923849698e-77,Random walk,EpiFilter
0.755,9.316578859422502e-78,Random walk,EpiFilter
0.756,7.9301425256915725e-78,Random walk,EpiFilter
0.757,6.751617975642095e-78,Random walk,EpiFilter
0.758,5.749588424359163e-78,Random walk,EpiFilter
0.759,4.897420256594474e-78,Random walk,EpiFilter
0.76,4.172529342152078e-78,Random walk,EpiFilter
0.7609999999999999,3.555760724642107e-78,Random walk,EpiFilter
0.762,3.0308640358350817e-78,Random walk,EpiFilter
0.763,2.5840497549017716e-78,Random walk,EpiFilter
0.764,2.203613761895754e-78,Random walk,EpiFilter
0.765,1.8796195973602157e-78,Random walk,EpiFilter
0.7659999999999999,1.6036294934767273e-78,Random walk,EpiFilter
0.767,1.3684766355544872e-78,Random walk,EpiFilter
0.768,1.168072287179807e-78,Random walk,EpiFilter
0.769,9.972424026406916e-79,Random walk,EpiFilter
0.77,8.515891853698654e-79,Random walk,EpiFilter
0.7709999999999999,7.273737556361821e-79,Random walk,EpiFilter
0.772,6.214166851169303e-79,Random walk,EpiFilter
0.773,5.3101365763358443e-79,Random walk,EpiFilter
0.774,4.538639388201352e-79,Random walk,EpiFilter
0.775,3.8800969506403994e-79,Random walk,EpiFilter
0.7759999999999999,3.317845040504874e-79,Random walk,EpiFilter
0.777,2.837696543744242e-79,Random walk,EpiFilter
0.778,2.427570472473132e-79,Random walk,EpiFilter
0.779,2.0771769553519383e-79,Random walk,EpiFilter
0.7799999999999999,1.7777496938516695e-79,Random walk,EpiFilter
0.7809999999999999,1.5218186795709916e-79,Random walk,EpiFilter
0.782,1.3030170692592385e-79,Random walk,EpiFilter
0.783,1.1159170462630645e-79,Random walk,EpiFilter
0.784,9.558902857092678e-80,Random walk,EpiFilter
0.7849999999999999,8.189893082233526e-80,Random walk,EpiFilter
0.786,7.018465720813176e-80,Random walk,EpiFilter
0.787,6.015886322310869e-80,Random walk,EpiFilter
0.788,5.1576309989304754e-80,Random walk,EpiFilter
0.789,4.422764798559758e-80,Random walk,EpiFilter
0.7899999999999999,3.79341253519229e-80,Random walk,EpiFilter
0.791,3.25430822380431e-80,Random walk,EpiFilter
0.792,2.7924113573428e-80,Random walk,EpiFilter
0.793,2.396580036478202e-80,Random walk,EpiFilter
0.794,2.0572924666331527e-80,Random walk,EpiFilter
0.7949999999999999,1.7664096124523057e-80,Random walk,EpiFilter
0.796,1.5169728825532956e-80,Random walk,EpiFilter
0.797,1.3030316361927689e-80,Random walk,EpiFilter
0.798,1.1194960835180624e-80,Random walk,EpiFilter
0.7989999999999999,9.620118135043817e-81,Random walk,EpiFilter
0.7999999999999999,8.268527462254061e-81,Random walk,EpiFilter
0.801,7.108297840296148e-81,Random walk,EpiFilter
0.802,6.112128423267137e-81,Random walk,EpiFilter
0.803,5.25664285829263e-81,Random walk,EpiFilter
0.8039999999999999,4.521820895133079e-81,Random walk,EpiFilter
0.8049999999999999,3.8905129305144726e-81,Random walk,EpiFilter
0.806,3.348025296684577e-81,Random walk,EpiFilter
0.807,2.881765908560504e-81,Random walk,EpiFilter
0.808,2.4809414197569973e-81,Random walk,EpiFilter
0.8089999999999999,2.1362983448020663e-81,Random walk,EpiFilter
0.8099999999999999,1.8399017174343511e-81,Random walk,EpiFilter
0.811,1.5849458021995894e-81,Random walk,EpiFilter
0.812,1.3655921832584135e-81,Random walk,EpiFilter
0.813,1.1768312415097862e-81,Random walk,EpiFilter
0.814,1.014363616578592e-81,Random walk,EpiFilter
0.815,8.744987490945533e-82,Random walk,EpiFilter
0.8160000000000001,7.540680239410887e-82,Random walk,EpiFilter
0.8170000000000001,6.503503976981279e-82,Random walk,EpiFilter
0.818,5.610087025922812e-82,Random walk,EpiFilter
0.819,4.840350829817478e-82,Random walk,EpiFilter
0.82,4.1770424528266376e-82,Random walk,EpiFilter
0.8210000000000001,3.6053339419048126e-82,Random walk,EpiFilter
0.8220000000000001,3.112478918339533e-82,Random walk,EpiFilter
0.823,2.6875181631842255e-82,Random walk,EpiFilter
0.824,2.3210271549496534e-82,Random walk,EpiFilter
0.825,2.00489953740168e-82,Random walk,EpiFilter
0.8260000000000001,1.732161366096465e-82,Random walk,EpiFilter
0.8270000000000001,1.496811726294063e-82,Random walk,EpiFilter
0.828,1.2936859506072682e-82,Random walk,EpiFilter
0.829,1.118338208121705e-82,Random walk,EpiFilter
0.83,9.6694070126146e-83,Random walk,EpiFilter
0.8310000000000001,8.361971038576183e-83,Random walk,EpiFilter
0.832,7.23268213569077e-83,Random walk,EpiFilter
0.833,6.257080823994837e-83,Random walk,EpiFilter
0.834,5.414091376641348e-83,Random walk,EpiFilter
0.835,4.6855501852273385e-83,Random walk,EpiFilter
0.8360000000000001,4.0558003530601855e-83,Random walk,EpiFilter
0.837,3.511343147645716e-83,Random walk,EpiFilter
0.838,3.040538278820976e-83,Random walk,EpiFilter
0.839,2.6333461122511408e-83,Random walk,EpiFilter
0.84,2.2811059075190916e-83,Random walk,EpiFilter
0.8410000000000001,1.9763450093085767e-83,Random walk,EpiFilter
0.842,1.7126146393145476e-83,Random walk,EpiFilter
0.843,1.4843485530548948e-83,Random walk,EpiFilter
0.844,1.2867413542313347e-83,Random walk,EpiFilter
0.8450000000000001,1.1156437125120822e-83,Random walk,EpiFilter
0.8460000000000001,9.67472119304005e-84,Random walk,EpiFilter
0.847,8.391311495202562e-84,Random walk,EpiFilter
0.848,7.279464834610977e-84,Random walk,EpiFilter
0.849,6.31607188416264e-84,Random walk,EpiFilter
0.8500000000000001,5.481159703854904e-84,Random walk,EpiFilter
0.851,4.757462871966163e-84,Random walk,EpiFilter
0.852,4.130053696970164e-84,Random walk,EpiFilter
0.853,3.586023310925715e-84,Random walk,EpiFilter
0.854,3.1142065915999117e-84,Random walk,EpiFilter
0.8550000000000001,2.7049448451194756e-84,Random walk,EpiFilter
0.856,2.3498810273926306e-84,Random walk,EpiFilter
0.857,2.041783009902593e-84,Random walk,EpiFilter
0.858,1.7743910207837429e-84,Random walk,EpiFilter
0.859,1.5422859298444609e-84,Random walk,EpiFilter
0.8600000000000001,1.3407755085956432e-84,Random walk,EpiFilter
0.861,1.1657961941168456e-84,Random walk,EpiFilter
0.862,1.0138282278205503e-84,Random walk,EpiFilter
0.863,8.818223346666998e-85,Random walk,EpiFilter
0.864,7.671363618041938e-85,Random walk,EpiFilter
0.8650000000000001,6.674805138308225e-85,Random walk,EpiFilter
0.866,5.808700096899321e-85,Random walk,EpiFilter
0.867,5.055841480062185e-85,Random walk,EpiFilter
0.868,4.401309069995928e-85,Random walk,EpiFilter
0.869,3.832163251325652e-85,Random walk,EpiFilter
0.87,3.33718012104837e-85,Random walk,EpiFilter
0.871,2.906622289161268e-85,Random walk,EpiFilter
0.872,2.5320405255764092e-85,Random walk,EpiFilter
0.873,2.2061020712781446e-85,Random walk,EpiFilter
0.874,1.9224420028892364e-85,Random walk,EpiFilter
0.875,1.675534532212618e-85,Random walk,EpiFilter
0.876,1.4605815474272997e-85,Random walk,EpiFilter
0.877,1.2734160689916043e-85,Random walk,EpiFilter
0.878,1.1104186097832969e-85,Random walk,EpiFilter
0.879,9.684447019169323e-86,Random walk,EpiFilter
0.88,8.447620883959555e-86,Random walk,EpiFilter
0.881,7.369962812070005e-86,Random walk,EpiFilter
0.882,6.4308336317424255e-86,Random walk,EpiFilter
0.883,5.612290626485898e-86,Random walk,EpiFilter
0.8839999999999999,4.898732611910895e-86,Random walk,EpiFilter
0.885,4.276592076822187e-86,Random walk,EpiFilter
0.886,3.734068101626013e-86,Random walk,EpiFilter
0.887,3.2608946130906394e-86,Random walk,EpiFilter
0.888,2.848139265761203e-86,Random walk,EpiFilter
0.8889999999999999,2.4880288727166948e-86,Random walk,EpiFilter
0.89,2.1737978550656823e-86,Random walk,EpiFilter
0.891,1.899556652580722e-86,Random walk,EpiFilter
0.892,1.6601774469300166e-86,Random walk,EpiFilter
0.893,1.4511949030091333e-86,Random walk,EpiFilter
0.8939999999999999,1.2687199401506504e-86,Random walk,EpiFilter
0.895,1.1093648101783416e-86,Random walk,EpiFilter
0.896,9.701779887332523e-87,Random walk,EpiFilter
0.897,8.485875850936104e-87,Random walk,EpiFilter
0.898,7.423521477408654e-87,Random walk,EpiFilter
0.8989999999999999,6.495178920191111e-87,Random walk,EpiFilter
0.9,5.683815053418759e-87,Random walk,EpiFilter
0.901,4.974577972741788e-87,Random walk,EpiFilter
0.902,4.354515587708955e-87,Random walk,EpiFilter
0.9029999999999999,3.8123307886640926e-87,Random walk,EpiFilter
0.9039999999999999,3.3381683996845e-87,Random walk,EpiFilter
0.905,2.9234297604417825e-87,Random walk,EpiFilter
0.906,2.560611327620201e-87,Random walk,EpiFilter
0.907,2.2431641614131853e-87,Random walk,EpiFilter
0.9079999999999999,1.9653715747397094e-87,Random walk,EpiFilter
0.909,1.7222425801578897e-87,Random walk,EpiFilter
0.91,1.5094190797475646e-87,Random walk,EpiFilter
0.911,1.3230950123887e-87,Random walk,EpiFilter
0.912,1.1599459065534954e-87,Random walk,EpiFilter
0.9129999999999999,1.0170674896219116e-87,Random walk,EpiFilter
0.914,8.919221808703007e-88,Random walk,EpiFilter
0.915,7.822924483061985e-88,Random walk,EpiFilter
0.916,6.86240142379687e-88,Random walk,EpiFilter
0.917,6.020710350757947e-88,Random walk,EpiFilter
0.9179999999999999,5.283038931961578e-88,Random walk,EpiFilter
0.919,4.6364350180436867e-88,Random walk,EpiFilter
0.92,4.0695712960398377e-88,Random walk,EpiFilter
0.921,3.572539938594498e-88,Random walk,EpiFilter
0.9219999999999999,3.136673397659364e-88,Random walk,EpiFilter
0.9229999999999999,2.754387989580793e-88,Random walk,EpiFilter
0.924,2.4190473517697614e-88,Random walk,EpiFilter
0.925,2.124843227835975e-88,Random walk,EpiFilter
0.926,1.8666913659809426e-88,Random walk,EpiFilter
0.9269999999999999,1.640140600605454e-88,Random walk,EpiFilter
0.9279999999999999,1.4412934354506276e-88,Random walk,EpiFilter
0.929,1.2667366625692318e-88,Random walk,EpiFilter
0.93,1.1134807396814507e-88,Random walk,EpiFilter
0.931,9.789068121288842e-89,Random walk,EpiFilter
0.9319999999999999,8.607204084236825e-89,Random walk,EpiFilter
0.9329999999999999,7.569109625460523e-89,Random walk,EpiFilter
0.934,6.657164244204879e-89,Random walk,EpiFilter
0.935,5.8559231428227804e-89,Random walk,EpiFilter
0.936,5.151846588361626e-89,Random walk,EpiFilter
0.9369999999999999,4.5330631871026856e-89,Random walk,EpiFilter
0.938,3.989162791479378e-89,Random walk,EpiFilter
0.9390000000000001,3.511015302955052e-89,Random walk,EpiFilter
0.9400000000000001,3.090612109028878e-89,Random walk,EpiFilter
0.941,2.7209273063771282e-89,Random walk,EpiFilter
0.942,2.395796223104044e-89,Random walk,EpiFilter
0.943,2.109809067930446e-89,Random walk,EpiFilter
0.9440000000000001,1.858217808870483e-89,Random walk,EpiFilter
0.9450000000000001,1.636854623731773e-89,Random walk,EpiFilter
0.946,1.442060473931362e-89,Random walk,EpiFilter
0.947,1.2706225357732549e-89,Random walk,EpiFilter
0.948,1.119719382780223e-89,Random walk,EpiFilter
0.9490000000000001,9.868729518600422e-90,Random walk,EpiFilter
0.9500000000000001,8.699064476668974e-90,Random walk,EpiFilter
0.951,7.669074456850904e-90,Random walk,EpiFilter
0.952,6.761955473294406e-90,Random walk,EpiFilter
0.953,5.962940213815715e-90,Random walk,EpiFilter
0.9540000000000001,5.259049368741454e-90,Random walk,EpiFilter
0.9550000000000001,4.638873544439865e-90,Random walk,EpiFilter
0.956,4.0923819723615125e-90,Random walk,EpiFilter
0.957,3.610754697387079e-90,Random walk,EpiFilter
0.958,3.186235342545659e-90,Random walk,EpiFilter
0.9590000000000001,2.8120019088402114e-90,Random walk,EpiFilter
0.96,2.4820533848443944e-90,Random walk,EpiFilter
0.961,2.1911102174839535e-90,Random walk,EpiFilter
0.962,1.9345269371816952e-90,Random walk,EpiFilter
0.963,1.7082154423588202e-90,Random walk,EpiFilter
0.9640000000000001,1.5085776333542315e-90,Random walk,EpiFilter
0.965,1.3324462481424034e-90,Random walk,EpiFilter
0.966,1.1770328939528487e-90,Random walk,EpiFilter
0.967,1.0398823932646223e-90,Random walk,EpiFilter
0.968,9.188326713564152e-91,Random walk,EpiFilter
0.9690000000000001,8.119795078985821e-91,Random walk,EpiFilter
0.97,7.17645558471479e-91,Random walk,EpiFilter
0.971,6.343531250234193e-91,Random walk,EpiFilter
0.972,5.608002182706075e-91,Random walk,EpiFilter
0.9730000000000001,4.958395111741906e-91,Random walk,EpiFilter
0.974,4.384598317957998e-91,Random walk,EpiFilter
0.975,3.8776988690501104e-91,Random walk,EpiFilter
0.976,3.429839455204627e-91,Random walk,EpiFilter
0.977,3.03409244656534e-91,Random walk,EpiFilter
0.9780000000000001,2.6843490860415273e-91,Random walk,EpiFilter
