t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,movingaverage,model,fit
24,NaN,15,0.46149332026160117,0.29000000000000004,0.66,0.1996832836515207,0.131,0.30500000000000005,14.943711739226387,4.0,29.0,1.5347983511199161,5-day,EpiFilter,Marginalised
25,NaN,20,0.5950589301031453,0.4,0.83,0.20061351504793568,0.13199999999999998,0.30500000000000005,13.72875065782693,3.0,27.0,4.068772686733578,5-day,EpiFilter,Marginalised
26,NaN,20,0.6858440968469603,0.4700000000000001,0.94,0.19997432030780546,0.13299999999999998,0.302,16.115013453202916,5.0,31.0,2.642936358075716,5-day,EpiFilter,Marginalised
27,NaN,20,0.7562064616622604,0.52,1.0399999999999998,0.1982230216053538,0.13299999999999998,0.296,17.209879784358037,6.0,32.0,2.17474046469468,5-day,EpiFilter,Marginalised
28,NaN,19,0.7890667211659746,0.54,1.08,0.19525231092621828,0.13199999999999998,0.289,17.869749437404952,6.0,32.0,1.6930281169653507,5-day,EpiFilter,Marginalised
29,NaN,18,0.8003744344696059,0.54,1.1,0.1920106319331772,0.13,0.282,17.781394328486876,6.0,32.0,1.5350389457589269,5-day,EpiFilter,Marginalised
30,NaN,14,0.7191025775610099,0.4700000000000001,1.01,0.18894636324861672,0.129,0.276,17.32096722002072,6.0,31.0,1.9753870235302444,5-day,EpiFilter,Marginalised
31,NaN,16,0.7563315128192571,0.5,1.05,0.18609015821106945,0.127,0.271,14.892790949147845,5.0,28.0,1.5119832918981324,5-day,EpiFilter,Marginalised
32,NaN,19,0.8690629227702314,0.6,1.19,0.18504866114176088,0.127,0.268,14.982060178576573,5.0,28.0,2.621927134138913,5-day,EpiFilter,Marginalised
33,NaN,18,0.9104048807559201,0.63,1.24,0.18309986583686627,0.126,0.264,16.668153605703424,6.0,30.0,1.5948885920412668,5-day,EpiFilter,Marginalised
34,NaN,21,1.0227338552366492,0.72,1.37,0.1826499409331172,0.127,0.262,17.098822451078227,7.0,30.0,2.577331763642871,5-day,EpiFilter,Marginalised
35,NaN,19,1.02535348593008,0.72,1.38,0.18033716108855932,0.126,0.25799999999999995,19.058832256426598,8.0,33.0,1.4779443563219778,5-day,EpiFilter,Marginalised
36,NaN,17,0.9713153456595458,0.67,1.32,0.17789563419389492,0.124,0.253,19.107977186081275,8.0,33.0,1.6413130052284801,5-day,EpiFilter,Marginalised
37,NaN,14,0.8621137201840904,0.5700000000000001,1.19,0.17649322750741211,0.123,0.25,18.044017769098488,7.0,31.0,2.2688429928165625,5-day,EpiFilter,Marginalised
38,NaN,16,0.8766234807717206,0.59,1.2,0.17432575869464362,0.122,0.246,15.769960576513476,6.0,28.0,1.3585276742252415,5-day,EpiFilter,Marginalised
39,NaN,14,0.8348586768152204,0.55,1.1600000000000001,0.1725554427500715,0.122,0.24300000000000002,15.710731402329388,6.0,28.0,1.4234597382193335,5-day,EpiFilter,Marginalised
40,NaN,13,0.7961329637794791,0.52,1.11,0.17090740910616822,0.121,0.24,14.58988366498415,5.0,26.0,1.351678804674497,5-day,EpiFilter,Marginalised
41,NaN,20,0.9842450161773246,0.6900000000000001,1.33,0.1708415407687114,0.121,0.24,13.474324523706178,5.0,25.0,4.316958928992081,5-day,EpiFilter,Marginalised
42,NaN,22,1.1451157231709197,0.8200000000000001,1.52,0.17221425864682655,0.122,0.241,16.459080619438552,7.0,29.0,3.5401028135875956,5-day,EpiFilter,Marginalised
43,NaN,21,1.195867453673399,0.8599999999999999,1.58,0.1713001238795894,0.121,0.239,19.343849023134517,9.0,33.0,1.7093748061109622,5-day,EpiFilter,Marginalised
44,NaN,25,1.3210106577044503,0.97,1.72,0.17150714147398577,0.122,0.239,20.719010352494283,9.0,35.0,2.790552873546211,5-day,EpiFilter,Marginalised
45,NaN,29,1.4676248920129769,1.1,1.89,0.1722213957071128,0.123,0.23800000000000002,23.840057652226307,11.0,39.0,3.294482437768067,5-day,EpiFilter,Marginalised
46,NaN,25,1.387597062871708,1.03,1.79,0.16989963151967788,0.122,0.235,28.037620943097945,14.0,44.0,2.1163727264517216,5-day,EpiFilter,Marginalised
47,NaN,25,1.3123795942533798,0.97,1.6999999999999997,0.1681702479469942,0.121,0.232,28.071819804785036,14.0,45.0,2.1472726335992376,5-day,EpiFilter,Marginalised
48,NaN,30,1.3722317289703458,1.03,1.7499999999999998,0.16655220705622328,0.12,0.22899999999999998,27.837538483892885,14.0,44.0,2.1429838858972676,5-day,EpiFilter,Marginalised
49,NaN,31,1.3874538754317531,1.05,1.7599999999999998,0.1649334092403152,0.11900000000000001,0.226,30.576043259612174,16.0,48.0,1.9230043290205532,5-day,EpiFilter,Marginalised
50,NaN,33,1.4024684474105393,1.07,1.77,0.1633228664211982,0.118,0.22299999999999998,32.56514956073771,17.0,50.0,1.99688006574926,5-day,EpiFilter,Marginalised
51,NaN,36,1.4349320565475825,1.11,1.7999999999999998,0.16180035166795714,0.117,0.221,34.742046352898434,19.0,53.0,2.17316781862794,5-day,EpiFilter,Marginalised
52,NaN,40,1.4886532474862388,1.1600000000000001,1.8500000000000003,0.1604432282370148,0.117,0.218,37.646228044058,21.0,57.0,2.4820953915154367,5-day,EpiFilter,Marginalised
53,NaN,41,1.4809181357382135,1.1600000000000001,1.83,0.15880931785735192,0.116,0.216,41.60183629661469,24.0,62.0,2.2663114838647886,5-day,EpiFilter,Marginalised
54,NaN,41,1.4254480848318614,1.12,1.7599999999999998,0.1572322993195323,0.11499999999999999,0.213,44.14522897560859,26.0,65.0,2.6374088839393632,5-day,EpiFilter,Marginalised
55,NaN,43,1.3921774467866204,1.09,1.72,0.1557142872210311,0.114,0.21100000000000002,45.11757726666929,26.0,67.0,2.511146308799068,5-day,EpiFilter,Marginalised
56,NaN,53,1.5073492072608952,1.21,1.83,0.15459431057683434,0.113,0.209,46.566924765347665,27.0,69.0,4.18720039349677,5-day,EpiFilter,Marginalised
57,NaN,55,1.5321406742450008,1.24,1.8599999999999999,0.15315282817349024,0.113,0.20600000000000002,53.714700098012045,33.0,78.0,2.7771992105320074,5-day,EpiFilter,Marginalised
58,NaN,54,1.4654455717390227,1.18,1.78,0.1515760716283029,0.11199999999999999,0.204,58.49385069295808,36.0,84.0,3.335322058365371,5-day,EpiFilter,Marginalised
59,NaN,57,1.4297295760939728,1.1500000000000001,1.73,0.15009610800128195,0.111,0.201,59.719463530264406,37.0,86.0,3.036977681890773,5-day,EpiFilter,Marginalised
60,NaN,62,1.4360217554719212,1.17,1.73,0.14855468225744384,0.11,0.199,61.89502612488513,38.0,88.0,2.96736624674907,5-day,EpiFilter,Marginalised
61,NaN,61,1.373206562336865,1.11,1.65,0.14719891280346453,0.109,0.19699999999999998,65.96295467097148,42.0,93.0,3.668671576259846,5-day,EpiFilter,Marginalised
62,NaN,67,1.3830831190516852,1.1300000000000001,1.65,0.14568055726653834,0.108,0.194,66.6006673342229,42.0,94.0,3.142633417206752,5-day,EpiFilter,Marginalised
63,NaN,79,1.4877278192963308,1.24,1.7599999999999998,0.14473012830353238,0.108,0.193,70.7079406912859,45.0,100.0,5.380455249559249,5-day,EpiFilter,Marginalised
64,NaN,92,1.620002552920456,1.3599999999999999,1.9000000000000001,0.14456054633165438,0.108,0.192,80.83194481729748,53.0,112.0,6.9428258809508225,5-day,EpiFilter,Marginalised
65,NaN,96,1.6360014183124019,1.38,1.9099999999999997,0.1431581936439265,0.107,0.19,94.76565617731926,64.0,129.0,3.9244380307680777,5-day,EpiFilter,Marginalised
66,NaN,97,1.5685390823138006,1.32,1.83,0.14163238424727834,0.10600000000000001,0.187,103.74308272303958,71.0,140.0,4.946740372368248,5-day,EpiFilter,Marginalised
67,NaN,101,1.508382496030111,1.28,1.7599999999999998,0.14032494357448774,0.105,0.18500000000000003,107.5164946660588,73.0,145.0,5.008515700304218,5-day,EpiFilter,Marginalised
68,NaN,96,1.370653662711666,1.1500000000000001,1.5999999999999999,0.13999711164695308,0.105,0.184,111.081538036661,76.0,150.0,8.710783421844614,5-day,EpiFilter,Marginalised
69,NaN,90,1.2199423503993836,1.02,1.44,0.14045788895390743,0.10600000000000001,0.184,107.12200774864361,72.0,146.0,9.953575297440182,5-day,EpiFilter,Marginalised
70,NaN,92,1.1585462881744473,0.97,1.3599999999999999,0.13962979846019158,0.10600000000000001,0.183,99.66418406592196,65.0,137.0,5.36229969726921,5-day,EpiFilter,Marginalised
71,NaN,104,1.2140475789893432,1.03,1.41,0.138174221427378,0.105,0.181,97.73620224814726,64.0,135.0,5.227536481973456,5-day,EpiFilter,Marginalised
72,NaN,105,1.2127708031992703,1.03,1.41,0.13673040015718949,0.104,0.178,105.56265234736165,70.0,144.0,4.36772338827436,5-day,EpiFilter,Marginalised
73,NaN,123,1.325689413245367,1.1400000000000001,1.53,0.13617451980783132,0.10300000000000001,0.178,108.71219730677834,73.0,148.0,8.8242699198462,5-day,EpiFilter,Marginalised
74,NaN,136,1.4217059383897908,1.23,1.6300000000000001,0.1357184763080763,0.10300000000000001,0.177,123.4831265698401,85.0,166.0,8.025899916155872,5-day,EpiFilter,Marginalised
75,NaN,137,1.4087743234295123,1.22,1.6099999999999999,0.13425735645758546,0.102,0.17400000000000002,139.08141853977924,98.0,184.0,5.167144467230175,5-day,EpiFilter,Marginalised
76,NaN,130,1.3032317154162696,1.12,1.5,0.13331483601896588,0.102,0.17300000000000001,145.43224633360353,102.0,192.0,9.066325474135082,5-day,EpiFilter,Marginalised
77,NaN,141,1.305731191985332,1.1300000000000001,1.49,0.13195181819143137,0.101,0.17099999999999999,141.1643175607323,98.0,188.0,5.297527412240105,5-day,EpiFilter,Marginalised
78,NaN,145,1.2902318230202359,1.12,1.4700000000000002,0.1306198946539785,0.1,0.169,147.89699283066,104.0,196.0,5.5274441090196635,5-day,EpiFilter,Marginalised
79,NaN,145,1.2467233499351795,1.08,1.4200000000000002,0.12940652185773638,0.09899999999999999,0.167,152.50599365475267,107.0,201.0,6.351873077084072,5-day,EpiFilter,Marginalised
80,NaN,157,1.2724787602532701,1.11,1.45,0.12811651788190315,0.098,0.16499999999999998,153.1691750139859,108.0,202.0,5.9362424810437595,5-day,EpiFilter,Marginalised
81,NaN,163,1.2785043105445673,1.12,1.45,0.12682996032696872,0.098,0.163,162.403259689614,115.0,213.0,5.818123335118102,5-day,EpiFilter,Marginalised
82,NaN,154,1.193392257059219,1.0399999999999998,1.3599999999999999,0.12592609493865553,0.097,0.162,169.62210920957205,121.0,222.0,9.402651543388702,5-day,EpiFilter,Marginalised
83,NaN,149,1.1160278251881366,0.97,1.27,0.12524280266463433,0.097,0.161,163.70248931396168,115.0,215.0,8.989773000704975,5-day,EpiFilter,Marginalised
84,NaN,164,1.1559013203139619,1.01,1.31,0.12401864502821026,0.09599999999999999,0.15899999999999997,156.9810782864955,110.0,208.0,6.722932790140385,5-day,EpiFilter,Marginalised
85,NaN,173,1.1922471456368484,1.0399999999999998,1.3499999999999999,0.1229298438766924,0.095,0.157,166.36920869836896,118.0,219.0,6.779995042556552,5-day,EpiFilter,Marginalised
86,NaN,177,1.1995097990091612,1.05,1.3599999999999999,0.12174556858473679,0.094,0.156,175.99000861298154,126.0,230.0,6.1788686637850905,5-day,EpiFilter,Marginalised
87,NaN,182,1.2021825956601027,1.06,1.3599999999999999,0.12057105292289179,0.094,0.154,181.9168422630044,131.0,237.0,6.265803712556675,5-day,EpiFilter,Marginalised
88,NaN,195,1.2400815658012263,1.09,1.39,0.11954332056359208,0.093,0.152,187.50404278079677,135.0,243.0,7.340975495987664,5-day,EpiFilter,Marginalised
89,NaN,186,1.1789471831329874,1.0399999999999998,1.33,0.11852579161822793,0.092,0.151,199.5064338182433,146.0,257.0,8.900523128308546,5-day,EpiFilter,Marginalised
90,NaN,177,1.0978261870041757,0.9599999999999999,1.24,0.11794720729881826,0.092,0.15,195.21741495932525,141.0,253.0,10.861503693650278,5-day,EpiFilter,Marginalised
91,NaN,183,1.0880559026650622,0.9599999999999999,1.23,0.11689117416416575,0.091,0.148,185.79628919453035,133.0,242.0,6.4991554579176825,5-day,EpiFilter,Marginalised
92,NaN,189,1.097859960750371,0.97,1.24,0.11581430418847245,0.091,0.14700000000000002,187.28363018441175,135.0,244.0,6.5185827266592336,5-day,EpiFilter,Marginalised
93,NaN,179,1.0442013771406262,0.92,1.18,0.11492736275745125,0.09000000000000001,0.146,191.90106824730208,139.0,249.0,8.636704636114567,5-day,EpiFilter,Marginalised
94,NaN,183,1.0398224944515018,0.9099999999999999,1.17,0.11390088841850268,0.089,0.144,184.58984631949374,132.0,240.0,6.395608472822616,5-day,EpiFilter,Marginalised
95,NaN,191,1.065690437788359,0.94,1.2,0.11293237431424058,0.089,0.143,185.32407959695865,133.0,241.0,6.951612075504761,5-day,EpiFilter,Marginalised
96,NaN,187,1.048619824943799,0.92,1.18,0.1119278423706587,0.088,0.14100000000000001,191.56949386963967,139.0,248.0,6.670430069891404,5-day,EpiFilter,Marginalised
97,NaN,188,1.0424144761543013,0.92,1.17,0.11095250813930473,0.08700000000000001,0.14,190.01114421377557,138.0,246.0,6.440040049276432,5-day,EpiFilter,Marginalised
98,NaN,192,1.0517630690073045,0.9300000000000002,1.18,0.11000512371591452,0.08700000000000001,0.13899999999999998,190.20040486827645,138.0,246.0,6.483366873107428,5-day,EpiFilter,Marginalised
99,NaN,190,1.040484078516384,0.92,1.17,0.10906624575722063,0.086,0.137,193.2660396587264,141.0,249.0,6.523221102236536,5-day,EpiFilter,Marginalised
100,NaN,181,0.9963085641384561,0.87,1.12,0.10828546248604931,0.085,0.136,192.44445890979253,140.0,248.0,8.087024994582796,5-day,EpiFilter,Marginalised
101,NaN,172,0.9467710644936509,0.83,1.07,0.1076446754211405,0.085,0.135,184.84307080802614,134.0,240.0,8.462024595240404,5-day,EpiFilter,Marginalised
102,NaN,170,0.9280557880697182,0.8099999999999999,1.05,0.10683873167256126,0.085,0.134,175.2302653510202,126.0,228.0,6.392292076731324,5-day,EpiFilter,Marginalised
103,NaN,158,0.8794822650335004,0.77,1.0,0.10622236339955447,0.084,0.13299999999999998,170.5660683799992,122.0,223.0,8.15698992562906,5-day,EpiFilter,Marginalised
104,NaN,146,0.82627572060065,0.72,0.94,0.10573921503258987,0.084,0.13199999999999998,159.59291502858565,113.0,210.0,8.426202381649727,5-day,EpiFilter,Marginalised
105,NaN,140,0.7998029569444174,0.6900000000000001,0.92,0.10506583872308886,0.084,0.131,146.9871754994279,103.0,195.0,6.132318841508287,5-day,EpiFilter,Marginalised
106,NaN,135,0.7868805622948885,0.6799999999999999,0.9,0.10431746172999945,0.08299999999999999,0.13,138.61421029952584,96.0,184.0,5.369907455724018,5-day,EpiFilter,Marginalised
107,NaN,125,0.7579019014986441,0.65,0.87,0.10364978150737236,0.08299999999999999,0.129,132.2798064211389,92.0,176.0,5.845898866264864,5-day,EpiFilter,Marginalised
108,NaN,120,0.7468110698782475,0.64,0.8599999999999999,0.10293761581159942,0.082,0.128,123.02887227314608,84.0,165.0,4.894097743027121,5-day,EpiFilter,Marginalised
109,NaN,112,0.7280996450466678,0.62,0.8400000000000001,0.10226472063903999,0.082,0.127,116.6379631800319,80.0,157.0,4.9158428689555045,5-day,EpiFilter,Marginalised
110,NaN,104,0.7069081853997771,0.6,0.8200000000000001,0.10163188479769497,0.081,0.126,109.04403982605466,74.0,148.0,4.792330455356711,5-day,EpiFilter,Marginalised
111,NaN,103,0.7176475024412614,0.61,0.83,0.10096513203974744,0.081,0.125,101.15375020681618,68.0,138.0,4.272590339855862,5-day,EpiFilter,Marginalised
112,NaN,100,0.7293380163930228,0.62,0.8500000000000001,0.10033917124995079,0.07999999999999999,0.124,97.98233953139311,66.0,133.0,4.162130802682494,5-day,EpiFilter,Marginalised
113,NaN,99,0.7508875213670163,0.64,0.87,0.09978170676106507,0.07999999999999999,0.124,95.05645217628259,64.0,129.0,4.371102789087468,5-day,EpiFilter,Marginalised
114,NaN,96,0.7649868717165027,0.65,0.89,0.09922138734420613,0.07999999999999999,0.123,93.6104958621622,63.0,127.0,4.017592792212898,5-day,EpiFilter,Marginalised
115,NaN,98,0.801400900975333,0.6799999999999999,0.9300000000000002,0.0988071168818743,0.079,0.122,91.44532667870712,62.0,124.0,4.952774141179631,5-day,EpiFilter,Marginalised
116,NaN,91,0.7962395562621345,0.67,0.9300000000000002,0.09822503838790901,0.079,0.121,92.24942883064082,63.0,125.0,3.7008633126077086,5-day,EpiFilter,Marginalised
117,NaN,81,0.7559208960622616,0.63,0.89,0.09774791022985171,0.079,0.121,88.45084100254289,60.0,120.0,4.818432797650691,5-day,EpiFilter,Marginalised
118,NaN,78,0.7416349426624737,0.62,0.87,0.09725239762187125,0.078,0.12,80.83069471297884,54.0,111.0,3.5412580746310685,5-day,EpiFilter,Marginalised
119,NaN,81,0.7722235233823866,0.65,0.9099999999999999,0.09677296509242715,0.078,0.11900000000000001,76.12017698812753,50.0,105.0,4.066892767936115,5-day,EpiFilter,Marginalised
120,NaN,77,0.7789540025923013,0.65,0.92,0.09628587763328411,0.078,0.11900000000000001,76.17837748225256,51.0,105.0,3.259956204572207,5-day,EpiFilter,Marginalised
121,NaN,74,0.7809446776292004,0.65,0.92,0.09580159844748681,0.07700000000000001,0.118,73.96944111976515,49.0,102.0,3.140830252298594,5-day,EpiFilter,Marginalised
122,NaN,76,0.8114471425040096,0.6799999999999999,0.9599999999999999,0.09541747714614414,0.07700000000000001,0.118,71.44366710207706,47.0,99.0,3.8141873062604397,5-day,EpiFilter,Marginalised
123,NaN,69,0.7953385231436465,0.66,0.94,0.09493954165320473,0.07700000000000001,0.117,71.73994417879874,48.0,99.0,3.181086443861349,5-day,EpiFilter,Marginalised
124,NaN,55,0.7088522995810478,0.5800000000000001,0.8500000000000001,0.09496170907019083,0.07700000000000001,0.117,67.9727004091596,45.0,94.0,7.616969271607653,5-day,EpiFilter,Marginalised
125,NaN,51,0.6614536300499649,0.53,0.7999999999999999,0.09490651319726345,0.07700000000000001,0.117,58.08161551263647,37.0,82.0,4.1933010873122605,5-day,EpiFilter,Marginalised
126,NaN,55,0.6881428534325222,0.56,0.83,0.09440932755658377,0.076,0.116,51.536288615656815,32.0,74.0,3.0668986316349547,5-day,EpiFilter,Marginalised
127,NaN,50,0.6836891131890043,0.55,0.83,0.09400810484357822,0.076,0.11499999999999999,50.87604599926365,32.0,73.0,2.452975629043628,5-day,EpiFilter,Marginalised
128,NaN,57,0.7525562427606796,0.61,0.9,0.09389902115008177,0.076,0.11499999999999999,47.92393779732533,29.0,69.0,5.62603572891253,5-day,EpiFilter,Marginalised
129,NaN,61,0.8348493665516992,0.6900000000000001,1.0,0.0942236103510857,0.076,0.116,50.35863165108009,32.0,72.0,6.666601938512106,5-day,EpiFilter,Marginalised
130,NaN,55,0.8446491385822434,0.6900000000000001,1.01,0.0939137832729611,0.076,0.11499999999999999,53.923898001070285,35.0,76.0,2.538945177689454,5-day,EpiFilter,Marginalised
131,NaN,43,0.763349898264353,0.61,0.9300000000000002,0.09361197739495657,0.076,0.11499999999999999,52.998841499825595,34.0,75.0,5.779145315222801,5-day,EpiFilter,Marginalised
132,NaN,47,0.7717875661095666,0.62,0.9300000000000002,0.09322400179180848,0.075,0.114,46.248591183341205,28.0,66.0,2.318594131546537,5-day,EpiFilter,Marginalised
133,NaN,39,0.7215078365188685,0.5700000000000001,0.8799999999999999,0.0930430227596305,0.075,0.114,45.04771846147047,28.0,65.0,3.5250147074138605,5-day,EpiFilter,Marginalised
134,NaN,40,0.7206734840168063,0.5700000000000001,0.8799999999999999,0.09270037921977255,0.075,0.114,40.33937469402828,24.0,59.0,2.074846650293037,5-day,EpiFilter,Marginalised
135,NaN,46,0.7887786396558567,0.63,0.9599999999999999,0.09251362541064666,0.075,0.113,38.48119899922821,23.0,56.0,4.670708401341209,5-day,EpiFilter,Marginalised
136,NaN,51,0.8840527048682596,0.72,1.06,0.09288781249513073,0.075,0.114,40.51426244445363,25.0,59.0,6.7292532261194085,5-day,EpiFilter,Marginalised
137,NaN,42,0.8642860243761042,0.7,1.05,0.09247493463409537,0.075,0.113,44.251412693051435,28.0,63.0,2.264958931828877,5-day,EpiFilter,Marginalised
138,NaN,41,0.8535229928166781,0.6799999999999999,1.0399999999999998,0.09213710043108483,0.075,0.113,42.300935551847274,26.0,61.0,2.1064955385072803,5-day,EpiFilter,Marginalised
139,NaN,35,0.798484562349944,0.63,0.9800000000000001,0.09191710069976686,0.075,0.11199999999999999,40.80720508978701,25.0,59.0,3.3513549846446016,5-day,EpiFilter,Marginalised
140,NaN,27,0.6976832740737733,0.54,0.87,0.0923165024154134,0.075,0.113,37.03707795696717,22.0,54.0,6.087948631123336,5-day,EpiFilter,Marginalised
141,NaN,28,0.6690749106045719,0.51,0.8400000000000001,0.0922414361748317,0.075,0.113,30.972197239616598,17.0,47.0,2.1140349895144372,5-day,EpiFilter,Marginalised
142,NaN,30,0.6903474436113505,0.53,0.8599999999999999,0.09186580026970387,0.075,0.11199999999999999,28.183436105148594,15.0,43.0,1.9202637474389856,5-day,EpiFilter,Marginalised
143,NaN,31,0.7285841274274993,0.5700000000000001,0.9099999999999999,0.0915970856468177,0.07400000000000001,0.11199999999999999,27.564000799769296,15.0,42.0,2.414584072520104,5-day,EpiFilter,Marginalised
144,NaN,33,0.7871855533809797,0.62,0.97,0.09154682600163323,0.07400000000000001,0.11199999999999999,27.71438955443005,15.0,42.0,3.3191157133227334,5-day,EpiFilter,Marginalised
145,NaN,33,0.8351090672431862,0.66,1.03,0.09154668086221446,0.07400000000000001,0.11199999999999999,28.80027906460625,16.0,44.0,2.7553704832201262,5-day,EpiFilter,Marginalised
146,NaN,29,0.8289676579762414,0.65,1.03,0.09126595177219585,0.07400000000000001,0.111,29.654599146126998,17.0,45.0,1.6461869205297994,5-day,EpiFilter,Marginalised
147,NaN,27,0.8113662768502733,0.63,1.01,0.0909821230937838,0.07400000000000001,0.111,28.63035238067731,16.0,43.0,1.7037659274783394,5-day,EpiFilter,Marginalised
148,NaN,25,0.7866802262187063,0.6,0.99,0.09073871497097051,0.07400000000000001,0.111,27.19480898196071,15.0,41.0,1.7658735036167168,5-day,EpiFilter,Marginalised
149,NaN,24,0.7703426644089743,0.59,0.97,0.09051323910476818,0.07400000000000001,0.11,25.481867940329508,14.0,39.0,1.5867267383072672,5-day,EpiFilter,Marginalised
